"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1387194-04-251-1168887","1387194-04-251","1168887","Jims By Mlvs","Jim's Restaurant","2420 Mission St","San Francisco","CA","94110","2025-04-15T00:00:00.000",,"2025-04-15T00:00:00.000",,,"2929 19th St","San Francisco","94110","CA","7220-7229","Food Services","Food Services","false","false",,,,"9","Mission",,"POINT (-122.4193275 37.758249)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1296706-02-221-1131720","1296706-02-221","1131720","Robots X Corporation","Robots X Corporation","285 Old County Rd Ste 11","San Carlos","CA","94070","2022-02-02T00:00:00.000",,"2022-02-02T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-122.266221979 37.513991998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1021046-03-151-1010181","1021046-03-151","1010181","Hunter & Bistre LLC","Bistre Ventures","770 Van Ness Ave 203","San Francisco","CA","94102","2015-03-01T00:00:00.000","2015-04-30T00:00:00.000","2015-03-01T00:00:00.000","2015-04-30T00:00:00.000",,,,,,,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.4203535 37.782702)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","4","10","36","20"
"0488006-01-001-0488006","0488006-01-001","0488006","Galbraith Catherine E","Catherine Galbraith","2725 Sutter St","San Francisco","CA","94115","2013-08-01T00:00:00.000","2020-09-09T00:00:00.000","2013-08-01T00:00:00.000","2020-09-09T00:00:00.000",,,,,,,,,"false","false",,,,"5","Presidio Heights",,"POINT (-122.445306 37.784448)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","8","11","31","103"
"0148186-02-999-0148186","0148186-02-999","0148186","Cole Jonathan W","Discovery Video","5961 Ralston Ave","Richmond","CA","94805","1984-10-01T00:00:00.000","2024-10-10T00:00:00.000","2000-02-22T00:00:00.000","2024-10-10T00:00:00.000",,,,,,"6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,,,,"POINT (-122.320891014 37.948365984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1319646-12-221-1138400","1319646-12-221","1138400","Zhus Enterprises, Inc.","Sohunan","674 Sacramento St","San Francisco","CA","94111","2022-08-24T00:00:00.000",,"2022-08-31T00:00:00.000",,,"674 Sacramento St","San Francisco","94111","CA","7220-7229","Food Services","Food Services","false","false","H26","RESTAURANT - OVER 2,000 SQFT","RESTAURANT - OVER 2,000 SQFT","3","Chinatown",,"POINT (-122.4041715 37.793781)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"0457185-01-001-0457185","0457185-01-001","0457185","First Solar Inc","First Solar Inc","525 Market St Fl 15","San Francisco","CA","94105","2010-07-12T00:00:00.000",,"2010-07-12T00:00:00.000",,,"350 W Washington St Ste 600","Tempe","85281","AZ","4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3993385 37.79064)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1384132-03-251-1168003","1384132-03-251","1168003","Folsom Dental Lab","Folsom Dental Lab","3085 24th St Ste 201","San Francisco","CA","94110","2025-03-01T00:00:00.000",,"2025-03-01T00:00:00.000",,,"3085 24th St Ste 201","San Francisco","94110","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"9","Mission",,"POINT (-122.413385685 37.752525974)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0385773-02-001-0385773","0385773-02-001","0385773","Fudym And Sons Inc","International Cuisine","465 Davis St","San Francisco","CA","94111","2005-03-15T00:00:00.000","2017-04-30T00:00:00.000","2005-03-15T00:00:00.000","2017-04-30T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.398400074 37.797177587)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","77","6","3","8","77"
"1240357-12-191-1109396","1240357-12-191","1109396","Adam Eddy","Ace Backflow Testing And Repair","Po Box 31102","Oakland","CA","94604","2019-12-06T00:00:00.000",,"2019-12-06T00:00:00.000",,,"Po Box 31102","Oakland","94604","CA",,,,"false","false","H59","BACKFLOW PREVENTION ASSEMBLY TESTER","BACKFLOW PREVENTION ASSEMBLY TESTER",,,,"POINT (-122.26626 37.80152)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0486777-01-001-0486777","0486777-01-001","0486777","Conyers Haley","Tintz To Toez","1800 Pacific Ave Apt 100","San Francisco","CA","94109","2014-01-30T00:00:00.000","2021-01-01T00:00:00.000","2014-01-30T00:00:00.000","2021-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4252405 37.794825)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1022270-03-151-0007617","1022270-03-151","0007617","Dewolf Realty Co","Dewolf Realty Co","1385 Clay St","San Francisco","CA","94109","1968-10-01T00:00:00.000",,"2014-03-01T00:00:00.000",,,"4330 Po Box 591540","San Francisco","94159","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Nob Hill",,"POINT (-122.415813 37.792944)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","21","16"
"1262528-10-201-1118452","1262528-10-201","1118452","Costco-Innovel Solutions LLC","Costco Wholesale Logistics","521 Stone Rd","Benicia","CA","94510","2020-03-17T00:00:00.000","2021-04-30T00:00:00.000","2020-03-17T00:00:00.000","2021-04-30T00:00:00.000",,,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.123009033 38.078867983)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1122742-10-161-1059068","1122742-10-161","1059068","Dubon Gelmer A","G D Towing Auto Service","182 Tucker Ave","San Francisco","CA","94134","2016-10-05T00:00:00.000",,"2016-10-05T00:00:00.000","2017-08-10T00:00:00.000",,"0000 Undeliverable Mail","San Francisco","99999","CA",,,,"false","false",,,,"10","Visitacion Valley",,"POINT (-122.4075735 37.716624)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","75","9","9","40","75"
"0446183-01-001-0446183","0446183-01-001","0446183","Mager Andrew D","The Web Life","2448a 15th St","San Francisco","CA","94114","2010-02-05T00:00:00.000","2013-12-31T00:00:00.000","2010-02-05T00:00:00.000","2013-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4377145 37.766259)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","113","7","5","5","113"
"1185745-04-181-1086650","1185745-04-181","1086650","Les Garcons California Bistro And Grill","Les Garcons California Bistro And Grill","629 Catamaran St Apt 3","Foster City","CA","94404","2018-04-21T00:00:00.000","2018-10-31T00:00:00.000","2018-04-21T00:00:00.000","2018-10-31T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-122.261581003 37.55326901)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0036691-01-001-0036691","0036691-01-001","0036691","Ariani Melba","225 Taylor Apts","225 Taylor St","San Francisco","CA","94102","1968-10-01T00:00:00.000","2021-06-30T00:00:00.000","1968-10-01T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Tenderloin","Central Market","POINT (-122.4112995 37.78452)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"0909895-13-001-0909895","0909895-13-001","0909895","Ymca Of San Francisco","Chinatown Ymca","855 Sacramento St","San Francisco","CA","94108","1968-01-01T00:00:00.000",,"1996-01-01T00:00:00.000",,,"169 Steuart St","San Francisco","94105","CA",,,,"false","false","H23","FOOD PREPARATION & SERVICE ESTABLISHMENT EXEMPT","FOOD PREPARATION & SERVICE ESTABLISHMENT EXEMPT","3","Chinatown","Chinatown","POINT (-122.4068715 37.793034)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"0428829-02-001-0428829","0428829-02-001","0428829","Briggs Dunn Julie","Jbd Events","1782 17th Ave","San Francisco","CA","94122","2008-05-01T00:00:00.000",,"2013-04-30T00:00:00.000","2016-02-20T00:00:00.000",,"120 Ulloa St","San Francisco","94127","CA",,,,"false","false",,,,"7","Inner Sunset",,"POINT (-122.4740835 37.754703)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","44","10","8","14","44"
"1362213-05-241-0404554","1362213-05-241","0404554","Yayse Venture Group","Yayse Venture Group","300 Brannan St Ste 400","San Francisco","CA","94107","2000-01-01T00:00:00.000",,"2024-01-01T00:00:00.000",,,"300 Brannan St Ste 400","San Francisco","94107","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3925615 37.781829)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","8","31"
"1178341-02-181-1077404","1178341-02-181","1077404","Opentoken, Inc","Opentoken, Inc","600 California St Fl 11","San Francisc","CA","94108","2017-09-11T00:00:00.000","2022-06-29T00:00:00.000","2017-09-11T00:00:00.000","2018-12-31T00:00:00.000",,,,,,"5210-5239","Financial Services","Financial Services","false","false",,,,"3","Chinatown",,"POINT (-122.404550223 37.792659702)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"1023899-03-151-1011577","1023899-03-151","1011577","Joshua Joshaya","Serenity Specialty Foods","505 Gene Friend Way","San Francisco","CA","94158","2015-03-24T00:00:00.000","2021-06-30T00:00:00.000","2015-03-24T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"6","Mission Bay",,"POINT (-122.389668371 37.768778131)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","34","1","10","4","34"
"0470817-01-999-0470817","0470817-01-999","0470817","Dillon Lucas Commercial Intr","Business Interiors","1330 Bluegrass Ln","Tracy","CA","95377","2012-07-05T00:00:00.000","2021-06-30T00:00:00.000","2012-07-05T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-121.441890971 37.707948986)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1263619-11-201-1118890","1263619-11-201","1118890","Elizabeth Ann Dekker","Art Haus","3977 24th St Bldg","San Francisco","CA","94114","2020-11-09T00:00:00.000",,"2020-11-09T00:00:00.000",,,"3977 24th St Bldg","San Francisco","94114","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"8","Noe Valley",,"POINT (-122.431328362 37.751452209)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
