"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1047361-12-151-1022191","1047361-12-151","1022191","Little Dorington","Dorington Little","62 Sycamore St","San Francisco","CA","94110","2015-11-18T00:00:00.000","2017-05-16T00:00:00.000","2015-11-18T00:00:00.000","2017-05-16T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4206235 37.762758)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1019187-02-151-0038650","1019187-02-151","0038650","University Of San Francisco","University Of San Francisco","101 Howard St","San Francisco","CA","94105","1970-12-15T00:00:00.000",,"2011-08-23T00:00:00.000",,,"2130 Fulton St","San Francisco","94117","CA",,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3925345 37.790883)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","1","10","8","108"
"1213708-02-191-1064844","1213708-02-191","1064844","Greyline Solutions LLC","Greyline Partners, LLC","1 Sansome St Ste 1895","San Franciscco","CA","94104","2016-12-31T00:00:00.000","2022-05-20T00:00:00.000","2016-12-31T00:00:00.000","2018-12-30T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400954 37.790487)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1149044-06-171-1071295","1149044-06-171","1071295","100 Pine Owner, L.L.C.","100 Pine Street","3953 Maple Ave Ste 300","Dllas","TX","75219","2017-02-08T00:00:00.000",,"2017-02-08T00:00:00.000",,,"100 Pine St 550 Ste","San Francisco","94111","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false","D26","STATION TANKS - ABOVE GROUND","STATION TANKS - ABOVE GROUND",,,,"POINT (-96.816047028 32.804734992)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1036880-08-151-1017179","1036880-08-151","1017179","Jordan Rudy","Aa Jordan Backflow","1553 Leavenworth St","San Francisco","CA","94109","2015-08-01T00:00:00.000","2020-12-01T00:00:00.000","2015-08-01T00:00:00.000","2020-12-01T00:00:00.000",,,,,,,,,"false","false",,,,"3","Russian Hill",,"POINT (-122.41683 37.795365)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","32","16"
"1043666-11-151-1020416","1043666-11-151","1020416","Molloy Anne","Molloy Construction Co","1301 Post St Ste 100","San Francisco","CA","94109","2015-09-21T00:00:00.000",,"2015-09-21T00:00:00.000",,,"1301 Post St Ste 100","San Francisco","94109","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Western Addition",,"POINT (-122.423445 37.786266)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","100","4","6","39","100"
"0181376-02-999-0181376","0181376-02-999","0181376","James Caccia Plumbing Incorp","James Caccia Plumbing Incorp","917 N Amphlett Blvd","San Mateo","CA","94401","1988-10-17T00:00:00.000",,"2006-10-17T00:00:00.000",,,"917 N Amphlett Blvd","San Mateo","94401","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.329625041 37.584497005)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0476443-01-001-0476443","0476443-01-001","0476443","Flyrite Choppers Inc","Flyrite Choppers Inc","3128 Wawona St","San Francisco","CA","94116","2013-01-29T00:00:00.000",,"2013-01-29T00:00:00.000",,,"3128 Wawona St","San Francisco","94116","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.500548 37.736595)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"0317578-01-001-0317578","0317578-01-001","0317578","Pillay Linda Marie","Play Ink","5157 Diamond Heights Blvd 302","San Francisco","CA","94131","1998-06-22T00:00:00.000","2015-01-01T00:00:00.000","1998-06-22T00:00:00.000","2015-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.4398745 37.746954)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","3","5","22","57"
"1339752-08-231-1149439","1339752-08-231","1149439","I Do Pho You","I Do Pho You LLC","90 Charter Oak Ave Unit 10","San Francisco","CA","94124","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,,"90 Charter Oak Ave Unit 10","San Francisco","94124","CA","7220-7229","Food Services","Food Services","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.40531 37.73682)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","82","2","9","1","82"
