"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0475256-01-001-0475256","0475256-01-001","0475256","Magnet Kingdom Inc","Magnet Kingdom Inc","83 Jefferson St","San Francisco","CA","94133","2012-12-20T00:00:00.000","2013-08-12T00:00:00.000","2012-12-20T00:00:00.000","2013-08-12T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.413830254 37.808440694)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","99","6","3","23","99"
"0398644-01-001-0398644","0398644-01-001","0398644","Haddad Nicholas J","Apollo Entertainments","415 27th St 2","San Francisco","CA","94131","2006-05-16T00:00:00.000","2013-12-31T00:00:00.000","2006-05-16T00:00:00.000","2013-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.429817 37.746486)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","9","5","22","84"
"0347668-01-001-0347668","0347668-01-001","0347668","Camarina Construction Company","Camarina Construction Company","2759 41st Ave","San Francisco","CA","94116","2001-07-18T00:00:00.000",,"2001-07-18T00:00:00.000",,,"2759 41st Ave","San Francisco","94116","CA","2300-2399","Construction","Construction","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.499135 37.735308)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"1174044-01-181-1081355","1174044-01-181","1081355","Maria Hagsten Michelsen","Maria Hagsten Michelsen","1000 Chestnut Street Apt 4e","San Francisco","CA","94109","2018-01-02T00:00:00.000","2019-05-29T00:00:00.000","2018-01-02T00:00:00.000","2019-05-29T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Russian Hill",,"POINT (-122.420133 37.803141)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","6","6","32","107"
"0100750-01-001-0100750","0100750-01-001","0100750","C B P B Inc","C & P Auto Body Repair","915 Cayuga St","San Francisco","CA","94112","1976-04-19T00:00:00.000","2024-06-28T00:00:00.000","2003-01-01T00:00:00.000","2010-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"11","Outer Mission",,"POINT (-122.43895492 37.723330915)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","80","9","1","28","80"
"1050005-01-161-1023527","1050005-01-161","1023527","Yacubian David","1651 Page St","1651 Page St","San Francisco","CA","94117","2016-01-01T00:00:00.000","2021-06-30T00:00:00.000","2016-01-01T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Haight Ashbury",,"POINT (-122.447997 37.770552)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","25","7","11","3","25"
"1145361-05-171-1069753","1145361-05-171","1069753","Russell John Christenson","Christenson Plumbing","4347 W Prospect Ave","Visalia","CA","93291","2017-05-04T00:00:00.000","2021-06-30T00:00:00.000","2017-05-04T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-119.339818703 36.345321511)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0434342-01-001-0434342","0434342-01-001","0434342","Murphy O'brien Real Estate Investment Inc","Murphy O'brien Real Estate","4153 24th St","San Francisco","CA","94114","2004-10-29T00:00:00.000",,"2004-10-29T00:00:00.000",,,"4153 24th St","San Francisco","94114","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"8","Noe Valley","24th St","POINT (-122.4352485 37.751121)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"1356216-03-241-1156516","1356216-03-241","1156516","Johney Munayer","Munayer Construction","122 Duval Dr","South San Francisco","CA","94080","2024-03-14T00:00:00.000",,"2024-03-14T00:00:00.000",,,"122 Duval Dr","South San Francisco","94080","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.45793597 37.666174)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0473607-01-001-0473607","0473607-01-001","0473607","Hello Inc","Hello Inc","1660 17th St","San Francisco","CA","94107","2012-10-01T00:00:00.000","2022-06-29T00:00:00.000","2012-10-01T00:00:00.000","2016-02-26T00:00:00.000",,,,,,,,,"false","false",,,,"10","Mission Bay",,"POINT (-122.4004005 37.765143)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","1","9","4","54"
