incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
5040668,0,50406680,Pacific Av. / Walnut St.,2005-06-01T00:00:00.000,51520327,2005-06-01T18:01:37.000,2005-06-01T18:05:06.000,2005-06-01T18:08:57.000,SF,94115,B04,10,,1,4,0,0,0,0,E10,0,0,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,11 - Extinguish,,,U - Unknown,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Presidio Heights,POINT (-122.44937 37.791488),2005-06-01T18:36:53.000,2025-06-01T02:18:08.000
5040671,0,50406710,748 Junipero Serra Bl.,2005-06-01T00:00:00.000,51520331,2005-06-01T18:18:23.000,2005-06-01T18:21:48.000,2005-06-01T18:26:30.000,SF,94132,B09,19,,3,11,0,0,0,0,T19,0,0,0,0,0,0,1,"743 - Smoke detector, no fire, accidental",,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7,West of Twin Peaks,POINT (-122.472231 37.725221),2005-06-01T18:51:39.000,2025-06-01T02:18:08.000
5040672,0,50406720,500 Ofarrell St.,2005-06-01T00:00:00.000,51520332,2005-06-01T18:26:45.000,2005-06-01T18:29:24.000,2005-06-01T18:35:37.000,SF,94109,B04,3,,1,4,0,0,0,0,E03,0,0,0,0,0,0,1,411 - Gasoline or other flammable liquid spill,,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.414179858 37.783761033),2005-06-01T22:51:56.000,2025-06-01T02:18:08.000
5040678,0,50406780,2140 Pierce St.,2005-06-01T00:00:00.000,51520338,2005-06-01T18:43:50.000,2005-06-01T18:46:33.000,2005-06-01T18:56:26.000,SF,94115,B04,38,,3,10,0,0,0,0,E38,0,0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,"254 - Day care, in commercial property","24 - Cooking area, kitchen",2 - Unintentional,12 - Heat source too close to combustibles,,00 - Heat source: other,"76 - Cooking materials, inc. Edible materi",N - None,,,,,,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.43719176 37.7902013),2005-06-02T10:31:35.000,2025-06-01T02:18:08.000
5040681,0,50406810,2950 Divisadero St.,2005-06-01T00:00:00.000,51520341,2005-06-01T18:52:14.000,2005-06-01T18:55:29.000,2005-06-01T19:00:11.000,SF,94115,B04,16,,3,11,0,0,0,0,E16,0,0,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Marina,POINT (-122.44191078 37.79694125),2005-06-01T21:51:15.000,2025-06-01T02:18:08.000
5040682,0,50406820,50 Collins St.,2005-06-01T00:00:00.000,51520344,2005-06-01T18:59:34.000,2005-06-01T19:03:32.000,2005-06-01T19:12:22.000,SF,94118,B05,10,,1,5,0,0,0,0,T10,0,0,0,0,0,0,1,511 - Lock-out,,"70 - Assistance, other",,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Presidio Heights,POINT (-122.44997287 37.78537871),2005-06-01T19:16:30.000,2025-06-01T02:18:08.000
5040683,0,50406830,1 Kearny St.,2005-06-01T00:00:00.000,51520345,2005-06-01T18:59:49.000,2005-06-01T19:03:11.000,2005-06-01T19:11:19.000,SF,94107,B01,1,,3,11,0,0,0,0,T01,0,0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.403532 37.787701),2005-06-01T21:54:23.000,2025-06-01T02:18:08.000
5040684,0,50406840,601 Van Ness Av.,2005-06-01T00:00:00.000,51520346,2005-06-01T19:02:12.000,2005-06-01T19:05:35.000,2005-06-01T19:13:34.000,SF,94102,B02,36,,3,11,0,0,0,0,E36,0,0,0,0,0,0,1,"113 - Cooking fire, confined to container",,"80 - Information/invest. & enforcement, other",,,1 - Detector alerted occupants,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.420541 37.781086),2005-06-01T23:31:55.000,2025-06-01T02:18:08.000
5040686,0,50406860,Octavia St. / Sacramento St.,2005-06-01T00:00:00.000,51520348,2005-06-01T19:19:46.000,2005-06-01T19:21:26.000,2005-06-01T19:22:02.000,SF,94115,B04,38,,2,9,0,0,0,0,E38,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.427451 37.790667),2005-06-01T20:14:26.000,2025-06-01T02:18:08.000
5040689,0,50406890,2150 Sacramento St.,2005-06-01T00:00:00.000,51520351,2005-06-01T19:33:44.000,2005-06-01T19:36:55.000,2005-06-01T19:46:04.000,SF,94115,B04,38,,1,4,0,0,0,0,E38,0,0,0,0,0,0,1,561 - Unauthorized burning,,11 - Extinguish,,,,NNN - None,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.427201616 37.789777981),2005-06-01T20:20:04.000,2025-06-01T02:18:08.000
