incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
12086673,0,120866730,1520 Stockton St.,2012-09-18T00:00:00.000,122620353,2012-09-18T21:19:49.000,2012-09-18T21:24:19.000,2012-09-18T21:31:00.000,SF,94133,B01,28,1334.0,3,11,0,0,0,0,E28,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,North Beach,POINT (-122.408975 37.799733),2012-09-18T23:00:51.000,2025-06-01T02:18:08.000
12086687,0,120866870,2638 Fulton St.,2012-09-18T00:00:00.000,122620367,2012-09-18T22:03:13.000,2012-09-18T22:07:31.000,2012-09-18T22:32:53.000,SF,94118,B07,31,,9,31,1,2,0,0,E21,1000.0,100.0,0,0,0,0,1,112 - Fires in struct. other than in a bldg.,,11 - Extinguish,,,,419 - 1 or 2 family dwelling,76 - Wall surface: exterior,2 - Unintentional,"10 - Misuse of material or product, other",,61 - Cigarette,"10 - Structural component or finish, other",N - None,3 -Open structure,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,Inner Richmond,POINT (-122.46028498 37.7743586),2012-09-18T22:46:16.000,2025-06-01T02:18:08.000
12086694,0,120866940,941 Jones St.,2012-09-18T00:00:00.000,122620377,2012-09-18T22:20:37.000,2012-09-18T22:40:14.000,2012-09-18T23:27:01.000,SF,94104,B01,41,,2,9,0,0,0,0,88,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.41408854 37.79006114),2012-09-19T09:06:00.000,2025-06-01T02:18:08.000
12086697,0,120866970,880 Vallejo St.,2012-09-18T00:00:00.000,122620380,2012-09-18T22:31:52.000,2012-09-18T22:38:08.000,2012-09-18T22:49:45.000,SF,94109,B01,02,1421.0,9,31,0,0,0,0,E02,,50.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,"10 - Fire, other",,,1 - Detector alerted occupants,"400 - Residential, other","24 - Cooking area, kitchen",2 - Unintentional,53 - Equipment unattended,,"10 - Heat from powered equipment, other","76 - Cooking materials, inc. Edible materi",1 - Asleep,,,,,,,,,,,,,,,,,,,,3.0,Chinatown,POINT (-122.41174193 37.79838494),2012-09-18T22:56:32.000,2025-06-01T02:18:08.000
12086700,0,120867000,2063 43rd Av.,2012-09-18T00:00:00.000,122620383,2012-09-18T22:52:04.000,2012-09-18T22:59:32.000,2012-09-18T23:52:09.000,SF,94116,B08,23,,5,13,0,0,0,0,E23,,,0,0,0,0,1,424 - Carbon monoxide incident,,42 - Hazmat detect/monitor/sampling & analysis,51 - Ventilate,86 - Investigate,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Sunset/Parkside,POINT (-122.5017255 37.74745445),2012-09-19T08:58:11.000,2025-06-01T02:18:08.000
12086710,0,120867100,301 Montcalm St.,2012-09-18T00:00:00.000,122620394,2012-09-18T23:35:44.000,2012-09-18T23:42:37.000,2012-09-18T23:48:33.000,SF,94124,B06,09,,3,10,0,0,0,0,T09,,,0,0,0,0,1,"740 - Unintentional alarm, other",,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.40906058 37.74545337),2012-09-19T07:45:59.000,2025-06-01T02:18:08.000
12086714,0,120867140,12 4th St.,2012-09-19T00:00:00.000,122630002,2012-09-19T00:11:05.000,2012-09-19T00:14:56.000,2012-09-19T00:19:50.000,SF,94105,B03,01,,3,10,0,0,0,0,E01,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.405686 37.785528),2012-10-06T18:57:39.000,2025-06-01T02:18:08.000
12086718,0,120867180,12 4th St.,2012-09-19T00:00:00.000,122630006,2012-09-19T00:22:11.000,2012-09-19T00:27:29.000,2012-09-19T00:38:59.000,SF,94105,B03,01,,1,4,0,0,0,0,E01,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.405686 37.785528),2012-10-06T18:59:43.000,2025-06-01T02:18:08.000
12086720,0,120867200,1770 Broadway,2012-09-19T00:00:00.000,122630008,2012-09-19T00:32:41.000,2012-09-19T00:40:41.000,2012-09-19T01:02:55.000,SF,94115,B04,38,,4,20,0,0,0,0,T16,,,0,0,0,0,1,"715 - Local alarm sys., Malicious False alarm",,63 - Restore fire alarm system,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.4262591 37.79568412),2012-09-19T15:46:36.000,2025-06-01T02:18:08.000
12086723,0,120867230,Tehama St. / 9th St.,2012-09-19T00:00:00.000,122630011,2012-09-19T00:47:00.000,2012-09-19T00:55:47.000,2012-09-19T01:02:07.000,SF,94102,B02,36,,1,4,0,0,0,0,E36,,,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,86 - Investigate,,,U - Unknown,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.41263 37.774565),2012-10-19T14:38:23.000,2025-06-01T02:18:08.000
12086726,0,120867260,950 The Embarcadero Nor,2012-09-19T00:00:00.000,122630014,2012-09-19T00:56:19.000,2012-09-19T01:02:19.000,2012-09-19T01:06:56.000,SF,94111,B01,13,923.0,3,11,0,0,0,0,E13,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"898 - Dock, marina, pier, wharf",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.400603 37.80313),2012-09-22T09:05:48.000,2025-06-01T02:18:08.000
12086729,0,120867290,117 Bartlett St.,2012-09-19T00:00:00.000,122630018,2012-09-19T01:22:19.000,2012-09-19T01:27:45.000,2012-09-19T01:35:37.000,SF,94110,B06,07,,1,4,0,0,0,0,E07,,,0,0,0,0,1,154 - Dumpster/Outside trash receptacle fire,,11 - Extinguish,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.41948316 37.75479663),2012-10-03T00:19:28.000,2025-06-01T02:18:08.000
12086731,0,120867310,1730 Vallejo St.,2012-09-19T00:00:00.000,122630020,2012-09-19T01:33:49.000,2012-09-19T01:38:00.000,2012-09-19T02:02:57.000,SF,94115,B04,38,3232.0,9,31,0,0,0,0,E41,,,0,0,0,0,1,"715 - Local alarm sys., Malicious False alarm",,86 - Investigate,,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Marina,POINT (-122.42588182 37.79668254),2012-09-22T09:08:49.000,2025-06-01T02:18:08.000
12086734,0,120867340,4th St. / Mission St.,2012-09-19T00:00:00.000,122630024,2012-09-19T02:01:36.000,2012-09-19T02:08:08.000,2012-09-19T02:29:57.000,SF,94105,B03,01,,1,4,0,0,0,0,E01,,,0,0,0,0,1,324 - Motor vehicle accident with no injuries.,,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.40427 37.784479),2012-09-26T11:18:02.000,2025-06-01T02:18:08.000
12086737,0,120867370,1555 Shafter Av.,2012-09-19T00:00:00.000,122630027,2012-09-19T02:13:08.000,2012-09-19T02:17:58.000,2012-09-19T02:58:56.000,SF,94124,B10,17,,2,9,0,0,0,0,T17,5163.0,1.0,0,0,0,0,1,131 - Passenger vehicle fire,,11 - Extinguish,86 - Investigate,,,"960 - Street, other",81 - Operator/passenger area/transport equ,1 - Intentional,UU - Undetermined,,UU - Undetermined,UU - Undetermined,N - None,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.3894368 37.72943043),2016-05-12T14:23:23.000,2025-06-01T02:18:08.000
12086745,0,120867450,10 Towerside Av.,2012-09-19T00:00:00.000,122630035,2012-09-19T02:51:50.000,2012-09-19T02:58:59.000,2012-09-19T03:37:05.000,SF,94134,B09,44,,2,9,0,0,0,0,E44,700.0,1.0,0,0,0,0,1,131 - Passenger vehicle fire,,11 - Extinguish,86 - Investigate,,,"960 - Street, other","86 - Exterior, exposed surface",1 - Intentional,16 - Flammable liquid used to kindle fire,,60 - Heat; other open flame/smoking materi,65 - Flammable liquid/gas - uncontained,N - None,,,,,,,,,,,,,,,,,,,,10.0,Visitacion Valley,POINT (-122.411666 37.710256),2016-05-12T14:23:23.000,2025-06-01T02:18:08.000
12086748,0,120867480,150 Francisco St.,2012-09-19T00:00:00.000,122630038,2012-09-19T03:09:38.000,2012-09-19T03:17:44.000,2012-09-19T03:27:34.000,SF,94133,B01,28,,1,4,0,0,0,0,E28,,,0,0,0,0,1,554 - Assist invalid,,31 - Provide first aid & check for injuries,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,North Beach,POINT (-122.407638 37.805479),2012-11-07T06:53:48.000,2025-06-01T02:18:08.000
12086757,0,120867570,1520 Webster St.,2012-09-19T00:00:00.000,122630047,2012-09-19T04:38:21.000,2012-09-19T04:43:07.000,2012-09-19T05:19:58.000,SF,94115,B04,05,,3,11,0,0,0,0,E05,,,0,0,0,0,1,731 - Sprinkler activation due to malfunction,,62 - Restore fire protection system,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Japantown,POINT (-122.431163 37.784784),2012-09-19T15:49:37.000,2025-06-01T02:18:08.000
12086758,0,120867580,9th And Folsom St,2012-09-19T00:00:00.000,122630048,2012-09-19T04:44:15.000,2012-09-19T04:50:55.000,2012-09-19T04:52:40.000,SF,94103,B02,29,,1,4,0,0,0,0,E29,,,0,0,0,0,1,"151 - Outside rubbish, trash or waste fire",,11 - Extinguish,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.411612 37.773768),2012-11-06T08:37:03.000,2025-06-01T02:18:08.000
12086763,0,120867630,Brotherhood Wy. / Arch St.,2012-09-19T00:00:00.000,122630054,2012-09-19T06:43:06.000,2012-09-19T06:47:36.000,2012-09-19T07:00:35.000,SF,94132,B08,33,,1,4,0,0,0,0,E33,4000.0,4000.0,0,0,0,0,1,132 - Road freight or transport vehicle fire,,"10 - Fire, other",,,,"962 - Residential street, road or residential dr","83 - Engine area, running gear, wheel area",3 - Failure of equipment or heat source,UU - Undetermined,,12 - Radiated/conducted heat operating equ,62 - Flam. liq/gas-in/from engine or burne,N - None,,,,,,,,,,,,,,,,,,,,11.0,Oceanview/Merced/Ingleside,POINT (-122.467071 37.712749),2012-10-03T15:44:23.000,2025-06-01T02:18:08.000
12086764,0,120867640,3251 20th Av.,2012-09-19T00:00:00.000,122630055,2012-09-19T06:54:38.000,2012-09-19T07:00:13.000,2012-09-19T07:32:56.000,SF,94132,B08,19,,3,10,0,0,2,2,E19,,,0,0,0,0,1,733 - Smoke detector activation/malfunction,,63 - Restore fire alarm system,86 - Investigate,,,"519 - Food and beverage sales, grocery store",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Lakeshore,POINT (-122.476826 37.728471),2012-09-19T08:55:10.000,2025-06-01T02:18:08.000
12086765,0,120867650,301 Montcalm St.,2012-09-19T00:00:00.000,122630056,2012-09-19T06:59:55.000,2012-09-19T07:07:03.000,2012-09-19T07:13:28.000,SF,94124,B06,09,,3,10,0,0,0,0,E09,,,0,0,0,0,1,"740 - Unintentional alarm, other",,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.40906058 37.74545337),2012-09-19T07:48:44.000,2025-06-01T02:18:08.000
12086766,0,120867660,5th St. / King St.,2012-09-19T00:00:00.000,122630057,2012-09-19T07:06:10.000,2012-09-19T07:15:05.000,2012-09-19T08:39:06.000,SF,94107,B03,08,,8,28,0,0,0,0,E08,10000.0,100.0,0,0,0,0,1,112 - Fires in struct. other than in a bldg.,,11 - Extinguish,,,,"000 - Property Use, other",98 - Vacant structural area,1 - Intentional,UU - Undetermined,,UU - Undetermined,"96 - Rubbish, trash, or waste",3 - Unattended or unsupervised person,"0 -Structure type, other",,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,6.0,Mission Bay,POINT (-122.396356 37.774651),2012-11-02T15:09:35.000,2025-06-01T02:18:08.000
12086768,0,120867680,99 Harding Rd.,2012-09-19T00:00:00.000,122630059,2012-09-19T07:12:16.000,2012-09-19T07:23:43.000,2012-09-19T07:29:18.000,SF,94112,B08,19,,3,11,0,0,0,0,E18,,,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Lakeshore,POINT (-122.493664 37.724647),2012-09-19T22:24:00.000,2025-06-01T02:18:08.000
