incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
25050614,0,250506140,MISSION STREET,2025-04-07T00:00:00.000,250970092,2025-04-07T00:55:52.000,2025-04-07T01:02:36.000,2025-04-07T02:09:17.000,San Francisco,94112,B09,32,6113,8,29,1,2,1,2,,8624.0,,0,0,0,0,1,131 Passenger vehicle fire,N None,11 Extinguishment by fire service personnel,86 Investigate,,,NNN None,81 Operator/passenger area of transportation equipment,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.43081 37.729227),2025-04-25T15:54:30.000,2025-06-01T02:18:08.000
25050614,1,250506141,2 MANOR ST.,2025-04-07T00:00:00.000,250970092,2025-04-27T00:57:39.000,2025-04-27T01:02:36.000,2025-04-27T02:09:17.000,San Francisco,94112,B09,32,6113,10,33,0,0,0,0,,5000.0,,0,0,0,0,1,131 Passenger vehicle fire,N None,11 Extinguishment by fire service personnel,86 Investigate,,,429 Multifamily dwelling,"80 Vehicle area, other","0 Cause, other (Only used for additional exposures)",71 Exposure fire,,UU Undetermined,"00 Item first ignited, other",,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.43081 37.729227),2025-04-27T02:09:17.000,2025-06-01T02:18:08.000
25050615,0,250506150,5 SEYMOUR STREET,2025-04-07T00:00:00.000,250970097,2025-04-07T00:59:42.000,2025-04-07T01:04:06.000,2025-04-07T01:16:06.000,San Francisco,94115,B05,5,4134,3,10,0,0,0,0,,,,0,0,0,0,1,736 CO detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.437815 37.778922),2025-04-07T01:16:06.000,2025-06-01T02:18:08.000
25050616,0,250506160,1090 MONTGOMERY STREET,2025-04-07T00:00:00.000,250970098,2025-04-07T01:02:24.000,2025-04-07T01:08:38.000,2025-04-07T01:18:11.000,San Francisco,94133,B01,13,1231,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,North Beach,POINT (-122.403945 37.79905),2025-04-07T01:18:11.000,2025-06-01T02:18:08.000
25050630,0,250506300,715 LEAVENWORTH STREET,2025-04-07T00:00:00.000,250970160,2025-04-07T02:12:40.000,2025-04-07T02:16:12.000,2025-04-07T02:22:22.000,San Francisco,94109,B04,3,1543,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.415119 37.787624),2025-04-07T02:22:22.000,2025-06-01T02:18:08.000
25050635,0,250506350,611 LARCH STREET,2025-04-07T00:00:00.000,250970192,2025-04-07T02:35:41.000,2025-04-07T02:41:33.000,2025-04-07T02:45:17.000,San Francisco,94115,B02,5,3426,1,5,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,"70 Assistance, other",,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.427528 37.781499),2025-04-07T02:45:17.000,2025-06-01T02:18:08.000
25050641,0,250506410,"1 LETTERMAN DR, PRAIRIE",2025-04-07T00:00:00.000,250970222,2025-04-07T03:15:58.000,2025-04-07T03:21:04.000,2025-04-07T04:10:19.000,Presidio,94129,B07,51,4611,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,"500 Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Presidio,POINT (-122.450499 37.799174),2025-04-07T04:10:19.000,2025-06-01T02:18:08.000
25050645,0,250506450,375 5TH AVENUE,2025-04-07T00:00:00.000,250970248,2025-04-07T03:52:30.000,2025-04-07T04:02:54.000,2025-04-07T04:20:16.000,San Francisco,94118,B07,31,7124,1,5,0,0,0,0,,,,0,0,0,0,1,"550 Public service assistance, other",N None,73 Provide manpower,,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Inner Richmond,POINT (-122.463336 37.781571),2025-04-07T04:20:16.000,2025-06-01T02:18:08.000
25050654,0,250506540,2850 19TH AVENUE,2025-04-07T00:00:00.000,250970311,2025-04-07T05:00:09.000,2025-04-07T05:05:19.000,2025-04-07T05:32:45.000,San Francisco,94132,B08,19,7413,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,63 Restore fire alarm system,,,,"182 Auditorium, concert hall",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.474608 37.735252),2025-04-07T05:32:45.000,2025-06-01T02:18:08.000
25050658,0,250506580,4150 CLEMENT STREET,2025-04-07T00:00:00.000,250970328,2025-04-07T05:17:35.000,2025-04-07T05:22:07.000,2025-04-07T05:35:07.000,San Francisco,94121,B07,34,7265,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,331 Hospital - medical or psychiatric,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lincoln Park,POINT (-122.504575 37.782593),2025-04-07T05:35:07.000,2025-06-01T02:18:08.000
