incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
4047254,0,40472540,4032 25th St.,2004-06-17T00:00:00.000,41690129,2004-06-17T10:17:41.000,2004-06-17T10:19:44.000,2004-06-17T10:23:46.000,SF,94110,B06,11,,3,10,0,0,0,0,E11,0,0,0,0,0,0,1,"221 - Rupture air or gas, pipe/pipline",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.43032822 37.75015789),2004-06-17T16:00:39.000,2025-06-01T02:18:08.000
4047255,0,40472550,766 Harrison St.,2004-06-17T00:00:00.000,41690130,2004-06-17T10:22:30.000,2004-06-17T10:25:59.000,2004-06-17T10:31:34.000,SF,94105,B03,08,,1,4,0,0,0,0,E08,0,0,0,0,0,0,1,"550 - Public service assistance, other",,"70 - Assistance, other",,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.398983 37.781391),2004-06-23T09:09:51.000,2025-06-01T02:18:08.000
4047258,0,40472580,41 Dakota St.,2004-06-17T00:00:00.000,41690134,2004-06-17T10:29:37.000,2004-06-17T10:32:47.000,2004-06-17T10:48:01.000,SF,94107,B10,37,,10,27,0,0,0,0,E25,0,25,0,0,0,0,1,"113 - Cooking fire, confined to container",,51 - Ventilate,,,U - Unknown,429 - Multifamily dwellings,"24 - Cooking area, kitchen",2 - Unintentional,53 - Equipment unattended,,"10 - Heat from powered equipment, other","76 - Cooking materials, inc. Edible materi",N - None,,,,,,,,,,,,,,,,,,,,10.0,Potrero Hill,POINT (-122.396177 37.754379),2004-06-17T11:54:53.000,2025-06-01T02:18:08.000
4047260,0,40472600,235 Shrader St.,2004-06-17T00:00:00.000,41690136,2004-06-17T10:33:40.000,2004-06-17T10:36:25.000,2004-06-17T10:42:43.000,SF,94117,B05,21,,3,11,0,0,0,0,E21,0,0,0,0,0,0,1,"740 - Unintentional alarm, other",,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Lone Mountain/USF,POINT (-122.45280956 37.77256316),2004-06-17T15:40:17.000,2025-06-01T02:18:08.000
4047261,0,40472610,1227 Newhall St.,2004-06-17T00:00:00.000,41690137,2004-06-17T10:36:04.000,2004-06-17T10:42:49.000,2004-06-17T10:59:08.000,SF,94124,B10,17,,1,5,0,0,0,0,T17,0,0,0,0,0,0,1,551 - Assist PD or other Govern. Agency,,75 - Provide equipment,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.391145 37.73651746),2004-06-17T16:24:49.000,2025-06-01T02:18:08.000
4047264,0,40472640,Divisadero St. / Pine St.,2004-06-17T00:00:00.000,41690141,2004-06-17T10:49:21.000,2004-06-17T11:01:01.000,2004-06-17T12:19:35.000,SF,94102,B04,10,,2,5,0,0,0,0,E32,0,0,0,0,0,0,1,444 - Power line down (wire),,78 - Control traffic,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.440251 37.787111),2004-06-17T23:13:36.000,2025-06-01T02:18:08.000
4047265,0,40472650,30 Van Ness Av.,2004-06-17T00:00:00.000,41690144,2004-06-17T10:52:23.000,2004-06-17T10:55:26.000,2004-06-17T11:11:15.000,SF,94102,B02,36,,3,11,0,0,0,0,T05,0,0,0,0,0,0,1,"743 - Smoke detector, no fire, accidental",,63 - Restore fire alarm system,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Tenderloin,POINT (-122.419288 37.77571),2004-06-17T20:06:27.000,2025-06-01T02:18:08.000
4047268,0,40472680,Bennington St. / Ellert St.,2004-06-17T00:00:00.000,41690149,2004-06-17T10:58:45.000,2004-06-17T11:03:53.000,2004-06-17T11:04:25.000,SF,94114,B06,32,,2,9,0,0,0,0,E11,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.4178252 37.73843897),2004-06-18T07:10:07.000,2025-06-01T02:18:08.000
4047271,0,40472710,555 Market St.,2004-06-17T00:00:00.000,41690154,2004-06-17T11:10:19.000,2004-06-17T11:13:18.000,2004-06-17T11:19:20.000,SF,94105,B03,13,,3,11,0,0,0,0,E13,0,0,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.40009 37.790182),2004-06-18T06:46:08.000,2025-06-01T02:18:08.000
4047272,0,40472720,Coso Av. / Winfield St.,2004-06-17T00:00:00.000,41690155,2004-06-17T11:12:58.000,2004-06-17T11:15:46.000,2004-06-17T11:16:29.000,SF,94110,B06,11,,2,9,0,0,0,0,E11,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.4166632 37.74540568),2004-06-18T07:09:00.000,2025-06-01T02:18:08.000
4047274,0,40472740,3100 Cesar Chavez St.,2004-06-17T00:00:00.000,41690159,2004-06-17T11:21:20.000,2004-06-17T11:24:39.000,2004-06-17T11:25:10.000,SF,94110,B06,09,,2,9,0,0,0,0,T09,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.412619 37.748848),2004-06-17T11:32:19.000,2025-06-01T02:18:08.000
4047276,0,40472760,1099 Hayes St.,2004-06-17T00:00:00.000,41690164,2004-06-17T11:33:47.000,2004-06-17T11:37:08.000,2004-06-17T11:41:31.000,SF,94117,B05,21,,3,11,0,0,0,0,E21,0,0,0,0,0,0,1,"730 - System malfunction, other",,86 - Investigate,,,,"210 - Schools, non-adult",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Hayes Valley,POINT (-122.434425 37.775369),2004-06-17T15:44:49.000,2025-06-01T02:18:08.000
