incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
8094891,0,80948910,18th St. / Hattie St.,2008-11-04T00:00:00.000,83090251,2008-11-04T15:16:16.000,2008-11-04T15:21:11.000,2008-11-04T15:22:09.000,SF,94114,B05,24,,1,4,1,2,0,0,E24,,,0,0,0,0,1,622 - No incident found on arrival/disp. addr.,,"00 - Action taken, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.440491 37.760622),2008-11-04T16:28:46.000,2025-06-01T02:18:08.000
8094894,0,80948940,2333 Green St.,2008-11-04T00:00:00.000,83090255,2008-11-04T15:27:42.000,2008-11-04T15:31:03.000,2008-11-04T15:51:01.000,SF,94123,B04,16,,10,33,0,0,0,0,E16,,10.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,"24 - Cooking area, kitchen",2 - Unintentional,53 - Equipment unattended,,81 - Heat; direct flame or convection,"76 - Cooking materials, inc. Edible materi",3 - Unattended or unsupervised person,,,,,,,,,,,,,,,,,,,,2.0,Marina,POINT (-122.4370117 37.79599539),2008-11-04T21:20:27.000,2025-06-01T02:18:08.000
8094900,0,80949000,1030 Franklin St.,2008-11-04T00:00:00.000,83090267,2008-11-04T16:07:08.000,2008-11-04T16:11:55.000,2008-11-04T16:16:22.000,SF,94102,B02,03,,1,4,1,2,0,0,E05,,,0,0,0,0,1,324 - Motor vehicle accident with no injuries.,,"30 - Emergency medical services, other",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Western Addition,POINT (-122.42259315 37.78423279),2008-11-05T06:11:57.000,2025-06-01T02:18:08.000
8094903,0,80949030,357 Ellis St.,2008-11-04T00:00:00.000,83090271,2008-11-04T16:32:58.000,2008-11-04T16:35:38.000,2008-11-04T16:39:25.000,SF,94102,B03,03,,3,11,0,0,0,0,T03,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.412054 37.784888),2008-11-04T17:41:06.000,2025-06-01T02:18:08.000
8094907,0,80949070,1 Sf Intl Airport,2008-11-04T00:00:00.000,83090277,2008-11-04T14:26:45.000,2008-11-04T14:30:06.000,2008-11-04T14:40:31.000,SFO,94128,B09,A3,,1,3,0,0,0,0,AP,,,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,11 - Extinguish,,,U - Unknown,171 - Airport passenger terminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.38416 37.616901),2008-11-04T17:13:42.000,2025-06-01T02:18:08.000
8094908,0,80949080,725 Gough St.,2008-11-04T00:00:00.000,83090278,2008-11-04T16:49:17.000,2008-11-04T16:54:25.000,2008-11-04T16:59:18.000,SF,94102,B02,05,,3,11,0,0,0,0,E05,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.42515592 37.77993551),2008-11-04T17:39:56.000,2025-06-01T02:18:08.000
8094909,0,80949090,Stockton St. / Market St.,2008-11-04T00:00:00.000,83090279,2008-11-04T16:51:48.000,2008-11-04T16:56:21.000,2008-11-04T16:57:05.000,SF,94102,B03,01,,1,4,0,0,0,0,E01,,,0,0,0,0,1,154 - Dumpster/Outside trash receptacle fire,,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.405833 37.785745),2008-11-04T17:42:29.000,2025-06-01T02:18:08.000
8094910,0,80949100,1499 California St.,2008-11-04T00:00:00.000,83090280,2008-11-04T16:53:59.000,2008-11-04T16:58:31.000,2008-11-04T17:03:32.000,SF,94109,B04,41,,3,10,0,0,0,0,E41,,10.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,21 - Bedroom-<5 persons; inc. jail or pris,2 - Unintentional,53 - Equipment unattended,,81 - Heat; direct flame or convection,"76 - Cooking materials, inc. Edible materi",3 - Unattended or unsupervised person,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.418942 37.79073),2008-11-04T21:24:25.000,2025-06-01T02:18:08.000
8094917,0,80949170,2338 Anza St.,2008-11-04T00:00:00.000,83090287,2008-11-04T17:11:18.000,2008-11-04T17:15:59.000,2008-11-04T17:21:12.000,SF,94118,B07,31,,1,4,0,0,0,0,E31,,,0,0,0,0,1,411 - Gasoline or other flammable liquid spill,,43 - HazMat spill control and confinement,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.47342681 37.7789129),2009-09-18T16:51:40.000,2025-06-01T02:18:08.000
8094919,0,80949190,31st Av. / Cabrillo St.,2008-11-04T00:00:00.000,83090289,2008-11-04T17:22:22.000,2008-11-04T17:25:50.000,2008-11-04T18:13:19.000,SF,94121,B07,14,,2,4,1,2,0,0,E14,,,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,31 - Provide first aid & check for injuries,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.4906807 37.77408927),2008-11-08T13:54:01.000,2025-06-01T02:18:08.000
