incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
23018223,0,230182230,2450 MARKET STREET,2023-02-07T00:00:00.000,230380206,2023-02-07T02:54:47.000,2023-02-07T03:00:37.000,2023-02-07T03:10:52.000,San Francisco,94114,B05,6,5253,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.435922 37.762537),2023-02-07T03:10:52.000,2025-06-01T02:18:08.000
23018234,0,230182340,800 HOWARD STREET,2023-02-07T00:00:00.000,230380250,2023-02-07T03:39:28.000,2023-02-07T03:44:59.000,2023-02-07T03:49:52.000,San Francisco,94103,B03,1,2214,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,"122 Convention center, exhibition hall",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.403275 37.783256),2023-02-07T03:49:52.000,2025-06-01T02:18:08.000
23018235,0,230182350,475 TEHAMA STREET,2023-02-07T00:00:00.000,230380251,2023-02-07T03:43:17.000,2023-02-07T03:48:46.000,2023-02-07T03:54:59.000,San Francisco,94103,B03,1,2245,4,12,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.405993 37.779722),2023-02-07T03:54:59.000,2025-06-01T02:18:08.000
23018237,0,230182370,JESSIE STREET,2023-02-07T00:00:00.000,230380267,2023-02-07T03:57:21.000,2023-02-07T04:01:55.000,2023-02-07T04:08:02.000,San Francisco,94103,B03,1,2213,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.404795 37.784908),2023-02-07T04:08:02.000,2025-06-01T02:18:08.000
23018244,0,230182440,1499 CALIFORNIA STREET,2023-02-07T00:00:00.000,230380326,2023-02-07T04:48:51.000,2023-02-07T04:52:43.000,2023-02-07T05:06:39.000,San Francisco,94109,B04,41,1635,3,10,0,0,0,0,,,,0,0,0,0,1,"714 Central station, malicious false alarm",N None,63 Restore fire alarm system,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.418942 37.79073),2023-02-07T05:06:39.000,2025-06-01T02:18:08.000
23018246,0,230182460,55 SPEAR STREET,2023-02-07T00:00:00.000,230380340,2023-02-07T05:01:44.000,2023-02-07T05:07:33.000,2023-02-07T05:14:48.000,San Francisco,94105,B03,35,2115,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.394712 37.793153),2023-02-07T05:14:48.000,2025-06-01T02:18:08.000
23018249,0,230182490,401 HARRISON STREET,2023-02-07T00:00:00.000,230380350,2023-02-07T05:13:23.000,2023-02-07T05:15:52.000,2023-02-07T06:04:31.000,San Francisco,94105,B03,35,2136,9,33,1,2,1,2,,,,0,0,0,0,1,"730 System malfunction, other",N None,63 Restore fire alarm system,,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.392061 37.78652),2023-02-07T06:04:31.000,2025-06-01T02:18:08.000
23018250,0,230182500,55 SPEAR STREET,2023-02-07T00:00:00.000,230380355,2023-02-07T05:19:18.000,2023-02-07T05:35:00.000,2023-02-07T05:45:13.000,San Francisco,94105,B03,35,2115,1,4,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.394712 37.793153),2023-02-07T05:45:13.000,2025-06-01T02:18:08.000
23018252,0,230182520,1160 MISSION STREET,2023-02-07T00:00:00.000,230380374,2023-02-07T05:31:29.000,2023-02-07T05:37:32.000,2023-02-07T06:12:46.000,San Francisco,94103,B02,1,2318,3,11,0,0,0,0,,,,0,0,0,0,1,522 Water or steam leak,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.412667 37.777943),2023-02-07T06:12:46.000,2025-06-01T02:18:08.000
23018256,0,230182560,1390 MARKET STREET,2023-02-07T00:00:00.000,230380386,2023-02-07T05:45:47.000,2023-02-07T05:52:11.000,2023-02-07T05:57:09.000,San Francisco,94102,B02,36,3111,3,10,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Tenderloin,POINT (-122.417343 37.777072),2023-02-07T05:57:09.000,2025-06-01T02:18:08.000
