incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
25039795,0,250397950,160 EDDY STREET,2025-03-16T00:00:00.000,250752368,2025-03-16T18:18:26.000,2025-03-16T18:23:32.000,2025-03-16T19:28:16.000,San Francisco,94102,B03,3,1453,3,11,1,2,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.410263 37.784502),2025-03-16T19:28:16.000,2025-06-01T02:18:08.000
25039796,0,250397960,41ST AVENUE,2025-03-16T00:00:00.000,250752380,2025-03-16T18:21:52.000,2025-03-16T18:26:32.000,2025-03-16T18:27:55.000,San Francisco,94116,B08,18,7635,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Sunset/Parkside,POINT (-122.499393 37.743878),2025-03-16T18:27:55.000,2025-06-01T02:18:08.000
25039803,0,250398030,1247 CHESTNUT STREET,2025-03-16T00:00:00.000,250752392,2025-03-16T18:25:17.000,2025-03-16T18:32:13.000,2025-03-16T18:53:07.000,San Francisco,94109,B01,28,3133,3,11,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,,,1 Detector alerted occupants,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Russian Hill,POINT (-122.423853 37.802322),2025-03-16T18:53:07.000,2025-06-01T02:18:08.000
25039807,0,250398070,1731 15TH STREET,2025-03-16T00:00:00.000,250752417,2025-03-16T18:39:48.000,2025-03-16T18:54:47.000,2025-03-16T19:06:33.000,San Francisco,94103,B02,6,5226,1,5,0,0,0,0,,,,0,0,0,0,1,"510 Person in distress, other",N None,"00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.422791 37.766426),2025-03-16T19:06:33.000,2025-06-01T02:18:08.000
25039808,0,250398080,1221 OAKDALE AVENUE,2025-03-16T00:00:00.000,250752418,2025-03-16T18:40:09.000,2025-03-16T18:44:57.000,2025-03-16T18:48:56.000,San Francisco,94124,B10,17,6572,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,UUU Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.383148 37.73044),2025-03-16T18:48:56.000,2025-06-01T02:18:08.000
25039809,0,250398090,15TH STREET,2025-03-16T00:00:00.000,250752423,2025-03-16T18:42:58.000,2025-03-16T18:46:07.000,2025-03-16T18:47:24.000,San Francisco,94103,B02,7,5225,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.418736 37.766739),2025-03-16T18:47:24.000,2025-06-01T02:18:08.000
25039815,0,250398150,MCALLISTER STREET,2025-03-16T00:00:00.000,250752445,2025-03-16T18:52:36.000,2025-03-16T18:57:26.000,2025-03-16T18:58:56.000,San Francisco,94102,B02,5,3316,1,4,0,0,0,0,,,,0,0,0,0,1,"400 Hazardous condition, other",N None,86 Investigate,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.426833 37.779259),2025-03-16T18:58:56.000,2025-06-01T02:18:08.000
25039820,0,250398200,1025 POST STREET,2025-03-16T00:00:00.000,250752487,2025-03-16T19:07:25.000,2025-03-16T19:09:55.000,2025-03-16T19:22:06.000,San Francisco,94109,B04,3,1641,1,5,0,0,0,0,,,,0,0,0,0,1,522 Water or steam leak,N None,66 Remove water,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.41871 37.786912),2025-03-16T19:22:06.000,2025-06-01T02:18:08.000
25039828,0,250398280,2230 MASON STREET,2025-03-16T00:00:00.000,250752523,2025-03-16T19:21:14.000,2025-03-16T19:25:06.000,2025-03-16T20:07:26.000,San Francisco,94133,B01,28,1424,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,North Beach,POINT (-122.413223 37.804159),2025-03-16T20:07:26.000,2025-06-01T02:18:08.000
25039836,0,250398360,TAYLOR STREET,2025-03-16T00:00:00.000,250752572,2025-03-16T19:43:09.000,2025-03-16T19:47:30.000,2025-03-16T19:49:39.000,San Francisco,94102,B01,3,1462,1,4,0,0,0,0,,,,0,0,0,0,1,622 No incident found on arrival at dispatch address,N None,86 Investigate,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.411518 37.786941),2025-03-16T19:49:39.000,2025-06-01T02:18:08.000
25039839,0,250398390,PINE STREET,2025-03-16T00:00:00.000,250752577,2025-03-16T19:45:46.000,2025-03-16T19:50:44.000,2025-03-16T19:53:12.000,San Francisco,94109,B04,41,3122,1,4,0,0,0,0,,,,0,0,0,0,1,"600 Good intent call, other",N None,"00 Action taken, other",,,,"960 Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Western Addition,POINT (-122.42214 37.78941),2025-03-16T19:53:12.000,2025-06-01T02:18:08.000
25039842,0,250398420,TURK STREET,2025-03-16T00:00:00.000,250752608,2025-03-16T20:00:09.000,2025-03-16T20:03:04.000,2025-03-16T20:16:32.000,San Francisco,94102,B02,3,1554,4,15,1,1,0,0,,,,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.415695 37.782585),2025-03-16T20:16:32.000,2025-06-01T02:18:08.000
25039853,0,250398530,725 14TH STREET,2025-03-16T00:00:00.000,250752660,2025-03-16T20:18:32.000,2025-03-16T20:21:03.000,2025-03-16T20:25:45.000,San Francisco,94114,B02,6,5213,3,11,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.429386 37.767639),2025-03-16T20:25:45.000,2025-06-01T02:18:08.000
25039855,0,250398550,3001 24TH STREET,2025-03-16T00:00:00.000,250752676,2025-03-16T20:27:44.000,2025-03-16T20:31:24.000,2025-03-16T20:41:03.000,San Francisco,94110,B06,7,5527,3,10,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,63 Restore fire alarm system,,,1 Detector alerted occupants,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.412162 37.75252),2025-03-16T20:41:03.000,2025-06-01T02:18:08.000
25039857,0,250398570,OAK STREET,2025-03-16T00:00:00.000,250752679,2025-03-16T20:28:52.000,2025-03-16T20:32:40.000,2025-03-16T21:45:28.000,San Francisco,94117,B05,21,4245,1,4,1,2,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,33 Provide advanced life support (ALS),,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Haight Ashbury,POINT (-122.437422 37.773132),2025-03-16T21:45:28.000,2025-06-01T02:18:08.000
25039859,0,250398590,1386-A PACIFIC AVENUE,2025-03-16T00:00:00.000,250752700,2025-03-16T20:37:00.000,2025-03-16T20:40:04.000,2025-03-16T20:46:34.000,San Francisco,94109,B01,41,1565,1,4,0,0,0,0,,,,0,0,0,0,1,"445 Arcing, shorted electrical equipment",N None,64 Shut down system,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Russian Hill,POINT (-122.417943 37.795578),2025-03-16T20:46:34.000,2025-06-01T02:18:08.000
25039860,0,250398600,1478 5TH AVENUE,2025-03-16T00:00:00.000,250752702,2025-03-16T20:37:57.000,2025-03-16T20:40:16.000,2025-03-16T20:48:06.000,San Francisco,94122,B08,12,7326,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Inner Sunset,POINT (-122.461713 37.760923),2025-03-16T20:48:06.000,2025-06-01T02:18:08.000
25039862,0,250398620,HOFF STREET,2025-03-16T00:00:00.000,250752708,2025-03-16T20:39:08.000,2025-03-16T20:42:39.000,2025-03-16T21:32:42.000,San Francisco,94103,B02,7,5236,2,5,1,2,0,0,,,,0,0,0,0,1,"320 Emergency medical service incident, other",N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.420581 37.764997),2025-03-16T21:32:42.000,2025-06-01T02:18:08.000
25039863,0,250398630,850 SACRAMENTO STREET,2025-03-16T00:00:00.000,250752710,2025-03-16T20:39:16.000,2025-03-16T20:43:11.000,2025-03-16T20:51:24.000,San Francisco,94108,B01,2,1326,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Chinatown,POINT (-122.407185 37.793586),2025-03-16T20:51:24.000,2025-06-01T02:18:08.000
25039866,0,250398660,201 SPEAR STREET,2025-03-16T00:00:00.000,250752716,2025-03-16T20:42:07.000,2025-03-16T20:47:21.000,2025-03-16T20:56:44.000,San Francisco,94105,B03,35,2114,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.392406 37.79131),2025-03-16T20:56:44.000,2025-06-01T02:18:08.000
25039870,0,250398700,BAKER STREET,2025-03-16T00:00:00.000,250752756,2025-03-16T20:58:36.000,2025-03-16T21:01:48.000,2025-03-16T21:13:01.000,San Francisco,94115,B05,10,4263,1,4,1,2,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,31 Provide first aid & check for injuries,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.443755 37.787647),2025-03-16T21:13:01.000,2025-06-01T02:18:08.000
25039875,0,250398750,2271-A 15TH AVENUE,2025-03-16T00:00:00.000,250752788,2025-03-16T21:13:02.000,2025-03-16T21:18:57.000,2025-03-16T21:25:11.000,San Francisco,94116,B08,40,7361,1,4,0,0,0,0,,,,0,0,0,0,1,"600 Good intent call, other",N None,"00 Action taken, other",,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.471417 37.745672),2025-03-16T21:25:11.000,2025-06-01T02:18:08.000
25039886,0,250398860,320 TURK STREET,2025-03-16T00:00:00.000,250752831,2025-03-16T21:28:33.000,2025-03-16T21:35:02.000,2025-03-16T21:48:19.000,San Francisco,94102,B02,3,1554,1,4,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,73 Provide manpower,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.415695 37.782585),2025-03-16T21:48:19.000,2025-06-01T02:18:08.000
25039889,0,250398890,626 MISSION BAY BL  NORTH,2025-03-16T00:00:00.000,250752867,2025-03-16T21:47:10.000,2025-03-16T21:50:18.000,2025-03-16T21:59:20.000,San Francisco,94107,B03,4,2231,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Mission Bay,POINT (-122.391691 37.771035),2025-03-16T21:59:20.000,2025-06-01T02:18:08.000
25039890,0,250398900,1166 PINE STREET,2025-03-16T00:00:00.000,250752869,2025-03-16T21:48:56.000,2025-03-16T21:52:26.000,2025-03-16T22:37:15.000,San Francisco,94109,B01,41,1464,3,11,0,0,0,0,,,,0,0,0,0,1,412 Gas leak (natural gas or LPG),N None,86 Investigate,,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.415168 37.790373),2025-03-16T22:37:15.000,2025-06-01T02:18:08.000
25039894,0,250398940,OAK STREET,2025-03-16T00:00:00.000,250752883,2025-03-16T21:53:00.000,2025-03-16T21:57:49.000,2025-03-16T22:13:10.000,San Francisco,94117,B05,21,4141,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,"60 Systems and services, other",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Haight Ashbury,POINT (-122.435753 37.773344),2025-03-16T22:13:10.000,2025-06-01T02:18:08.000
