incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
7050820,0,70508200,772 Bryant St.,2007-06-26T00:00:00.000,71770290,2007-06-26T20:18:27.000,2007-06-26T20:24:15.000,2007-06-26T20:27:20.000,SF,94105.0,B03,08,,3,10,0,0,0,0,E08,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.40210007 37.77668328),2007-06-30T13:19:58.000,2025-06-01T02:18:08.000
7050821,0,70508210,Holloway Av. / Junipero Serra Bl.,2007-06-26T00:00:00.000,71770292,2007-06-26T20:25:34.000,2007-06-26T20:28:36.000,2007-06-26T20:29:31.000,SF,94132.0,B09,19,,2,9,0,0,0,0,E19,,,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Oceanview/Merced/Ingleside,POINT (-122.472321 37.721622),2007-06-26T20:56:25.000,2025-06-01T02:18:08.000
7050830,0,70508300,370 Valencia St.,2007-06-26T00:00:00.000,71770302,2007-06-26T21:09:24.000,2007-06-26T21:47:04.000,2007-06-26T21:47:04.000,SF,94110.0,B02,06,,1,4,0,0,0,0,73,,,0,0,0,0,1,611 - Dispatched & canceled en route,,93 - Cancelled enroute,,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.42319958 37.7670987),2007-06-26T22:36:44.000,2025-06-01T02:18:08.000
7050836,0,70508360,1 Sf Intl Airport,2007-06-26T00:00:00.000,71770309,2007-06-26T20:53:18.000,2007-06-26T20:57:58.000,2007-06-26T21:08:24.000,SFO,94128.0,B09,A3,,2,5,0,0,0,0,AP,,,0,0,0,0,1,"651 - Smoke scare, odor of smoke",,86 - Investigate,,,,"170 - Passenger terminal, other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.38416 37.616901),2007-06-26T22:00:03.000,2025-06-01T02:18:08.000
7050838,0,70508380,1 101sb 10th St Bryant On,2007-06-26T00:00:00.000,71770311,2007-06-26T21:57:25.000,2007-06-26T22:47:14.000,2007-06-26T22:47:14.000,SF,94103.0,B02,29,,1,4,1,2,0,0,E29,,,0,0,0,0,1,611 - Dispatched & canceled en route,,93 - Cancelled enroute,,,,961 - Highway or divided highway (Street),,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.398063 37.779565),2007-06-29T11:09:27.000,2025-06-01T02:18:08.000
7050858,0,70508580,211 13th St.,2007-06-27T00:00:00.000,71780003,2007-06-27T01:05:54.000,2007-06-27T01:09:32.000,2007-06-27T02:02:45.000,SF,94110.0,B02,36,,2,6,0,0,0,0,76,,,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.418069 37.769785),2007-07-04T18:30:47.000,2025-06-01T02:18:08.000
7050861,0,70508610,24 Willie Mays Pz,2007-06-27T00:00:00.000,71780006,2007-06-27T01:26:12.000,2007-06-27T01:31:46.000,2007-06-27T01:41:18.000,SF,94105.0,B03,08,,3,10,0,0,0,0,E08,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"123 - Stadium, arena",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Mission Bay,POINT (-122.392152 37.777793),2007-06-30T13:21:11.000,2025-06-01T02:18:08.000
7050862,0,70508620,761 Post St.,2007-06-27T00:00:00.000,71780007,2007-06-27T01:36:02.000,2007-06-27T01:40:44.000,2007-06-27T01:50:54.000,SF,94102.0,B04,03,,3,11,0,0,0,0,E03,,,0,0,0,0,1,"710 - Malicious, mischievous false call, other",,86 - Investigate,,,,"460 - Dormitory type residence, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.4142502 37.78726215),2007-06-27T07:00:41.000,2025-06-01T02:18:08.000
7050868,0,70508680,4th St. / Harrison St.,2007-06-27T00:00:00.000,71780014,2007-06-27T02:09:13.000,2007-06-27T02:12:10.000,2007-06-27T03:14:02.000,SF,94105.0,B03,08,,5,18,0,0,0,0,E08,,,0,0,0,0,1,322 - Vehicle accident with injuries,,33 - Provide advanced life support (ALS),,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.399617 37.780791),2007-06-30T13:22:57.000,2025-06-01T02:18:08.000
7050869,0,70508690,807 Rolph,2007-06-27T00:00:00.000,71780015,2007-06-27T02:07:51.000,2007-06-27T02:16:49.000,2007-06-27T02:28:40.000,SF,94112.0,B09,43,,1,4,0,0,0,0,E43,,,0,0,0,0,1,"150 - Outside rubbish fire, other",,86 - Investigate,,,,931 - Open land or field,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.42960003 37.71172358),2007-06-27T07:34:12.000,2025-06-01T02:18:08.000
