incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
21107817,0,211078170,536 WALLER STREET,2021-09-06T00:00:00.000,212493321,2021-09-06T23:22:34.000,2021-09-06T23:22:34.000,2021-09-06T23:25:28.000,San Francisco,94117,B05,6,3635,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Haight Ashbury,POINT (-122.432487 37.77096),2021-09-06T23:25:28.000,2025-06-01T02:18:08.000
21107820,0,211078200,1539 37TH AVENUE,2021-09-06T00:00:00.000,212493333,2021-09-06T23:28:13.000,2021-09-06T23:31:40.000,2021-09-06T23:47:41.000,San Francisco,94122,B08,18,7572,2,9,0,0,0,0,,,,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Sunset/Parkside,POINT (-122.496187 37.758236),2021-09-06T23:47:41.000,2025-06-01T02:18:08.000
21107824,0,211078240,GEARY STREET,2021-09-06T00:00:00.000,212493354,2021-09-06T23:41:32.000,2021-09-06T23:43:49.000,2021-09-06T23:46:26.000,San Francisco,94109,B04,3,1556,1,4,0,0,0,0,,,,0,0,0,0,1,622 No incident found on arrival at dispatch address,N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.41809 37.786101),2021-09-06T23:46:26.000,2025-06-01T02:18:08.000
21107828,0,211078280,1060 GILMAN AVENUE,2021-09-06T00:00:00.000,212493372,2021-09-06T23:54:56.000,2021-09-06T23:58:14.000,2021-09-07T00:47:59.000,San Francisco,94124,B10,17,6611,9,32,2,3,1,2,,2000.0,2000.0,0,0,0,0,1,161 Outside storage fire,N None,11 Extinguishment by fire service personnel,,,,419 1 or 2 family dwelling,"94 Open area, outside; included are farmland, field",2 Unintentional,12 Heat source too close to combustibles.,,"80 Heat spread from another fire, other","72 Light vegetation - not crop, including grass",2 Possibly impaired by alcohol or drugs,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.389225 37.718933),2021-09-07T00:47:59.000,2025-06-01T02:18:08.000
21107833,0,211078330,1 THE EMBARCADERO SOU,2021-09-07T00:00:00.000,212500029,2021-09-07T00:10:29.000,2021-09-07T00:14:48.000,2021-09-07T02:52:32.000,San Francisco,94105,B03,35,902,7,27,2,3,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,"20 Search & rescue, other",,,,"940 Water area, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.393413 37.795204),2021-09-07T02:52:32.000,2025-06-01T02:18:08.000
21107842,0,211078420,639 NATOMA STREET,2021-09-07T00:00:00.000,212500093,2021-09-07T00:48:26.000,2021-09-07T00:55:14.000,2021-09-07T00:57:24.000,San Francisco,94103,B03,1,2314,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,419 1 or 2 family dwelling,00 Other area of fire origin,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,"00 Item first ignited, other",N None,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.410754 37.777675),2021-09-07T00:57:24.000,2025-06-01T02:18:08.000
21107844,0,211078440,301 SILVER AVENUE,2021-09-07T00:00:00.000,212500121,2021-09-07T01:16:28.000,2021-09-07T01:23:57.000,2021-09-07T01:40:40.000,San Francisco,94112,B09,32,6113,1,4,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.43119 37.72878),2021-09-07T01:40:40.000,2025-06-01T02:18:08.000
21107845,0,211078450,1193 NOE STREET,2021-09-07T00:00:00.000,212500122,2021-09-07T01:16:51.000,2021-09-07T01:20:34.000,2021-09-07T01:22:42.000,San Francisco,94114,B06,11,5522,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.431647 37.749987),2021-09-07T01:22:42.000,2025-06-01T02:18:08.000
21107853,0,211078530,1160 MISSION STREET,2021-09-07T00:00:00.000,212500162,2021-09-07T01:46:34.000,2021-09-07T01:49:57.000,2021-09-07T02:04:35.000,San Francisco,94103,B02,1,2318,8,29,1,2,1,2,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.412667 37.777943),2021-09-07T02:04:35.000,2025-06-01T02:18:08.000
21107862,0,211078620,1 101SB ALEMANY OF,2021-09-07T00:00:00.000,212500216,2021-09-07T02:35:48.000,2021-09-07T02:47:05.000,2021-09-07T03:04:31.000,San Francisco,94124,B10,9,2626,1,4,2,3,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,"30 Emergency medical services, other",,,,961 Highway or divided highway,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.408132 37.738895),2021-09-07T03:04:31.000,2025-06-01T02:18:08.000
21107863,0,211078630,628 CAPP STREET,2021-09-07T00:00:00.000,212500222,2021-09-07T02:38:39.000,2021-09-07T02:42:46.000,2021-09-07T02:55:21.000,San Francisco,94110,B06,7,5455,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.417852 37.75661),2021-09-07T02:55:21.000,2025-06-01T02:18:08.000
21107868,0,211078680,60 ACME AL,2021-09-07T00:00:00.000,212500262,2021-09-07T03:13:29.000,2021-09-07T03:18:48.000,2021-09-07T03:26:38.000,San Francisco,94114,B06,24,5441,1,4,0,0,0,0,,,,0,0,0,0,1,"150 Outside rubbish fire, other",N None,86 Investigate,,,,"120 Variable-use amusement, recreation places, other",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Twin Peaks,POINT (-122.440073 37.757597),2021-09-07T03:26:38.000,2025-06-01T02:18:08.000
21107885,0,211078850,1180 HOWARD STREET,2021-09-07T00:00:00.000,212500347,2021-09-07T04:46:15.000,2021-09-07T04:51:00.000,2021-09-07T04:59:22.000,San Francisco,94103,B03,1,2314,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,"00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.411283 37.776576),2021-09-07T04:59:22.000,2025-06-01T02:18:08.000
21107889,0,211078890,20 FRANKLIN STREET,2021-09-07T00:00:00.000,212500410,2021-09-07T05:45:47.000,2021-09-07T05:49:30.000,2021-09-07T05:58:22.000,San Francisco,94102,B02,36,3212,3,11,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,,,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Hayes Valley,POINT (-122.420715 37.774501),2021-09-07T05:58:22.000,2025-06-01T02:18:08.000
21107906,0,211079060,PRECITA AVENUE,2021-09-07T00:00:00.000,212500530,2021-09-07T07:09:39.000,2021-09-07T07:13:53.000,2021-09-07T07:15:51.000,San Francisco,94110,B06,11,5664,1,4,0,0,0,0,,,,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.413575 37.747171),2021-09-07T07:15:51.000,2025-06-01T02:18:08.000
21107915,0,211079150,11 HYDE STREET,2021-09-07T00:00:00.000,212500665,2021-09-07T08:01:13.000,2021-09-07T08:10:27.000,2021-09-07T08:12:40.000,San Francisco,94102,B02,36,1552,2,9,0,0,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.415123 37.779297),2021-09-07T08:12:40.000,2025-06-01T02:18:08.000
21107934,0,211079340,2083 17TH AVENUE,2021-09-07T00:00:00.000,212500897,2021-09-07T09:04:01.000,2021-09-07T09:16:17.000,2021-09-07T10:17:39.000,San Francisco,94116,B08,40,7374,1,5,1,2,0,0,,,,0,0,0,0,1,"550 Public service assistance, other",N None,32 Provide basic life support (BLS),,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Inner Sunset,POINT (-122.474055 37.749085),2021-09-07T10:17:39.000,2025-06-01T02:18:08.000
21107938,0,211079380,1990 10TH AVENUE,2021-09-07T00:00:00.000,212500924,2021-09-07T09:11:12.000,2021-09-07T09:15:48.000,2021-09-07T09:39:08.000,San Francisco,94122,B08,40,7342,2,9,0,0,0,0,,500.0,,0,0,0,0,1,"130 Mobile property (vehicle) fire, other",N None,"10 Fire control or extinguishment, other",,,,NNN None,"80 Vehicle area, other",2 Unintentional,"20 Mechanical failure, malfunction, other",,UU Undetermined,UU Undetermined,N None,,,,,,,,,,,,,,,,,,,,7.0,Inner Sunset,POINT (-122.466397 37.751153),2021-09-07T09:39:08.000,2025-06-01T02:18:08.000
21107940,0,211079400,165 PARKER AVENUE,2021-09-07T00:00:00.000,212500929,2021-09-07T09:11:57.000,2021-09-07T09:17:20.000,2021-09-07T09:19:41.000,San Francisco,94118,B07,10,4453,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Presidio Heights,POINT (-122.454435 37.782451),2021-09-07T09:19:41.000,2025-06-01T02:18:08.000
21107942,0,211079420,130 JERSEY STREET,2021-09-07T00:00:00.000,212500936,2021-09-07T09:15:21.000,2021-09-07T09:17:50.000,2021-09-07T09:29:29.000,San Francisco,94114,B06,11,5523,3,10,0,0,0,0,,,,0,0,0,0,1,736 CO detector activation due to malfunction,N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.428037 37.750923),2021-09-07T09:29:29.000,2025-06-01T02:18:08.000
21107954,0,211079540,420 JONES STREET,2021-09-07T00:00:00.000,212500985,2021-09-07T09:29:09.000,2021-09-07T09:36:40.000,2021-09-07T09:57:52.000,San Francisco,94102,B03,3,1461,1,5,0,0,0,0,,,,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.412644 37.785103),2021-09-07T09:57:52.000,2025-06-01T02:18:08.000
21107959,0,211079590,VALENCIA STREET,2021-09-07T00:00:00.000,212501021,2021-09-07T09:39:46.000,2021-09-07T09:43:47.000,2021-09-07T10:43:02.000,San Francisco,94103,B02,6,5126,2,9,1,2,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,73 Provide manpower,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Mission,POINT (-122.422367 37.769868),2021-09-07T10:43:02.000,2025-06-01T02:18:08.000
21107967,0,211079670,700 THE EMBARCADERO NOR,2021-09-07T00:00:00.000,212501108,2021-09-07T10:06:20.000,2021-09-07T10:09:04.000,2021-09-07T10:18:29.000,San Francisco,94111,B01,13,915,10,37,1,2,1,2,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,152 Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.398657 37.800967),2021-09-07T10:18:29.000,2025-06-01T02:18:08.000
21107968,0,211079680,MONTGOMERY STREET,2021-09-07T00:00:00.000,212501109,2021-09-07T10:06:21.000,2021-09-07T10:13:51.000,2021-09-07T10:21:16.000,San Francisco,94111,B01,13,1234,2,9,0,0,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,73 Provide manpower,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.402961 37.793779),2021-09-07T10:21:16.000,2025-06-01T02:18:08.000
21107969,0,211079690,CALIFORNIA STREET,2021-09-07T00:00:00.000,212501116,2021-09-07T10:08:37.000,2021-09-07T10:15:29.000,2021-09-07T10:16:24.000,San Francisco,94108,B01,13,1314,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Chinatown,POINT (-122.407539 37.792249),2021-09-07T10:16:24.000,2025-06-01T02:18:08.000
21107970,0,211079700,2641 25TH STREET,2021-09-07T00:00:00.000,212501127,2021-09-07T10:10:03.000,2021-09-07T10:13:15.000,2021-09-07T10:28:29.000,San Francisco,94110,B06,7,548,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,"210 Schools, non-adult, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.404638 37.751767),2021-09-07T10:28:29.000,2025-06-01T02:18:08.000
21107975,0,211079750,CESAR CHAVEZ STREET,2021-09-07T00:00:00.000,212501146,2021-09-07T10:14:41.000,2021-09-07T10:19:15.000,2021-09-07T11:23:23.000,San Francisco,94110,B06,9,5622,1,4,3,5,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,31 Provide first aid & check for injuries,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.411487 37.748298),2021-09-07T11:23:23.000,2025-06-01T02:18:08.000
