incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
23107397,0,231073970,467 TURK STREET,2023-08-12T00:00:00.000,232242961,2023-08-12T19:34:00.000,2023-08-12T19:40:40.000,2023-08-12T19:52:35.000,San Francisco,94102,B02,3,1554,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.416714 37.782386),2023-08-12T19:52:35.000,2025-06-01T02:18:08.000
23107402,0,231074020,19TH AVENUE,2023-08-12T00:00:00.000,232242982,2023-08-12T19:38:06.000,2023-08-12T19:41:47.000,2023-08-12T19:49:41.000,San Francisco,94116,B08,40,7416,1,4,0,0,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,,,,NNN None,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Sunset/Parkside,POINT (-122.475645 37.743051),2023-08-12T19:49:41.000,2025-06-01T02:18:08.000
23107404,0,231074040,3343 MARKET STREET,2023-08-12T00:00:00.000,232243014,2023-08-12T19:50:03.000,2023-08-12T19:55:06.000,2023-08-12T19:57:44.000,San Francisco,94114,B05,24,5271,1,4,1,2,0,0,,,,0,0,0,0,1,622 No incident found on arrival at dispatch address,N None,"80 Information, investigation & enforcement, other",,,,UUU Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.443753 37.758246),2023-08-12T19:57:44.000,2025-06-01T02:18:08.000
23107414,0,231074140,220 GEARY STREET,2023-08-12T00:00:00.000,232243114,2023-08-12T20:24:22.000,2023-08-12T20:28:49.000,2023-08-12T20:44:51.000,San Francisco,94102,B01,2,1323,3,11,0,0,0,0,,,,0,0,0,0,1,"714 Central station, malicious false alarm",N None,86 Investigate,,,,174 Rapid transit station,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.406827 37.787622),2023-08-12T20:44:51.000,2025-06-01T02:18:08.000
23107415,0,231074150,896 STOCKTON STREET,2023-08-12T00:00:00.000,232243124,2023-08-12T20:26:32.000,2023-08-12T20:30:01.000,2023-08-12T20:39:02.000,San Francisco,94103,B03,1,2209,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,922 Tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.405833 37.785745),2023-08-12T20:39:02.000,2025-06-01T02:18:08.000
23107426,0,231074260,2464 FUNSTON AVENUE,2023-08-12T00:00:00.000,232243186,2023-08-12T20:55:00.000,2023-08-12T21:02:05.000,2023-08-12T21:07:30.000,San Francisco,94116,B08,40,7355,1,5,0,0,0,0,,,,0,0,0,0,1,522 Water or steam leak,N None,86 Investigate,84 Refer to proper authority,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.468992 37.742143),2023-08-12T21:07:30.000,2025-06-01T02:18:08.000
23107434,0,231074340,355 SERRANO DRIVE,2023-08-12T00:00:00.000,232243250,2023-08-12T21:17:07.000,2023-08-12T21:21:18.000,2023-08-12T21:27:51.000,San Francisco,94132,B08,19,8581,3,11,0,0,0,0,,,,0,0,0,0,1,"744 Detector activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Lakeshore,POINT (-122.480546 37.718962),2023-08-12T21:27:51.000,2025-06-01T02:18:08.000
23107436,0,231074360,216 EDDY STREET,2023-08-12T00:00:00.000,232243264,2023-08-12T21:20:26.000,2023-08-12T21:24:43.000,2023-08-12T21:25:39.000,San Francisco,94102,B03,3,1453,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.411244 37.784271),2023-08-12T21:25:39.000,2025-06-01T02:18:08.000
23107448,0,231074480,833 BRYANT STREET,2023-08-12T00:00:00.000,232243326,2023-08-12T21:37:04.000,2023-08-12T21:40:24.000,2023-08-12T21:44:16.000,San Francisco,94103,B03,8,2255,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,73 Provide manpower,,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.403198 37.775412),2023-08-12T21:44:16.000,2025-06-01T02:18:08.000
23107452,0,231074520,POLK STREET,2023-08-12T00:00:00.000,232243384,2023-08-12T22:02:33.000,2023-08-12T22:08:52.000,2023-08-12T22:08:54.000,San Francisco,94109,B04,41,3122,1,4,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,"00 Action taken, other",,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.420497 37.789619),2023-08-12T22:08:54.000,2025-06-01T02:18:08.000
