incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
9097634,0,90976340,Ellis St. / Taylor St.,2009-11-18T00:00:00.000,93220313,2009-11-18T21:17:06.000,2009-11-18T21:22:04.000,2009-11-18T22:25:17.000,SF,94109.0,B03,01,,3,12,0,0,0,0,74,,,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.410922 37.785032),2009-11-18T22:31:05.000,2025-06-01T02:18:08.000
9097635,0,90976350,John Muir Dr. / Skyline Bl.,2009-11-18T00:00:00.000,93220315,2009-11-18T21:20:06.000,2009-11-18T21:26:57.000,2009-11-18T22:49:20.000,SF,94122.0,B08,19,,1,4,1,2,0,0,E19,,,0,0,0,0,1,322 - Vehicle accident with injuries,,"30 - Emergency medical services, other",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Lakeshore,POINT (-122.500221 37.718954),2010-01-02T13:06:10.000,2025-06-01T02:18:08.000
9097639,0,90976390,Keith St. / Newcomb Av.,2009-11-18T00:00:00.000,93220320,2009-11-18T21:45:22.000,2009-11-18T21:48:34.000,2009-11-18T21:49:07.000,SF,94124.0,B10,17,,2,9,0,0,0,0,E17,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.386047 37.733181843),2009-11-18T22:02:55.000,2025-06-01T02:18:08.000
9097645,0,90976450,1020 Bush St.,2009-11-18T00:00:00.000,93220326,2009-11-18T22:42:21.000,2009-11-18T22:46:44.000,2009-11-18T22:52:40.000,SF,94109.0,B01,41,,3,10,0,0,0,0,B04,,5.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,"24 - Cooking area, kitchen",2 - Unintentional,12 - Heat source too close to combustibles,,81 - Heat; direct flame or convection,"76 - Cooking materials, inc. Edible materi",N - None,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.414131 37.789547),2009-11-19T07:14:16.000,2025-06-01T02:18:08.000
9097655,0,90976550,2359 Market St.,2009-11-18T00:00:00.000,93220343,2009-11-18T23:49:01.000,2009-11-18T23:52:46.000,2009-11-19T01:30:44.000,SF,94114.0,B05,06,,1,4,4,4,0,0,E06,,,0,0,0,0,1,"300 - Rescue, EMS call, other",,"70 - Assistance, other",,,,"140 - Clubs, other",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.4331401 37.76414277),2009-11-22T11:21:21.000,2025-06-01T02:18:08.000
9097657,0,90976570,676 Geary St.,2009-11-19T00:00:00.000,93230003,2009-11-19T00:12:02.000,2009-11-19T00:16:21.000,2009-11-19T00:37:59.000,SF,94109.0,B01,03,,12,35,0,0,0,0,E03,,1.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,11 - Extinguish,,,1 - Detector alerted occupants,429 - Multifamily dwellings,"24 - Cooking area, kitchen",2 - Unintentional,12 - Heat source too close to combustibles,,"10 - Heat from powered equipment, other","76 - Cooking materials, inc. Edible materi",N - None,1 -Enclosed building,2 -In normal use,5.0,,1.0,1.0,0.0,0.0,0.0,1 -Present,U -Undetermined,2 -Detector operated,"1 -Alerted occupants, occupants responded",,U -Undetermined,,,,0.0,3.0,Tenderloin,POINT (-122.41439518 37.78686247),2009-11-19T07:45:00.000,2025-06-01T02:18:08.000
9097658,0,90976580,1288 Mission St.,2009-11-19T00:00:00.000,93230004,2009-11-19T00:14:17.000,2009-11-19T00:17:58.000,2009-11-19T00:47:15.000,SF,94105.0,B02,36,,8,35,0,0,0,0,D3,,200.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,21 - Bedroom-<5 persons; inc. jail or pris,2 - Unintentional,11 - Abandoned or discarded materials or p,,43 - Hot ember or ash,"31 - Mattress, pillow",1 - Asleep,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.414563 37.776447),2009-11-28T08:42:05.000,2025-06-01T02:18:08.000
9097660,0,90976600,1171 Mission St.,2009-11-19T00:00:00.000,93230006,2009-11-19T00:22:42.000,2009-11-19T00:22:42.000,2009-11-19T01:09:33.000,SF,94103.0,B02,01,,3,14,1,2,0,0,B03,,,0,0,0,0,1,"350 - Extrication, rescue, other",,"23 - Extricate, disentangle",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.412407 37.777628),2009-12-15T15:18:54.000,2025-06-01T02:18:08.000
9097663,0,90976630,18th St. / Mission St.,2009-11-19T00:00:00.000,93230009,2009-11-19T00:47:18.000,2009-11-19T00:48:33.000,2009-11-19T00:49:07.000,SF,94110.0,B02,07,,2,9,0,0,0,0,E07,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.41936 37.761836),2009-12-26T10:30:47.000,2025-06-01T02:18:08.000
9097678,0,90976780,217 2nd St.,2009-11-19T00:00:00.000,93230026,2009-11-19T03:16:07.000,2009-11-19T03:21:06.000,2009-11-19T03:28:23.000,SF,94107.0,B03,01,,9,32,0,0,0,0,B03,,,0,0,0,0,1,"651 - Smoke scare, odor of smoke",,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.397873 37.786568),2009-12-01T23:56:56.000,2025-06-01T02:18:08.000
