incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
5081269,0,50812690,133 Shipley St.,2005-10-28T00:00:00.000,53010411,2005-10-28T22:56:38.000,2005-10-28T22:59:37.000,2005-10-28T23:04:31.000,SF,94105,B03,1,,3,10,0,0,0,0,T01,0,0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.401304 37.780948),2005-10-28T23:46:17.000,2025-06-01T02:18:08.000
5081271,0,50812710,628 Greenwich St.,2005-10-28T00:00:00.000,53010414,2005-10-28T23:00:53.000,2005-10-28T23:04:45.000,2005-10-28T23:26:46.000,SF,94133,B01,28,,3,12,0,0,0,0,E28,0,0,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,North Beach,POINT (-122.4101217 37.80239348),2005-11-08T22:35:13.000,2025-06-01T02:18:08.000
5081272,0,50812720,680 6th Av.,2005-10-28T00:00:00.000,53010413,2005-10-28T23:01:30.000,2005-10-28T23:05:57.000,2005-10-28T23:19:41.000,SF,94118,B07,31,,1,4,0,0,0,0,E31,0,0,0,0,0,0,1,412 - Gas leak (natural gas or LPG),,45 - Remove hazard,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Inner Richmond,POINT (-122.4629797 37.77733458),2005-10-28T23:28:28.000,2025-06-01T02:18:08.000
5081274,0,50812740,1427 16th Av.,2005-10-28T00:00:00.000,53010416,2005-10-28T23:03:40.000,2005-10-28T23:06:40.000,2005-10-28T23:18:19.000,SF,94122,B08,22,,1,4,0,0,0,0,E22,0,0,0,0,0,0,1,"400 - Hazardous condition, other",,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Inner Sunset,POINT (-122.474891325 37.761846214),2005-10-29T07:34:38.000,2025-06-01T02:18:08.000
5081287,0,50812870,149 2nd St.,2005-10-28T00:00:00.000,53010430,2005-10-28T23:59:36.000,2005-10-29T00:02:48.000,2005-10-29T00:12:38.000,SF,94105,B03,1,,3,10,0,0,0,0,E01,0,0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.398942 37.787422),2005-10-29T08:48:36.000,2025-06-01T02:18:08.000
5081288,0,50812880,1575 Bayshore Bl.,2005-10-28T00:00:00.000,53020001,2005-10-29T00:01:38.000,2005-10-29T00:05:18.000,2005-10-29T00:43:43.000,SF,94124,B10,42,,3,10,0,0,0,0,E42,0,0,0,0,0,0,1,"740 - Unintentional alarm, other",,86 - Investigate,,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.400886 37.724087),2005-10-29T01:01:34.000,2025-06-01T02:18:08.000
5081289,0,50812890,174 Ellis St.,2005-10-29T00:00:00.000,53020002,2005-10-29T00:04:27.000,2005-10-29T00:09:37.000,2005-10-29T00:14:30.000,SF,94103,B03,1,,3,12,0,0,0,0,B01,0,0,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.409098 37.785404),2005-11-08T22:36:58.000,2025-06-01T02:18:08.000
5081290,0,50812900,30th St. / San Jose Av.,2005-10-29T00:00:00.000,53020004,2005-10-29T00:15:25.000,2005-10-29T00:17:43.000,2005-10-29T00:18:17.000,SF,94110,B06,32,,2,9,0,0,0,0,E32,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.423287 37.742296),2005-11-15T18:45:03.000,2025-06-01T02:18:08.000
5081294,0,50812940,1575 Bayshore Bl.,2005-10-29T00:00:00.000,53020009,2005-10-29T00:45:46.000,2005-10-29T00:49:44.000,2005-10-29T00:50:32.000,SF,94124,B10,42,,3,10,0,0,0,0,B10,0,0,0,0,0,0,1,"740 - Unintentional alarm, other",,86 - Investigate,,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.400886 37.724087),2005-10-29T01:03:18.000,2025-06-01T02:18:08.000
5081302,0,50813020,2355 Folsom St.,2005-10-29T00:00:00.000,53020022,2005-10-29T01:55:16.000,2005-10-29T01:57:20.000,2005-10-29T02:16:04.000,SF,94110,B06,7,,3,10,0,0,0,0,E07,0,0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,215 - Middle/Junior or High School,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.414693 37.759625),2005-10-29T02:30:02.000,2025-06-01T02:18:08.000
