incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
11070615,0,110706150,100 Golden Gate Br Toll Pz,2011-08-02T00:00:00.000,112140168,2011-08-02T12:23:40.000,2011-08-02T12:31:28.000,2011-08-02T12:33:24.000,SF,94129,B99,51,,1,4,0,0,0,0,E51,,,0,0,0,0,1,"700 - False alarm or false call, other",,31 - Provide first aid & check for injuries,,,,961 - Highway or divided highway (Street),,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Presidio,POINT (-122.474478 37.806932),2011-08-24T16:29:51.000,2025-06-01T02:18:08.000
11070616,0,110706160,401 23rd St.,2011-08-02T00:00:00.000,112140169,2011-08-02T12:27:33.000,2011-08-02T12:34:30.000,2011-08-02T12:59:02.000,SF,94124,B10,25,,1,4,0,0,0,0,E25,200.0,200.0,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,86 - Investigate,,,U - Unknown,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Potrero Hill,POINT (-122.384259 37.755552),2011-08-05T14:58:36.000,2025-06-01T02:18:08.000
11070628,0,110706280,905 California St.,2011-08-02T00:00:00.000,112140183,2011-08-02T13:14:54.000,2011-08-02T13:18:20.000,2011-08-02T13:34:46.000,SF,94104,B01,41,,3,11,0,0,0,0,E41,,,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.409541 37.791494),2011-08-02T20:17:50.000,2025-06-01T02:18:08.000
11070629,0,110706290,Melrose Av. / Mangels Av.,2011-08-02T00:00:00.000,112140182,2011-08-02T13:13:44.000,2011-08-02T13:22:38.000,2011-08-02T13:39:36.000,SF,94112,B09,15,,1,4,0,0,0,0,E15,,,0,0,0,0,1,324 - Motor vehicle accident with no injuries.,,"00 - Action taken, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.4538342 37.73293923),2011-08-02T19:16:25.000,2025-06-01T02:18:08.000
11070631,0,110706310,335 Hill St.,2011-08-02T00:00:00.000,112140187,2011-08-02T13:30:23.000,2011-08-02T13:35:16.000,2011-08-02T13:43:40.000,SF,94114,B06,11,,3,10,0,0,0,0,E11,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.42859504 37.75540034),2011-08-03T02:42:36.000,2025-06-01T02:18:08.000
11070635,0,110706350,1005 Powell St.,2011-08-02T00:00:00.000,112140191,2011-08-02T13:41:18.000,2011-08-02T13:44:20.000,2011-08-02T13:52:29.000,SF,94102,B01,02,,3,11,0,0,0,0,T02,,10.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,86 - Investigate,,,1 - Detector alerted occupants,"439 - Boarding/rooming house, res. hotels","24 - Cooking area, kitchen",2 - Unintentional,12 - Heat source too close to combustibles,,11 - Spark/ember/flame from operating equi,"76 - Cooking materials, inc. Edible materi",N - None,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.40980818 37.79398245),2011-08-02T20:19:17.000,2025-06-01T02:18:08.000
11070639,0,110706390,18th St. / Mission St.,2011-08-02T00:00:00.000,112140196,2011-08-02T13:59:21.000,2011-08-02T14:02:08.000,2011-08-02T14:02:30.000,SF,94110,B02,07,,2,9,0,0,0,0,E07,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.41936 37.761836),2011-08-17T07:23:26.000,2025-06-01T02:18:08.000
11070646,0,110706460,201 Larkin St.,2011-08-02T00:00:00.000,112140206,2011-08-02T14:18:03.000,2011-08-02T14:21:16.000,2011-08-02T14:21:54.000,SF,94102,B02,36,,2,9,0,0,0,0,E36,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.416869 37.779641),2011-08-17T00:17:50.000,2025-06-01T02:18:08.000
11070656,0,110706560,160 Eddy St.,2011-08-02T00:00:00.000,112140221,2011-08-02T14:49:49.000,2011-08-02T14:54:19.000,2011-08-02T16:13:27.000,SF,94102,B03,01,,3,11,1,2,0,0,E01,,,0,0,0,0,1,551 - Assist PD or other Govern. Agency,,"30 - Emergency medical services, other",,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.410263 37.784502),2011-08-02T21:55:46.000,2025-06-01T02:18:08.000
11070658,0,110706580,543 Howard St.,2011-08-02T00:00:00.000,112140223,2011-08-02T14:54:24.000,2011-08-02T14:59:19.000,2011-08-02T15:11:22.000,SF,94105,B03,35,,3,10,0,0,0,0,B03,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,63 - Restore fire alarm system,86 - Investigate,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.39663092 37.78759375),2011-08-02T17:22:54.000,2025-06-01T02:18:08.000
11070661,0,110706610,821 Diamond St.,2011-08-02T00:00:00.000,112140225,2011-08-02T15:05:39.000,2011-08-02T15:10:22.000,2011-08-02T15:21:30.000,SF,94114,B06,24,,1,4,0,0,0,0,E24,,,0,0,0,0,1,"510 - Person in distress, other",,71 - Assist physically disabled,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.43598572 37.75083171),2011-11-02T18:57:20.000,2025-06-01T02:18:08.000
