incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
24047342,0,240473420,1661 PINE STREET,2024-04-03T00:00:00.000,240943046,2024-04-03T21:41:21.000,2024-04-03T21:45:07.000,2024-04-03T21:56:16.000,San Francisco,94109,B04,38,3224,1,4,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Western Addition,POINT (-122.423115 37.789218),2024-04-03T21:56:16.000,2025-06-01T02:18:08.000
24047351,0,240473510,2600 ARELIOUS WALKER DRIVE,2024-04-03T00:00:00.000,240943104,2024-04-03T22:09:14.000,2024-04-03T22:13:37.000,2024-04-03T22:19:13.000,San Francisco,94124,B10,17,6615,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.384699 37.719073),2024-04-03T22:19:13.000,2025-06-01T02:18:08.000
24047354,0,240473540,334 LEAVENWORTH STREET,2024-04-03T00:00:00.000,240943121,2024-04-03T22:20:44.000,2024-04-03T22:24:43.000,2024-04-03T22:37:07.000,San Francisco,94109,B02,3,1545,3,11,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.414227 37.78408),2024-04-03T22:37:07.000,2025-06-01T02:18:08.000
24047358,0,240473580,901 FAIRFAX AVENUE,2024-04-03T00:00:00.000,240943173,2024-04-03T22:53:47.000,2024-04-03T23:00:07.000,2024-04-03T23:11:00.000,San Francisco,94124,B10,25,6556,3,10,0,0,0,0,,,,0,0,0,0,1,"744 Detector activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.380214 37.735202),2024-04-03T23:11:00.000,2025-06-01T02:18:08.000
24047365,0,240473650,10 SOUTH VAN NESS AVENUE,2024-04-03T00:00:00.000,240943224,2024-04-03T23:25:51.000,2024-04-03T23:32:20.000,2024-04-03T23:32:39.000,San Francisco,94103,B02,36,5117,1,4,0,0,0,0,,,,0,0,0,0,1,"510 Person in distress, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Mission,POINT (-122.419398 37.774716),2024-04-03T23:32:39.000,2025-06-01T02:18:08.000
24047366,0,240473660,1110 TAYLOR STREET,2024-04-03T00:00:00.000,240943240,2024-04-03T23:33:35.000,2024-04-03T23:40:03.000,2024-04-03T23:52:41.000,San Francisco,94108,B01,41,1444,1,5,0,0,0,0,,,,0,0,0,0,1,"550 Public service assistance, other",N None,71 Assist physically disabled,,,,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.412594 37.792693),2024-04-03T23:52:41.000,2025-06-01T02:18:08.000
24047373,0,240473730,400 BLK ALABAMA STREET,2024-04-03T00:00:00.000,240943271,2024-04-03T23:47:33.000,2024-04-03T23:50:57.000,2024-04-03T23:53:05.000,San Francisco,94110,B02,7,5244,1,4,0,0,0,0,,,,0,0,0,0,1,"150 Outside rubbish fire, other",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.412297 37.764192),2024-04-03T23:53:05.000,2025-06-01T02:18:08.000
24047378,0,240473780,PIERCE STREET,2024-04-04T00:00:00.000,240950020,2024-04-04T00:08:42.000,2024-04-04T00:17:28.000,2024-04-04T00:20:55.000,San Francisco,94115,B05,5,3642,1,5,0,0,0,0,,,,0,0,0,0,1,"520 Water problem, other",N None,86 Investigate,,,,"110 Fixed-use recreation places, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.434866 37.777281),2024-04-04T00:20:55.000,2025-06-01T02:18:08.000
24047386,0,240473860,2126 MISSION STREET,2024-04-04T00:00:00.000,240950055,2024-04-04T00:27:58.000,2024-04-04T00:32:12.000,2024-04-04T00:37:15.000,San Francisco,94110,B02,7,5423,3,11,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.419553 37.762927),2024-04-04T00:37:15.000,2025-06-01T02:18:08.000
24047388,0,240473880,969 HAYES STREET,2024-04-04T00:00:00.000,240950083,2024-04-04T00:52:51.000,2024-04-04T00:56:23.000,2024-04-04T01:11:02.000,San Francisco,94117,B05,21,3631,3,10,0,0,0,0,,,,0,0,0,0,1,"746 Carbon monoxide detector activation, no CO",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Hayes Valley,POINT (-122.432287 37.775625),2024-04-04T01:11:02.000,2025-06-01T02:18:08.000
