incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
10103620,0,101036200,Pine St. / Kearny St.,2010-11-19T00:00:00.000,103230358,2010-11-19T20:51:04.000,2010-11-19T20:51:04.000,2010-11-19T22:58:14.000,SF,94104.0,B01,13,,3,7,1,2,0,0,RS1,,,0,0,0,0,1,324 - Motor vehicle accident with no injuries.,,"30 - Emergency medical services, other",,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.404223 37.79169),2010-11-20T08:45:16.000,2025-06-01T02:18:08.000
10103629,0,101036290,Mcallister St. / Van Ness Av.,2010-11-19T00:00:00.000,103230366,2010-11-19T21:15:29.000,2010-11-19T21:26:47.000,2010-11-19T22:45:37.000,SF,94114.0,B02,36,,2,9,1,2,0,0,81,,,0,0,0,0,1,321 - EMS excluding veh. accident w/injuries,,"30 - Emergency medical services, other",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.42025 37.780075),2011-01-11T16:23:00.000,2025-06-01T02:18:08.000
10103631,0,101036310,116 New Montgomery St.,2010-11-19T00:00:00.000,103230371,2010-11-19T21:31:52.000,2010-11-19T21:35:13.000,2010-11-19T21:47:12.000,SF,94105.0,B03,01,,3,10,0,0,0,0,E01,,,0,0,0,0,1,"743 - Smoke detector, no fire, accidental",,86 - Investigate,,,,161 - Restaurant or cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.400144 37.786978),2010-11-19T22:56:28.000,2025-06-01T02:18:08.000
10103643,0,101036430,1 Sf Intl Airport,2010-11-19T00:00:00.000,103230385,2010-11-19T13:23:09.000,2010-11-19T13:28:41.000,2010-11-19T14:20:20.000,SFO,94128.0,B09,A3,,1,3,1,2,1,1,AP,,,0,0,0,0,1,721 - Bomb scare - no bomb,,92 - Standby,,,,974 - Aircraft loading area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.38416 37.616901),2010-11-19T22:31:28.000,2025-06-01T02:18:08.000
10103646,0,101036460,1 Sf Intl Airport,2010-11-19T00:00:00.000,103230388,2010-11-19T22:07:36.000,2010-11-19T22:07:36.000,2010-11-19T22:08:02.000,SFO,94128.0,B09,A3,,7,17,2,4,1,1,AP,,,0,0,0,0,1,462 - Aircraft standby,,86 - Investigate,92 - Standby,,,973 - Aircraft taxi-way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.38416 37.616901),2010-11-19T22:13:20.000,2025-06-01T02:18:08.000
10103648,0,101036480,19th St. / Mission St.,2010-11-19T00:00:00.000,103230391,2010-11-19T22:22:43.000,2010-11-19T22:26:00.000,2010-11-19T23:20:41.000,SF,94110.0,B06,07,,2,5,2,3,0,0,E07,,,0,0,0,0,1,"300 - Rescue, EMS call, other",,33 - Provide advanced life support (ALS),34 - Transport person,,,511 - Convenience store,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.419052 37.758632),2010-11-20T07:55:23.000,2025-06-01T02:18:08.000
10103652,0,101036520,1 280nb Alemany On,2010-11-19T00:00:00.000,103230394,2010-11-19T22:30:42.000,2010-11-19T22:39:24.000,2010-11-19T22:57:34.000,SF,94110.0,B09,32,,1,4,1,2,0,0,E32,,,0,0,0,0,1,322 - Vehicle accident with injuries,,"30 - Emergency medical services, other",,,,961 - Highway or divided highway (Street),,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Portola,POINT (-122.417839 37.731647),2011-01-09T09:08:02.000,2025-06-01T02:18:08.000
10103658,0,101036580,Broderick St. / Fell St.,2010-11-19T00:00:00.000,103230401,2010-11-19T22:48:10.000,2010-11-19T22:52:55.000,2010-11-19T23:45:47.000,SF,94117.0,B05,21,,1,4,0,0,0,0,E21,,,0,0,0,0,1,322 - Vehicle accident with injuries,,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Hayes Valley,POINT (-122.439279 37.773846),2010-11-22T20:08:50.000,2025-06-01T02:18:08.000
10103659,0,101036590,1611 Vallejo St.,2010-11-19T00:00:00.000,103230403,2010-11-19T22:49:31.000,2010-11-19T22:57:44.000,2010-11-19T23:11:21.000,SF,94115.0,B04,38,,0,0,1,4,0,0,E38,,,0,0,0,0,1,554 - Assist invalid,,71 - Assist physically disabled,,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.4242738 37.79631917),2010-11-22T09:33:49.000,2025-06-01T02:18:08.000
10103662,0,101036620,601 Ofarrell St.,2010-11-19T00:00:00.000,103230410,2010-11-19T23:08:58.000,2010-11-19T23:13:18.000,2010-11-19T23:41:34.000,SF,94109.0,B04,03,,3,12,0,0,0,0,E03,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.414691 37.785505),2010-11-20T07:22:46.000,2025-06-01T02:18:08.000
10103666,0,101036660,Main St. / Howard St.,2010-11-19T00:00:00.000,103230415,2010-11-19T23:22:46.000,2010-11-19T23:31:26.000,2010-11-19T23:34:56.000,SF,94105.0,B03,35,,1,4,0,0,0,0,E13,,,0,0,0,0,1,622 - No incident found on arrival/disp. addr.,,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.393414 37.790612),2010-11-22T21:33:47.000,2025-06-01T02:18:08.000
10103678,0,101036780,2550 Van Ness Av.,2010-11-20T00:00:00.000,103240006,2010-11-20T00:23:53.000,2010-11-20T00:31:25.000,2010-11-20T00:38:24.000,SF,94133.0,B04,16,,3,12,0,0,0,0,B01,,,0,0,0,0,1,"651 - Smoke scare, odor of smoke",,86 - Investigate,,,,"449 - Hotel/motel, commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Russian Hill,POINT (-122.423995 37.799037),2010-11-20T07:24:06.000,2025-06-01T02:18:08.000
10103680,0,101036800,Monterey Bl. / Congo St.,2010-11-20T00:00:00.000,103240008,2010-11-20T00:33:02.000,2010-11-20T00:37:14.000,2010-11-20T00:55:22.000,SF,94131.0,B09,26,,1,4,0,0,0,0,E26,,,0,0,0,0,1,"500 - Service Call, other",,76 - Provide water,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.442022 37.731575),2011-01-24T16:22:35.000,2025-06-01T02:18:08.000
10103682,0,101036820,Richardson Av. / Chestnut St.,2010-11-20T00:00:00.000,103240010,2010-11-20T00:38:12.000,2010-11-20T00:42:47.000,2010-11-20T01:46:39.000,SF,94123.0,B04,16,,1,4,0,0,0,0,E16,,,0,0,0,0,1,"500 - Service Call, other",,33 - Provide advanced life support (ALS),,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Marina,POINT (-122.445967 37.799579),2010-12-27T11:24:36.000,2025-06-01T02:18:08.000
10103693,0,101036930,Divisadero St. / Pine St.,2010-11-20T00:00:00.000,103240021,2010-11-20T01:28:41.000,2010-11-20T01:34:09.000,2010-11-20T02:29:25.000,SF,94115.0,B04,10,,1,4,1,2,0,0,M15,,,0,0,0,0,1,323 - Auto/Ped. Accident (Veh.),,"70 - Assistance, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.440251 37.787111),2010-11-25T22:36:56.000,2025-06-01T02:18:08.000
10103694,0,101036940,3rd St. / Harrison St.,2010-11-20T00:00:00.000,103240022,2010-11-20T01:32:24.000,2010-11-20T01:36:06.000,2010-11-20T01:38:47.000,SF,94105.0,B03,08,,2,9,0,0,0,0,E08,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.397389 37.782554),2010-11-22T14:12:32.000,2025-06-01T02:18:08.000
10103696,0,101036960,43 Cole St.,2010-11-20T00:00:00.000,103240024,2010-11-20T01:42:02.000,2010-11-20T01:47:59.000,2010-11-20T02:00:58.000,SF,94121.0,B05,21,,3,9,0,0,0,0,E21,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lone Mountain/USF,POINT (-122.45154317 37.77458986),2010-11-20T07:03:26.000,2025-06-01T02:18:08.000
10103699,0,101036990,29th St. / Mission St.,2010-11-20T00:00:00.000,103240027,2010-11-20T02:07:11.000,2010-11-20T02:11:47.000,2010-11-20T03:11:06.000,SF,94110.0,B06,32,,1,4,1,2,0,0,E32,,,0,0,0,0,1,323 - Auto/Ped. Accident (Veh.),,"30 - Emergency medical services, other",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Bernal Heights,POINT (-122.420897 37.744038),2010-11-22T16:33:14.000,2025-06-01T02:18:08.000
10103701,0,101037010,19th St. / Mission St.,2010-11-20T00:00:00.000,103240030,2010-11-20T02:13:35.000,2010-11-20T02:17:21.000,2010-11-20T03:18:31.000,SF,94110.0,B06,07,,1,4,1,2,0,0,OTH,,,0,0,0,0,1,323 - Auto/Ped. Accident (Veh.),,32 - Provide basic life support (BLS),,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.419052 37.758632),2010-11-21T14:11:15.000,2025-06-01T02:18:08.000
10103706,0,101037060,Haight St. / Fillmore St.,2010-11-20T00:00:00.000,103240034,2010-11-20T02:23:09.000,2010-11-20T02:31:05.000,2010-11-20T02:31:05.000,SF,94114.0,B05,06,,1,4,1,2,0,0,E06,,,0,0,0,0,1,611 - Dispatched & canceled en route,,93 - Cancelled enroute,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Hayes Valley,POINT (-122.430436 37.772107),2010-11-22T11:28:30.000,2025-06-01T02:18:08.000
10103711,0,101037110,1 80wb 5th St Of,2010-11-20T00:00:00.000,103240041,2010-11-20T03:01:42.000,2010-11-20T03:08:21.000,2010-11-20T03:55:32.000,SF,94107.0,B03,08,,4,14,2,3,0,0,86,,,0,0,0,0,1,322 - Vehicle accident with injuries,,"23 - Extricate, disentangle",,,,961 - Highway or divided highway (Street),,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.397215 37.781373),2010-11-20T04:16:44.000,2025-06-01T02:18:08.000
10103712,0,101037120,1415 Scott St.,2010-11-20T00:00:00.000,103240042,2010-11-20T03:09:24.000,2010-11-20T03:16:07.000,2010-11-20T03:16:07.000,SF,94102.0,B04,05,,4,14,2,3,0,0,RS2,,,0,0,0,0,1,611 - Dispatched & canceled en route,,93 - Cancelled enroute,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.437762 37.782849),2010-11-20T08:50:27.000,2025-06-01T02:18:08.000
