incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
12094031,0,120940310,302 Silver Av.,2012-10-10T00:00:00.000,122840271,2012-10-10T18:43:18.000,2012-10-10T18:54:00.000,2012-10-10T19:02:20.000,SF,94112,B09,32,,1,4,1,2,0,0,E32,,,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"311 - 24-hr care nurse homes, 4 or more person",,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.430569 37.72778),2012-11-13T13:26:05.000,2025-06-01T02:18:08.000
12094032,0,120940320,Hyde St. / Bay St.,2012-10-10T00:00:00.000,122840272,2012-10-10T18:48:06.000,2012-10-10T18:55:15.000,2012-10-10T19:08:07.000,SF,94109,B01,28,,1,4,0,0,0,0,E41,,,0,0,0,0,1,"151 - Outside rubbish, trash or waste fire",,11 - Extinguish,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Russian Hill,POINT (-122.42018 37.80479),2012-10-24T21:43:23.000,2025-06-01T02:18:08.000
12094035,0,120940350,3rd St. / 23rd St.,2012-10-10T00:00:00.000,122840275,2012-10-10T18:54:28.000,2012-10-10T18:58:54.000,2012-10-10T19:03:34.000,SF,94124,B10,25,,1,4,0,0,0,0,E25,,,0,0,0,0,1,"150 - Outside rubbish fire, other",,11 - Extinguish,,,,"170 - Passenger terminal, other",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Potrero Hill,POINT (-122.388004 37.75539),2012-10-10T19:46:53.000,2025-06-01T02:18:08.000
12094039,0,120940390,610 Rivera St.,2012-10-10T00:00:00.000,122840279,2012-10-10T19:01:42.000,2012-10-10T19:11:20.000,2012-10-10T20:37:31.000,SF,94122,B08,40,,1,4,1,2,0,0,E39,,,0,0,0,0,1,"320 - Emergency Medical Services, other",,32 - Provide basic life support (BLS),,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.47304657 37.74711999),2012-10-24T13:20:31.000,2025-06-01T02:18:08.000
12094041,0,120940410,180 Redwood St.,2012-10-10T00:00:00.000,122840282,2012-10-10T19:08:35.000,2012-10-10T19:13:28.000,2012-10-10T19:31:16.000,SF,94102,B02,03,,3,11,0,0,0,0,T03,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,63 - Restore fire alarm system,86 - Investigate,,,161 - Restaurant or cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.42 37.780678),2012-10-10T21:48:20.000,2025-06-01T02:18:08.000
12094052,0,120940520,1188 Mission St.,2012-10-10T00:00:00.000,122840296,2012-10-10T20:00:25.000,2012-10-10T20:04:06.000,2012-10-10T20:17:53.000,SF,94103,B02,36,,3,11,0,0,0,0,T01,,,0,0,0,0,1,"743 - Smoke detector, no fire, accidental",,63 - Restore fire alarm system,86 - Investigate,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.413031 37.777656),2012-10-10T21:49:47.000,2025-06-01T02:18:08.000
12094064,0,120940640,8200 Oceanview Tr.,2012-10-10T00:00:00.000,122840308,2012-10-10T20:40:17.000,2012-10-10T20:45:25.000,2012-10-10T21:02:23.000,SF,94112,B09,33,,3,11,0,0,0,0,E33,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Oceanview/Merced/Ingleside,POINT (-122.46667 37.710455),2012-10-24T16:43:31.000,2025-06-01T02:18:08.000
12094067,0,120940670,8th St. / Market St.,2012-10-10T00:00:00.000,122840310,2012-10-10T20:54:23.000,2012-10-10T20:57:17.000,2012-10-10T20:58:22.000,SF,94109,B02,01,,2,9,0,0,0,0,E36,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,"00 - Action taken, other",,,,"000 - Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.412516 37.780478),2012-11-07T20:13:48.000,2025-06-01T02:18:08.000
12094068,0,120940680,17th St. / Douglass St.,2012-10-10T00:00:00.000,122840311,2012-10-10T20:55:00.000,2012-10-10T21:00:29.000,2012-10-10T21:02:47.000,SF,94114,B05,06,,1,4,0,0,0,0,E06,,,0,0,0,0,1,"520 - Water problem, other",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Castro/Upper Market,POINT (-122.439491 37.762226),2012-10-10T21:34:07.000,2025-06-01T02:18:08.000
12094069,0,120940690,260 Golden Gate Av.,2012-10-10T00:00:00.000,122840313,2012-10-10T21:07:09.000,2012-10-10T21:11:41.000,2012-10-10T21:16:56.000,SF,94103,B02,01,,3,11,0,0,0,0,T03,,,0,0,0,0,1,733 - Smoke detector activation/malfunction,,63 - Restore fire alarm system,86 - Investigate,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.414974 37.782011),2012-10-10T21:50:53.000,2025-06-01T02:18:08.000
