incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
9044404,0,90444040,1220 Bayside Dr.,2009-05-30T00:00:00.000,91500091,2009-05-30T08:30:44.000,2009-05-30T08:48:28.000,2009-05-30T08:48:28.000,TI,94130,B03,48,,1,5,0,0,0,0,T48,,,0,0,0,0,1,"331 - Lock-in (if lock out , use 511 )",,"22 - Rescue, remove from harm",,,,881 - Parking garage; detached Res. garage,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Treasure Island,POINT (-122.37612012 37.8297815),2009-05-30T19:15:39.000,2025-06-01T02:18:08.000
9044408,0,90444080,114 Santa Paula Av.,2009-05-30T00:00:00.000,91500105,2009-05-30T09:07:29.000,2009-05-30T09:14:51.000,2009-05-30T09:34:23.000,SF,94116,B08,39,,3,10,0,0,0,0,E39,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.463354 37.73774),2009-05-30T15:11:31.000,2025-06-01T02:18:08.000
9044409,0,90444090,312 29th St.,2009-05-30T00:00:00.000,91500106,2009-05-30T09:12:58.000,2009-05-30T09:18:06.000,2009-05-30T09:22:34.000,SF,94131,B06,11,,3,10,0,0,0,0,T11,,,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"210 - Schools, non-adult",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.427014 37.743747),2009-06-01T19:02:50.000,2025-06-01T02:18:08.000
9044412,0,90444120,8th St. / Mission St.,2009-05-30T00:00:00.000,91500110,2009-05-30T09:39:09.000,2009-05-30T09:42:20.000,2009-05-30T09:42:39.000,SF,94105,B02,01,,2,9,0,0,0,0,E36,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.413161 37.777456),2009-05-30T19:50:37.000,2025-06-01T02:18:08.000
9044413,0,90444130,507 Bush St.,2009-05-30T00:00:00.000,91500111,2009-05-30T09:43:57.000,2009-05-30T09:50:22.000,2009-05-30T10:07:02.000,SF,94104,B01,13,,3,11,0,0,0,0,E35,,,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.405721 37.790476),2009-05-30T17:55:41.000,2025-06-01T02:18:08.000
9044414,0,90444140,Page St. / Central Av.,2009-05-30T00:00:00.000,91500112,2009-05-30T09:46:48.000,2009-05-30T09:51:41.000,2009-05-30T09:53:38.000,SF,94117,B05,21,,1,4,0,0,0,0,E21,,,0,0,0,0,1,522 - Water or steam leak,,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Haight Ashbury,POINT (-122.443837 37.771357),2009-06-06T07:26:19.000,2025-06-01T02:18:08.000
9044415,0,90444150,41 Federal St.,2009-05-30T00:00:00.000,91500114,2009-05-30T09:47:06.000,2009-05-30T09:54:24.000,2009-05-30T10:21:59.000,SF,94107,B03,08,,3,10,0,0,0,0,E08,,,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.39152845 37.7836708),2009-05-30T10:33:48.000,2025-06-01T02:18:08.000
9044419,0,90444190,206 Judah St.,2009-05-30T00:00:00.000,91500117,2009-05-30T09:55:23.000,2009-05-30T10:00:31.000,2009-05-30T10:35:03.000,SF,94122,B08,22,,10,35,0,0,0,0,E12,,100.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,51 - Ventilate,,,1 - Detector alerted occupants,429 - Multifamily dwellings,"24 - Cooking area, kitchen",2 - Unintentional,53 - Equipment unattended,,81 - Heat; direct flame or convection,"76 - Cooking materials, inc. Edible materi",N - None,,,,,,,,,,,,,,,,,,,,7.0,Inner Sunset,POINT (-122.46434805 37.76243403),2009-05-30T15:06:46.000,2025-06-01T02:18:08.000
9044422,0,90444220,Hyde St. / Bay St.,2009-05-30T00:00:00.000,91500121,2009-05-30T10:10:38.000,2009-05-30T10:12:27.000,2009-05-30T10:13:54.000,SF,94133,B01,28,,2,9,0,0,0,0,E28,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Russian Hill,POINT (-122.42018 37.80479),2009-05-30T13:30:17.000,2025-06-01T02:18:08.000
9044438,0,90444380,Polk St. / Geary St.,2009-05-30T00:00:00.000,91500148,2009-05-30T11:14:01.000,2009-05-30T11:15:50.000,2009-05-30T11:16:19.000,SF,94102,B04,03,,1,5,0,0,0,0,T03,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.41974 37.785893),2009-05-30T16:28:05.000,2025-06-01T02:18:08.000
9044439,0,90444390,Polk St. / Geary St.,2009-05-30T00:00:00.000,91500149,2009-05-30T11:17:28.000,2009-05-30T11:18:39.000,2009-05-30T12:07:35.000,SF,94102,B04,03,,1,5,0,0,0,0,T03,,,0,0,0,0,1,"510 - Person in distress, other",,73 - Provide manpower,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.41974 37.785893),2009-05-30T16:14:16.000,2025-06-01T02:18:08.000
9044445,0,90444450,Market St. / Stockton St.,2009-05-30T00:00:00.000,91500156,2009-05-30T11:37:15.000,2009-05-30T11:43:29.000,2009-05-30T11:58:54.000,SF,94107,B03,01,,2,9,0,0,0,0,E01,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.405833 37.785745),2009-06-05T16:42:18.000,2025-06-01T02:18:08.000
9044455,0,90444550,1097 Howard St.,2009-05-30T00:00:00.000,91500172,2009-05-30T12:36:15.000,2009-05-30T12:42:34.000,2009-05-30T12:53:38.000,SF,94103,B03,01,,3,11,0,0,0,0,B02,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,63 - Restore fire alarm system,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.409229 37.778008),2009-05-30T19:06:35.000,2025-06-01T02:18:08.000
9044456,0,90444560,Grant Av. / Bush St.,2009-05-30T00:00:00.000,91500173,2009-05-30T12:41:46.000,2009-05-30T12:46:15.000,2009-05-30T12:46:19.000,SF,94104,B01,13,,2,9,0,0,0,0,E35,,,0,0,0,0,1,"715 - Local alarm sys., Malicious False alarm",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.405576 37.790564),2009-08-24T14:15:57.000,2025-06-01T02:18:08.000
