incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
4009897,0,40098970,15th St. / Guerrero St.,2004-02-04T00:00:00.000,40350405,2004-02-04T23:09:52.000,2004-02-04T23:25:50.000,2004-02-04T23:37:38.000,SF,94110,B02,06,,1,4,0,1,0,0,E06,0,0,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,11 - Extinguish,,,U - Unknown,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Mission,POINT (-122.424261 37.766406),2004-02-09T11:15:21.000,2025-06-01T02:18:08.000
4009902,0,40099020,6th Av. / Geary Bl.,2004-02-04T00:00:00.000,40350410,2004-02-04T23:34:11.000,2004-02-04T23:38:34.000,2004-02-04T23:39:26.000,SF,94121,B07,31,,11,36,0,0,0,0,E31,0,0,0,0,0,0,1,"650 - Steam/gas mistaken for smoke, other",,86 - Investigate,,,,161 - Restaurant or cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Inner Richmond,POINT (-122.464282 37.781019),2004-02-04T23:50:54.000,2025-06-01T02:18:08.000
4009906,0,40099060,Giants Dr. / Ingerson Av.,2004-02-05T00:00:00.000,40360003,2004-02-05T00:05:07.000,2004-02-05T00:09:36.000,2004-02-05T00:51:51.000,SF,94124,B10,17,,1,4,0,0,0,0,E17,28000,1000,0,0,0,0,1,131 - Passenger vehicle fire,,11 - Extinguish,86 - Investigate,,,"900 - Outside or special property, other","80 - Vehicle area, other",1 - Intentional,,,UU - Undetermined,UU - Undetermined,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.3911284 37.71810206),2004-02-05T09:04:57.000,2025-06-01T02:18:08.000
4009910,0,40099100,Stockton St. / Sutter St.,2004-02-05T00:00:00.000,40360008,2004-02-05T00:22:50.000,2004-02-05T00:26:02.000,2004-02-05T00:26:14.000,SF,94104,B01,01,,1,4,0,0,0,0,E01,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.406959 37.789435),2004-02-05T00:32:07.000,2025-06-01T02:18:08.000
4009912,0,40099120,Bayshore Bl. / Oakdale Av.,2004-02-05T00:00:00.000,40360010,2004-02-05T00:35:27.000,2004-02-05T00:41:24.000,2004-02-05T00:43:53.000,SF,94124,B10,09,,1,4,0,0,0,0,E11,0,0,0,0,0,0,1,"600 - Good intent call, other",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.405242 37.743051),2004-02-06T09:39:25.000,2025-06-01T02:18:08.000
4009916,0,40099160,1st St. / Howard St.,2004-02-05T00:00:00.000,40360015,2004-02-05T01:07:56.000,2004-02-05T01:11:48.000,2004-02-05T01:12:12.000,SF,94105,B03,35,,2,9,0,0,0,0,E35,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.39604 37.788537),2004-02-05T01:16:53.000,2025-06-01T02:18:08.000
4009919,0,40099190,6th St. / Market St.,2004-02-05T00:00:00.000,40360018,2004-02-05T01:37:39.000,2004-02-05T01:40:38.000,2004-02-05T01:49:18.000,SF,94105,B03,01,,9,28,0,0,0,0,E36,0,0,0,0,0,0,1,"713 - Telephone, malicious false alarm",,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.410293 37.78223),2004-02-05T02:03:00.000,2025-06-01T02:18:08.000
4009928,0,40099280,Fell St. / Octavia St.,2004-02-05T00:00:00.000,40360027,2004-02-05T02:09:10.000,2004-02-05T02:10:41.000,2004-02-05T02:11:31.000,SF,94102,B02,36,,2,9,0,0,0,0,T05,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Hayes Valley,POINT (-122.424437 37.77574),2004-02-13T09:35:27.000,2025-06-01T02:18:08.000
4009930,0,40099300,440 Davis Ct.,2004-02-05T00:00:00.000,40360029,2004-02-05T02:18:02.000,2004-02-05T02:29:06.000,2004-02-05T02:29:18.000,SF,94104,B01,13,,1,4,0,0,0,0,E13,0,0,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,31 - Provide first aid & check for injuries,71 - Assist physically disabled,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Financial District/South Beach,POINT (-122.398171 37.796704),2004-02-05T07:09:55.000,2025-06-01T02:18:08.000
4009931,0,40099310,Orizaba Av. / Stanley St.,2004-02-05T00:00:00.000,40360030,2004-02-05T02:20:07.000,2004-02-05T02:27:58.000,2004-02-05T02:46:06.000,SF,94112,B09,33,,1,4,0,0,0,0,E15,0,0,0,0,0,0,1,"500 - Service Call, other",,45 - Remove hazard,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Oceanview/Merced/Ingleside,POINT (-122.4624794 37.71125976),2004-02-05T08:09:28.000,2025-06-01T02:18:08.000
4009934,0,40099340,Eddy St. / Van Ness Av.,2004-02-05T00:00:00.000,40360033,2004-02-05T02:39:35.000,2004-02-05T02:42:08.000,2004-02-05T02:42:31.000,SF,94109,B02,03,,2,9,0,0,0,0,E03,0,0,0,0,0,0,1,"700 - False alarm or false call, other",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.420818 37.782895),2004-02-05T02:45:31.000,2025-06-01T02:18:08.000
4009937,0,40099370,1 Van Ness Av.,2004-02-05T00:00:00.000,40360036,2004-02-05T02:53:16.000,2004-02-05T02:55:38.000,2004-02-05T02:55:43.000,SF,94102,B02,36,,2,9,0,0,0,0,E36,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Hayes Valley,POINT (-122.419357 37.775202),2004-02-13T21:33:20.000,2025-06-01T02:18:08.000
4009939,0,40099390,4th St. / Mission St.,2004-02-05T00:00:00.000,40360038,2004-02-05T03:06:23.000,2004-02-05T03:11:12.000,2004-02-05T03:11:16.000,SF,94107,B03,01,,2,9,0,0,0,0,E08,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.40427 37.784479),2004-02-13T12:58:52.000,2025-06-01T02:18:08.000
4009940,0,40099400,1351 Clay St.,2004-02-05T00:00:00.000,40360039,2004-02-05T03:11:24.000,2004-02-05T03:14:28.000,2004-02-05T03:21:25.000,SF,94109,B01,41,,1,4,0,0,0,0,E41,0,0,0,0,0,0,1,413 - Oil or other combustible liquid spill,,73 - Provide manpower,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.41525957 37.79289516),2004-02-05T06:55:54.000,2025-06-01T02:18:08.000
4009941,0,40099410,520 Jones St.,2004-02-05T00:00:00.000,40360040,2004-02-05T03:24:28.000,2004-02-05T03:27:57.000,2004-02-05T04:16:00.000,SF,94109,B01,03,,1,5,0,0,0,0,T03,0,0,0,0,0,0,1,551 - Assist PD or other Govern. Agency,,74 - Provide apparatus,,,,"439 - Boarding/rooming house, res. hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.412836 37.786069),2004-02-05T04:24:47.000,2025-06-01T02:18:08.000
4009942,0,40099420,235 Valencia St.,2004-02-05T00:00:00.000,40360042,2004-02-05T03:30:42.000,2004-02-05T03:36:50.000,2004-02-05T03:46:33.000,SF,94117,B02,36,,1,5,0,0,0,0,T06,0,0,0,0,0,0,1,551 - Assist PD or other Govern. Agency,,65 - Secure property,,,,"579 - vehicle/boat; sales, service or repair",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.42184235 37.76920135),2004-02-05T03:54:42.000,2025-06-01T02:18:08.000
4009948,0,40099480,15th St. / South Van Ness Av.,2004-02-05T00:00:00.000,40360048,2004-02-05T04:13:53.000,2004-02-05T04:17:43.000,2004-02-05T04:17:55.000,SF,94110,B02,07,,2,9,0,0,0,0,E07,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.417648 37.766805),2004-02-05T06:58:26.000,2025-06-01T02:18:08.000
4009949,0,40099490,15th St. / Bryant St.,2004-02-05T00:00:00.000,40360049,2004-02-05T04:40:58.000,2004-02-05T04:43:43.000,2004-02-05T04:44:13.000,SF,94103,B02,29,,1,4,0,0,0,0,E29,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.410612 37.766903),2004-02-05T04:49:21.000,2025-06-01T02:18:08.000
4009950,0,40099500,Market St. / Polk St.,2004-02-05T00:00:00.000,40360050,2004-02-05T04:44:25.000,2004-02-05T04:47:22.000,2004-02-05T04:48:28.000,SF,94102,B02,36,,2,9,0,0,0,0,E36,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Tenderloin,POINT (-122.417505 37.77654),2004-02-13T21:34:38.000,2025-06-01T02:18:08.000
4009954,0,40099540,Fremont St. / Mission St.,2004-02-05T00:00:00.000,40360054,2004-02-05T05:21:51.000,2004-02-05T05:25:33.000,2004-02-05T05:26:01.000,SF,94105,B03,35,,2,9,0,0,0,0,E35,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.396695 37.79046),2004-02-05T05:32:09.000,2025-06-01T02:18:08.000
4009963,0,40099630,1223 Webster St.,2004-02-05T00:00:00.000,40360064,2004-02-05T06:09:47.000,2004-02-05T06:10:07.000,2004-02-05T06:18:37.000,SF,94102,B05,05,,3,10,0,0,0,0,E05,0,0,0,0,0,0,1,"743 - Smoke detector, no fire, accidental",,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Western Addition,POINT (-122.430746 37.781879),2004-02-05T07:29:09.000,2025-06-01T02:18:08.000
4009964,0,40099640,101nb C Chavez On / Cesar Chavez S,2004-02-05T00:00:00.000,40360066,2004-02-05T06:27:55.000,2004-02-05T06:31:18.000,2004-02-05T06:31:18.000,SF,94124,B10,09,,1,4,0,0,0,0,E09,0,0,0,0,0,0,1,"600 - Good intent call, other",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Potrero Hill,POINT (-122.4028817 37.74953247),2004-02-06T09:41:04.000,2025-06-01T02:18:08.000
4009971,0,40099710,50 Lucerne St.,2004-02-05T00:00:00.000,40360079,2004-02-05T07:57:49.000,2004-02-05T08:02:12.000,2004-02-05T08:03:44.000,SF,94105,B03,08,,1,5,0,0,0,0,T08,0,0,0,0,0,0,1,"600 - Good intent call, other",,86 - Investigate,,,,807 - Outside material storage area,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.40151717 37.7733215),2004-02-05T08:33:59.000,2025-06-01T02:18:08.000
4009973,0,40099730,1400 Geary Bl.,2004-02-05T00:00:00.000,40360082,2004-02-05T08:05:32.000,2004-02-05T08:08:22.000,2004-02-05T08:12:23.000,SF,94115,B04,03,,3,10,0,0,0,0,E38,0,0,0,0,0,0,1,"651 - Smoke scare, odor of smoke",,86 - Investigate,,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Western Addition,POINT (-122.426549 37.785208),2004-02-14T10:52:19.000,2025-06-01T02:18:08.000
4009974,0,40099740,430 34th Av.,2004-02-05T00:00:00.000,40360083,2004-02-05T08:09:13.000,2004-02-05T08:12:02.000,2004-02-05T08:16:10.000,SF,94121,B07,34,,3,9,0,0,0,0,E34,0,0,0,0,0,0,1,"730 - System malfunction, other",,86 - Investigate,,,,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.49439 37.780963),2004-02-05T14:35:48.000,2025-06-01T02:18:08.000
4009978,0,40099780,Schwerin St. / Visitacion Av.,2004-02-05T00:00:00.000,40360089,2004-02-05T08:22:28.000,2004-02-05T08:26:58.000,2004-02-05T08:27:13.000,SF,94134,B09,44,,2,9,0,0,0,0,E44,0,0,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Visitacion Valley,POINT (-122.410641 37.712206),2004-02-05T09:28:44.000,2025-06-01T02:18:08.000
