incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
20101120,0,201011200,1014 DIAMOND STREET,2020-09-02T00:00:00.000,202462762,2020-09-02T18:38:48.000,2020-09-02T18:44:26.000,2020-09-02T18:53:45.000,San Francisco,94131.0,B06,11,5545,1,5,0,0,0,0,,,,0,0,0,0,1,"520 Water problem, other",N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Noe Valley,POINT (-122.436212 37.749395),2020-09-02T18:53:45.000,2025-06-01T02:18:08.000
20101125,0,201011250,2845 WASHINGTON STREET,2020-09-02T00:00:00.000,202462794,2020-09-02T18:47:54.000,2020-09-02T18:51:57.000,2020-09-02T18:56:07.000,San Francisco,94115.0,B04,10,4162,3,10,0,0,0,0,,,,0,0,0,0,1,"730 System malfunction, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.440058 37.790805),2020-09-02T18:56:07.000,2025-06-01T02:18:08.000
20101131,0,201011310,700 80 WB BAY BR Z TI,2020-09-02T00:00:00.000,202462849,2020-09-02T19:07:52.000,2020-09-02T19:18:56.000,2020-09-02T19:47:29.000,San Francisco,94103.0,B03,48,2951,4,14,2,3,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,"30 Emergency medical services, other",,,,961 Highway or divided highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.375118 37.800832),2020-09-02T19:47:29.000,2025-06-01T02:18:08.000
20101134,0,201011340,1436 WAWONA STREET,2020-09-02T00:00:00.000,202462863,2020-09-02T19:14:14.000,2020-09-02T19:20:14.000,2020-09-02T19:31:20.000,San Francisco,94116.0,B08,40,7441,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,"000 Property Use, other",,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Sunset/Parkside,POINT (-122.482076 37.737444),2020-09-02T19:31:20.000,2025-06-01T02:18:08.000
20101138,0,201011380,140 MASON STREET,2020-09-02T00:00:00.000,202462915,2020-09-02T19:32:20.000,2020-09-02T19:35:34.000,2020-09-02T19:44:49.000,San Francisco,94103.0,B03,1,1364,3,11,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tenderloin,POINT (-122.409306 37.784753),2020-09-02T19:44:49.000,2025-06-01T02:18:08.000
20101139,0,201011390,5TH STREET,2020-09-02T00:00:00.000,202462935,2020-09-02T19:38:14.000,2020-09-02T19:38:14.000,2020-09-02T19:56:04.000,San Francisco,94107.0,B03,1,2243,2,5,2,3,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,"30 Emergency medical services, other",,,,"900 Outside or special property, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.401847 37.779032),2020-09-02T19:56:04.000,2025-06-01T02:18:08.000
20101140,0,201011400,163 FOREST SIDE AVENUE,2020-09-02T00:00:00.000,202462944,2020-09-02T19:41:34.000,2020-09-02T19:45:52.000,2020-09-02T19:48:07.000,San Francisco,94116.0,B08,39,8614,3,10,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,,,1 Detector alerted occupants,419 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,West of Twin Peaks,POINT (-122.468916 37.740455),2020-09-02T19:48:07.000,2025-06-01T02:18:08.000
20101142,0,201011420,235 EDDY STREET,2020-09-02T00:00:00.000,202462953,2020-09-02T19:44:18.000,2020-09-02T19:45:44.000,2020-09-02T20:12:19.000,San Francisco,94102.0,B03,3,1453,9,34,1,2,1,2,,500.0,200.0,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,62 Restore sprinkler or fire protection system,,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.411563 37.783782),2020-09-02T20:12:19.000,2025-06-01T02:18:08.000
20101145,0,201011450,CAPITOL AVENUE,2020-09-02T00:00:00.000,202462970,2020-09-02T19:50:18.000,2020-09-02T19:51:56.000,2020-09-02T21:20:55.000,San Francisco,94112.0,B09,33,8374,8,29,1,2,1,2,,1000.0,,0,0,0,0,1,1600 Tent/Encampment fire,N None,"10 Fire control or extinguishment, other",,,,931 Open land or field,"90 Outside area, other",2 Unintentional,12 Heat source too close to combustibles.,,"60 Heat from other open flame or smoking materials, other","72 Light vegetation - not crop, including grass",423 Possibly mentally disabledPossibly impaired by alcohol or drugsUnattended or unsupervised person,,,,,,,,,,,,,,,,,,,,11.0,Oceanview/Merced/Ingleside,POINT (-122.459001 37.710973),2020-09-02T21:20:55.000,2025-06-01T02:18:08.000
20101146,0,201011460,280SB BOSWORTH ON,2020-09-02T00:00:00.000,202462982,2020-09-02T19:53:20.000,2020-09-02T19:58:49.000,2020-09-02T20:04:41.000,San Francisco,94131.0,B06,32,8146,3,10,0,0,0,0,,,,0,0,0,0,1,622 No incident found on arrival at dispatch address,N None,86 Investigate,,,,961 Highway or divided highway,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Outer Mission,POINT (-122.434612 37.732172),2020-09-02T20:04:41.000,2025-06-01T02:18:08.000
20101147,0,201011470,800 INDIANA STREET,2020-09-02T00:00:00.000,202462987,2020-09-02T19:55:24.000,2020-09-02T19:56:46.000,2020-09-02T21:16:40.000,San Francisco,94107.0,B10,25,2535,11,38,2,3,3,5,,5000.0,0.0,0,0,0,0,1,111 Building fire,N None,11 Extinguishment by fire service personnel,86 Investigate,,,429 Multifamily dwelling,"24 Cooking area, kitchen",2 Unintentional,12 Heat source too close to combustibles.,,12 Radiated or conducted heat from operating equipment,"00 Item first ignited, other",N None,1 Enclosed building,2 In normal use,3.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,1 Present,1 Wet-pipe sprinkler system,3 Fire too small to activate system,,,10.0,Potrero Hill,POINT (-122.391492 37.760226),2020-09-02T23:04:51.000,2025-06-01T02:18:08.000
20101154,0,201011540,397 SWEENY STREET,2020-09-02T00:00:00.000,202463067,2020-09-02T20:24:08.000,2020-09-02T20:27:42.000,2020-09-02T20:30:42.000,San Francisco,94134.0,B09,42,6367,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,"00 Action taken, other",,,,"400 Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Portola,POINT (-122.412905 37.731422),2020-09-02T20:30:42.000,2025-06-01T02:18:08.000
