incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
13063387,0,130633870,385 POPE ST,2013-07-05T00:00:00.000,131860131,2013-07-05T10:12:32.000,2013-07-05T10:19:21.000,2013-07-05T10:28:33.000,SF,94112,B09,43,6217,4,14,1,2,0,0,T15,,25.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,"50 - Fires/rescue & Haz conditions, other",,,1 - Detector alerted occupants,419 - 1 or 2 family dwelling,"24 - Cooking area, kitchen",2 - Unintentional,11 - Abandoned or discarded materials or p,,81 - Heat; direct flame or convection,"70 - Organic materials, other",3 - Unattended or unsupervised person,,,,,,,,,,,,,,,,,,,,11.0,Excelsior,POINT (-122.43947236 37.71045831),2013-07-05T13:49:55.000,2025-06-01T02:18:08.000
13063388,0,130633880,245 11TH ST,2013-07-05T00:00:00.000,131860132,2013-07-05T10:13:26.000,2013-07-05T10:19:39.000,2013-07-05T11:28:39.000,SF,94105,B02,36,5114,1,4,1,2,0,0,72,,,0,0,0,0,1,322 - Vehicle accident with injuries,,31 - Provide first aid & check for injuries,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.414776 37.772564),2013-08-03T00:09:13.000,2025-06-01T02:18:08.000
13063389,0,130633890,2224 JACKSON ST,2013-07-05T00:00:00.000,131860133,2013-07-05T10:16:51.000,2013-07-05T10:19:35.000,2013-07-05T10:53:45.000,SF,94115,B04,38,3465,9,31,1,2,0,0,E05,,,0,0,0,0,1,"441 - Heat- short circuit, defect/worn wiring",,64 - Shut down system,86 - Investigate,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.43184866 37.79308847),2013-07-05T22:25:09.000,2025-06-01T02:18:08.000
13063395,0,130633950,201 8TH ST,2013-07-05T00:00:00.000,131860140,2013-07-05T10:43:46.000,2013-07-05T10:46:27.000,2013-07-05T10:49:24.000,SF,94103,B02,29,2322,1,4,0,0,0,0,E08,,,0,0,0,0,1,"118 - Trash or rubbish fire, contained",,11 - Extinguish,,,U - Unknown,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.411487 37.776221),2013-07-06T07:48:05.000,2025-06-01T02:18:08.000
13063401,0,130634010,CAYUGA AV / SICKLES AV,2013-07-05T00:00:00.000,131860147,2013-07-05T10:54:20.000,2013-07-05T10:59:07.000,2013-07-05T11:46:17.000,SF,94112,B09,33,8357,1,4,1,2,0,0,86,,,0,0,0,0,1,322 - Vehicle accident with injuries,,32 - Provide basic life support (BLS),,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Outer Mission,POINT (-122.454548 37.710208),2013-07-05T14:14:49.000,2025-06-01T02:18:08.000
13063405,0,130634050,131 ARBOR ST,2013-07-05T00:00:00.000,131860153,2013-07-05T11:02:40.000,2013-07-05T11:12:10.000,2013-07-05T11:16:51.000,SF,94131,B06,26,8145,1,4,0,0,0,0,E32,,,0,0,0,0,1,"331 - Lock-in (if lock out , use 511 )",,86 - Investigate,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Glen Park,POINT (-122.43676683 37.73690634),2013-07-06T07:48:48.000,2025-06-01T02:18:08.000
13063407,0,130634070,390 27TH AV,2013-07-05T00:00:00.000,131860156,2013-07-05T11:16:23.000,2013-07-05T11:22:46.000,2013-07-05T11:33:03.000,SF,94121,B07,14,7221,1,5,0,0,0,0,T14,,,0,0,0,0,1,551 - Assist PD or other Govern. Agency,,52 - Forcible entry,,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.486947 37.7818666),2013-12-31T13:24:56.000,2025-06-01T02:18:08.000
13063410,0,130634100,2ND ST / FOLSOM ST,2013-07-05T00:00:00.000,131860159,2013-07-05T11:23:33.000,2013-07-05T11:27:11.000,2013-07-05T11:36:01.000,SF,94107,B03,01,2147,3,10,0,0,0,0,T08,,,0,0,0,0,1,"651 - Smoke scare, odor of smoke",,86 - Investigate,,,,599 - Business office,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Financial District/South Beach,POINT (-122.396707 37.785543),2013-07-06T00:17:29.000,2025-06-01T02:18:08.000
13063413,0,130634130,48 GARNETT TR,2013-07-05T00:00:00.000,131860162,2013-07-05T11:31:20.000,2013-07-05T11:49:56.000,2013-07-05T13:39:36.000,SF,94124,B10,17,6624,1,4,1,2,0,0,96,,,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,"70 - Assistance, other",,,,419 - 1 or 2 family dwelling,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Bayview Hunters Point,POINT (-122.381933 37.732843),2013-07-05T16:51:38.000,2025-06-01T02:18:08.000
13063415,0,130634150,3100 19TH ST,2013-07-05T00:00:00.000,131860165,2013-07-05T11:40:04.000,2013-07-05T11:43:49.000,2013-07-05T11:44:18.000,SF,94110,B06,07,5432,2,9,0,0,0,0,E29,,,0,0,0,0,1,"711 - Municipal alarm system, Street Box False",,86 - Investigate,,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.412775 37.760692),2013-07-05T12:26:25.000,2025-06-01T02:18:08.000
