id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
15035383209150,150353832,9150,Forgery/counterfeiting,"Forgery, Notes",Monday,2015-03-16,09:00,Southern,None,400 Block Of 8th St,-122.408131051133,37.7733748994276
15038795016704,150387950,16704,Drug/narcotic,Loitering Where Narcotics Are Sold/used,Monday,2015-05-04,16:35,Tenderloin,"Arrest, Booked",400 Block Of Eddy St,-122.41506687647,37.7835634796332
15051393911012,150513939,11012,StolenProperty,"Stolen Property, Possession With Knowledge, Receiving",Friday,2015-06-12,15:00,Bayview,"Arrest, Booked",100 Block Of Quint St,-122.388544724369,37.7459202613124
15072983527199,150729835,27199,Trespass,Lodging Without Permission,Friday,2015-08-21,07:33,Mission,"Arrest, Booked",1200 Block Of Potrero Avenue,-122.406256546868,37.7513737062303
15037570164020,150375701,64020,Non-criminal,"Aided Case, Mental Disturbed",Thursday,2015-04-30,12:54,Mission,None,3200 Block Of 20th St,-122.413045094052,37.7589402059414
15059032905013,150590329,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Monday,2015-07-06,18:30,Richmond,None,600 Block Of Presidio Avenue,-122.446445942775,37.785836058021
15063174171000,150631741,71000,Non-criminal,Lost Property,Sunday,2015-07-05,10:00,Tenderloin,None,300 Block Of Eddy St,-122.413790972781,37.7838365565348
15081688064085,150816880,64085,SuspiciousOcc,Investigative Detention,Thursday,2015-09-17,14:10,Park,None,"Waller St, Stanyan St",-122.453354647469,37.7682463076665
15075644628110,150756446,28110,Vandalism,"Malicious Mischief, Breaking Windows With Bb Gun",Friday,2015-08-28,20:50,Southern,None,"1st St, Howard St",-122.396039441019,37.7885368188001
15040472003074,150404720,3074,Robbery,"Robbery, Bodily Force",Sunday,2015-05-03,01:00,Ingleside,None,"Sunnydale Av, Hahn St",-122.416000227907,37.7119155437754
15062053406240,150620534,6240,Larceny/theft,Attempted Theft From Locked Vehicle,Saturday,2015-07-11,17:00,Park,None,700 Block Of Waller St,-122.436021864863,37.7703892464988
15079625406304,150796254,6304,Larceny/theft,Grand Theft From A Building,Thursday,2015-09-10,06:30,Park,None,2000 Block Of Golden Gate Avenue,-122.444357743792,37.7780401976403
10030689771010,100306897,71010,OtherOffenses,Lost/stolen License Plate,Thursday,2010-04-01,21:15,Bayview,None,900 Block Of Leconte Avenue,-122.396013911566,37.7180694320863
15054302728135,150543027,28135,OtherOffenses,Harassing Phone Calls,Thursday,2015-06-18,01:31,Richmond,None,3900 Block Of Sacramento St,-122.458076960061,37.7867186152365
10068355407025,100683554,7025,VehicleTheft,Stolen Truck,Sunday,2010-07-25,15:00,Ingleside,None,200 Block Of Arlington St,-122.425458014126,37.7380021434283
15071234165016,150712341,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2015-08-15,14:00,Bayview,"Arrest, Booked","3rd St, Innes Avenue",-122.389033327445,37.7395346503107
15036997019057,150369970,19057,Assault,Threats Against Life,Tuesday,2015-04-28,14:30,Northern,None,1500 Block Of Polk St,-122.420713728356,37.7910545718408
15040642504013,150406425,4013,Assault,Aggravated Assault With A Deadly Weapon,Sunday,2015-05-10,04:43,Taraval,"Arrest, Booked",2600 Block Of 44th Avenue,-122.502079395387,37.7371957016584
15071131513030,150711315,13030,Prostitution,Pimping,Friday,2015-08-14,09:30,Mission,None,"14th St, Shotwell St",-122.416708153993,37.7684715664092
15064734028150,150647340,28150,Vandalism,"Malicious Mischief, Vandalism",Saturday,2015-07-25,13:26,Park,"Arrest, Booked","Castro St, Market St",-122.435187699349,37.7626702770872
9097953465015,90979534,65015,OtherOffenses,Traffic Violation,Tuesday,2009-09-22,15:30,Mission,"Arrest, Cited","Mission St, 24th St",-122.418448186101,37.7522391652625
15072068907200,150720689,7200,OtherOffenses,False Evidence Of Vehicle Registration,Tuesday,2015-08-18,13:04,Northern,None,2200 Block Of Bush St,-122.434309623994,37.7869678213129
15040319271000,150403192,71000,Non-criminal,Lost Property,Friday,2015-05-08,19:00,Mission,None,1700 Block Of Mission St,-122.420222385251,37.769554034555
15034491609029,150344916,9029,OtherOffenses,False Personation To Receive Money Or Property,Saturday,2015-04-11,01:00,Central,None,400 Block Of Powell St,-122.408568445228,37.7887594214703
15051515128100,150515151,28100,Vandalism,"Malicious Mischief, Breaking Windows",Saturday,2015-06-13,00:10,Ingleside,None,0 Block Of Blythdale Avenue,-122.417678812123,37.7107672954351
15038863503012,150388635,3012,Robbery,Robbery On The Street With A Knife,Sunday,2015-05-03,05:30,Ingleside,None,0 Block Of Ocean Avenue,-122.435948790634,37.7239005113194
15052874028150,150528740,28150,Vandalism,"Malicious Mischief, Vandalism",Wednesday,2015-06-17,09:15,Bayview,None,0 Block Of Whitfield Ct,-122.381757562453,37.7310148735637
15076724907025,150767249,7025,VehicleTheft,Stolen Truck,Tuesday,2015-09-01,13:15,Southern,None,200 Block Of King St,-122.393110640713,37.7773103219698
15070555605053,150705556,5053,Burglary,"Burglary Of Store, Unlawful Entry",Wednesday,2015-08-12,19:49,Southern,None,800 Block Of Market St,-122.406690592261,37.7852071918419
15039527607025,150395276,7025,VehicleTheft,Stolen Truck,Wednesday,2015-05-06,19:30,Ingleside,None,"Santarosa Av, Mission St",-122.433984625143,37.7257629202499
15082108303014,150821083,3014,Robbery,"Robbery On The Street, Strongarm",Friday,2015-09-18,22:35,Northern,None,900 Block Of Larkin St,-122.418156523953,37.7868103734135
15074281565016,150742815,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2015-08-25,02:53,Mission,"Arrest, Booked","Mission St, 16th St",-122.419671780296,37.7650501214668
15074859005013,150748590,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Monday,2015-08-17,21:00,Park,None,1900 Block Of Page St,-122.452896022151,37.7701501507955
15053388075030,150533880,75030,Non-criminal,Case Closure,Friday,2015-06-19,01:25,Ingleside,Unfounded,"Tucker Av, Rutland St",-122.405895933816,37.715930680527
15081504206243,150815042,6243,Larceny/theft,Petty Theft From Locked Auto,Wednesday,2015-09-16,18:00,Park,None,1000 Block Of Hayes St,-122.433661492778,37.7754652277638
15059231906243,150592319,6243,Larceny/theft,Petty Theft From Locked Auto,Tuesday,2015-07-07,18:16,Southern,None,500 Block Of 9th St,-122.407702149718,37.7706967930865
15071002203422,150710022,3422,Robbery,Attempted Robbery Comm. Establishment W/knife,Friday,2015-08-14,16:50,Bayview,"Arrest, Booked",100 Block Of Bacon St,-122.404081477692,37.7274495137668
15074477016623,150744770,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Tuesday,2015-08-25,16:23,Bayview,"Arrest, Booked","3rd St, Revere Avenue",-122.391522893042,37.7324323864471
15059861871010,150598618,71010,OtherOffenses,Lost/stolen License Plate,Monday,2015-07-06,13:00,Taraval,None,"Lincoln Wy, 15th Avenue",-122.472923191487,37.7656404316299
15057285064002,150572850,64002,Non-criminal,"Civil Sidewalks, Citation",Wednesday,2015-07-01,17:50,Taraval,"Arrest, Booked",1900 Block Of Irving St,-122.478742819999,37.7635454765989
