id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
7053577015200,70535770,15200,SecondaryCodes,Domestic Violence,Saturday,2007-05-26,18:10,Mission,"Arrest, Booked",2800 Block Of Folsom St,-122.413935404044,37.7516932889916
5064968607021,50649686,7021,VehicleTheft,Stolen Automobile,Thursday,2005-06-09,19:30,Richmond,None,0 Block Of 9th Avenue,-122.467978214901,37.7866784434632
6088834106111,60888341,6111,Larceny/theft,Grand Theft Pickpocket,Wednesday,2006-07-19,11:30,Northern,None,"Geary Bl, Laguna St",-122.427991151911,37.7849531241612
8082472326030,80824723,26030,Arson,Arson,Tuesday,2008-08-05,18:05,Northern,None,1500 Block Of Francisco St,-122.430703168131,37.8025320753619
13000406128150,130004061,28150,Vandalism,"Malicious Mischief, Vandalism",Friday,2012-12-28,22:30,Southern,None,700 Block Of 3rd St,-122.392237353343,37.7785204661785
11006547530190,110065475,30190,OtherOffenses,Violation Of Municipal Police Code,Friday,2011-01-21,20:44,Southern,"Arrest, Cited","Market St, 5thstnorth St",-122.408068345148,37.7839916768161
4007414027170,40074140,27170,OtherOffenses,Resisting Arrest,Monday,2004-01-19,21:21,Mission,"Arrest, Booked",2000 Block Of Mission St,-122.41965834371,37.7642205603745
11035178512060,110351785,12060,WeaponLaws,Poss Of Deadly Weapon With Intent To Assault,Sunday,2011-05-01,00:19,Mission,"Arrest, Booked",800 Block Of Potrero Avenue,-122.406725329529,37.7585641691709
9124475464070,91244754,64070,SuspiciousOcc,Suspicious Occurrence,Saturday,2009-12-05,11:41,Tenderloin,None,400 Block Of Eddy St,-122.415088721046,37.7836719564372
7103935965016,71039359,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Wednesday,2007-10-10,09:30,Central,"Arrest, Cited","California St, Hyde St",-122.417392830334,37.7909741243591
5089180905053,50891809,5053,Burglary,"Burglary Of Store, Unlawful Entry",Tuesday,2005-08-09,17:53,Southern,"Arrest, Booked",900 Block Of Market St,-122.409708423721,37.7828276498838
3128028507041,31280285,7041,VehicleTheft,"Vehicle, Recovered, Auto",Thursday,2003-10-30,15:00,Mission,None,500 Block Of Sanchez St,-122.430527672249,37.7599532134623
4062146262050,40621462,62050,Warrants,Enroute To Outside Jurisdiction,Sunday,2004-05-30,21:29,Southern,"Arrest, Booked",900 Block Of Market St,-122.409708423721,37.7828276498838
9065540526080,90655405,26080,OtherOffenses,Conspiracy,Saturday,2009-06-27,13:25,Mission,"Arrest, Booked",2000 Block Of Mission St,-122.41965834371,37.7642205603745
10043954562020,100439545,62020,Warrants,Enroute To Department Of Corrections,Wednesday,2010-05-12,10:23,Tenderloin,"Arrest, Booked",400 Block Of Ellis St,-122.413609328985,37.784696907904
8606861671000,86068616,71000,Non-criminal,Lost Property,Wednesday,2008-09-24,23:00,Central,None,200 Block Of Geary St,-122.407434989523,37.7875158741623
5107602006244,51076020,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2005-09-23,23:00,Southern,None,"10th St, Howard St",-122.414370627502,37.7740418384812
3108671064080,31086710,64080,SuspiciousOcc,Suspicious Person,Sunday,2003-09-14,18:43,Ingleside,None,400 Block Of London St,-122.435748489752,37.721943365
3102093407025,31020934,7025,VehicleTheft,Stolen Truck,Thursday,2003-08-28,06:00,Southern,None,"2nd St, Minna St",-122.399258163934,37.7875785394852
8048125407055,80481254,7055,RecoveredVehicle,Recovered Vehicle - Stolen Outside Sf,Thursday,2008-05-08,09:30,Northern,None,1300 Block Of Eddy St,-122.429828871559,37.7816903586506
7022082464070,70220824,64070,SuspiciousOcc,Suspicious Occurrence,Friday,2007-03-02,12:45,Southern,None,"Market St, Powell St",-122.407545855931,37.784401179486
11082684104134,110826841,4134,Assault,Battery,Thursday,2011-10-13,18:30,Southern,Exceptional Clearance,100 Block Of 6th St,-122.407376463936,37.7799892619986
8045512460170,80455124,60170,Suicide,Suicide By Jumping,Thursday,2008-05-01,07:30,Central,None,300 Block Of Pine St,-122.402029439338,37.7919125929966
5118824972000,51188249,72000,Non-criminal,Found Property,Thursday,2005-10-20,21:12,Park,None,400 Block Of Stanyan St,-122.454403066889,37.7738178294781
10024273005013,100242730,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Sunday,2010-03-14,02:00,Taraval,None,0 Block Of Chumasero Dr,-122.472875861339,37.713317784448
11069704006361,110697040,6361,Larceny/theft,Petty Theft Shoplifting,Tuesday,2011-08-30,16:45,Southern,"Arrest, Booked",800 Block Of Market St,-122.406520987144,37.7850629421661
13600761906244,136007619,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2012-12-30,12:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
11614770219050,116147702,19050,OtherOffenses,Obscene Phone Calls(s),Monday,2010-11-15,10:00,Southern,None,200 Block Of Interstate80 Hy,-122.365565425353,37.8096707013239
9063284528160,90632845,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Saturday,2009-06-20,16:30,Central,None,1600 Block Of The Embarcaderonorth St,-122.410774214375,37.8084350175869
12083603415200,120836034,15200,SecondaryCodes,Domestic Violence,Sunday,2012-10-14,04:00,Northern,None,1400 Block Of Turk St,-122.43298921345,37.7804437011568
9611960706244,96119607,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2009-11-26,22:00,Taraval,None,"Crestlake Dr, Yorba St",-122.490267654403,37.7356046389972
13081700263010,130817002,63010,Warrants,Warrant Arrest,Saturday,2013-09-28,22:33,Bayview,"Arrest, Booked",4700 Block Of 3rd St,-122.390689582557,37.7352172280077
13098186728150,130981867,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2013-11-19,20:10,Tenderloin,None,300 Block Of Leavenworth St,-122.414406029855,37.7841907151119
11055008472000,110550084,72000,Non-criminal,Found Property,Saturday,2011-07-09,04:15,Tenderloin,"Arrest, Booked",300 Block Of Mason St,-122.409756223507,37.7869126924267
8071085911010,80710859,11010,StolenProperty,Receiving Stolen Property,Monday,2008-07-07,20:20,Park,"Arrest, Booked","Castro St, Market St",-122.435187699349,37.7626702770872
12004292404138,120042924,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Monday,2012-01-16,11:48,Northern,"Arrest, Booked",600 Block Of Polk St,-122.419020964349,37.782652976077
4098146064070,40981460,64070,SuspiciousOcc,Suspicious Occurrence,Friday,2004-08-27,16:30,Central,None,1600 Block Of Stockton St,-122.409212768605,37.8009250806392
12092552475030,120925524,75030,Non-criminal,Case Closure,Friday,2011-03-11,00:01,Central,None,200 Block Of Battery St,-122.400171834642,37.7939050731848
10093808606374,100938086,6374,Larceny/theft,Grand Theft Of Property,Friday,2010-10-08,23:30,Tenderloin,None,100 Block Of Turk St,-122.411593095704,37.7830529510782
9000826809035,90008268,9035,BadChecks,"Checks, Non-sufficient Funds (felony)",Wednesday,2008-11-26,12:00,Taraval,None,200 Block Of Pacheco St,-122.462004856329,37.7475873109622
11064965964085,110649659,64085,SuspiciousOcc,Investigative Detention,Sunday,2011-08-14,01:53,Mission,None,"16th St, Julian Avenue",-122.420901749456,37.7649778918035
6060495962050,60604959,62050,Warrants,Enroute To Outside Jurisdiction,Wednesday,2006-06-07,17:00,Tenderloin,"Arrest, Booked",100 Block Of Hyde St,-122.415669661443,37.7821198488931
9120941309250,91209413,9250,Fraud,Fraudulent Use Of Automated Teller Card,Monday,2009-11-23,17:00,Mission,None,2300 Block Of 16th St,-122.409529913278,37.7657184395282
10068445575000,100684455,75000,MissingPerson,Found Person,Monday,2010-07-26,22:00,Bayview,None,1400 Block Of Phelps St,-122.394438859914,37.7364438996732
9002591109320,90025911,9320,Fraud,"Credit Card, Theft By Use Of",Tuesday,2008-12-23,21:30,Tenderloin,None,0 Block Of Powell St,-122.407845374111,37.7850943210103
12098981575000,120989815,75000,MissingPerson,Found Person,Saturday,2012-12-08,10:15,Mission,Located,900 Block Of Potrero Avenue,-122.406604919508,37.7571580431915
9037011413070,90370114,13070,Prostitution,Solicits To Visit House Of Prostitution,Thursday,2009-04-09,01:00,Mission,"Arrest, Cited",3000 Block Of 19th St,-122.412297249417,37.7604010749695
7051361316662,70513613,16662,Drug/narcotic,Possession Of Controlled Substance For Sale,Sunday,2007-05-20,16:23,Tenderloin,"Arrest, Booked",100 Block Of Golden Gate Avenue,-122.413069926397,37.7820204255866
10101356603012,101013566,3012,Robbery,Robbery On The Street With A Knife,Monday,2010-11-01,00:10,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
11031795372000,110317953,72000,Non-criminal,Found Property,Tuesday,2011-04-05,09:00,Mission,None,1000 Block Of Valencia St,-122.420933634888,37.7557024462397
13019234326145,130192343,26145,Larceny/theft,"Lost Property, Grand Theft",Wednesday,2013-03-06,15:45,Southern,"Arrest, Booked",800 Block Of Bryant St,-122.403404791479,37.775420706711
5117691571000,51176915,71000,Non-criminal,Lost Property,Sunday,2005-05-01,09:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
7102123703071,71021237,3071,Robbery,"Robbery, Armed With A Gun",Thursday,2007-10-04,18:45,Mission,"Arrest, Booked",2900 Block Of Harrison St,-122.411599088523,37.7502239140329
12605526406372,126055264,6372,Larceny/theft,Petty Theft Of Property,Tuesday,2012-04-24,14:00,Central,None,100 Block Of California St,-122.398195272702,37.7933781865757
7097864727195,70978647,27195,Trespass,Trespassing,Monday,2007-09-24,00:18,Ingleside,"Arrest, Booked",3200 Block Of Mission St,-122.420526309078,37.7447254713657
9098101265016,90981012,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2009-09-22,21:25,Bayview,"Arrest, Cited","Phelps St, Donner Avenue",-122.401395813788,37.7285843449568
13039060004073,130390600,4073,Assault,Assault On A Police Officer With A Deadly Weapon,Sunday,2013-05-12,17:20,Park,"Arrest, Booked","Haight St, Ashbury St",-122.446933310975,37.7700061988358
6129063006244,61290630,6244,Larceny/theft,Grand Theft From Locked Auto,Monday,2006-12-04,23:00,Southern,None,"5th St, Natoma St",-122.405467934272,37.781924110513
9096424027170,90964240,27170,OtherOffenses,Resisting Arrest,Friday,2009-09-18,15:05,Mission,"Arrest, Booked",200 Block Of Guerrero St,-122.424450603152,37.7671835873881
3047217806303,30472178,6303,Larceny/theft,Petty Theft From A Building,Friday,2003-04-11,02:00,Southern,None,"8th St, Folsom St",-122.410065781611,37.7749906792363
4047933064020,40479330,64020,Non-criminal,"Aided Case, Mental Disturbed",Tuesday,2004-04-27,00:40,Ingleside,None,"Mission St, Richland Avenue",-122.424467467679,37.7360604757646
5093398468020,50933984,68020,OtherOffenses,Miscellaneous Investigation,Saturday,2005-08-20,09:13,Southern,None,900 Block Of Market St,-122.408421116922,37.7835699386918
