"fiscal_year","revenue_or_spending","related_govt_unit","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","budget","data_as_of","data_loaded_at"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","021","Non Personnel Services","021","Travel","02100","Travel-Budget","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","3","Continuing Projects","2704.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","021","Non Personnel Services","021","Travel","02100","Travel-Budget","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","4","Grants","6000.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","020","Overhead","020","Overhead","02019","Department Overhead","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","3","Continuing Projects","72039.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","020","Overhead","020","Overhead","02019","Department Overhead","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","4","Grants","54044.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","141096.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","1G","General Fund","1GAGF","General Fund","1","Operating","445557.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","35317.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","3","Continuing Projects","336100.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","4","Grants","461746.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","009","Premium Pay","00901","Premium Pay - Misc","1G","General Fund","1GAGF","General Fund","1","Operating","1199.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","005","Temp Salaries-Misc","00501","Temp-Regular-Misc","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","530.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","005","Temp Salaries-Misc","00501","Temp-Regular-Misc","1G","General Fund","1GAGF","General Fund","1","Operating","11918.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","005","Temp Salaries-Misc","00501","Temp-Regular-Misc","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","3","Continuing Projects","5000.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","001","Salaries","005","Temp Salaries-Misc","00501","Temp-Regular-Misc","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","4","Grants","46266.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","081","Services of Other Depts","081","Services of Other Depts (AAO Funds)","081CT","GF-City Attorney-Legal Services","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","9000.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2015","Spending","Spending","04","Community Health","DPH","Public Health","DPH","Comm Hlth - Prevention - Hlth Education","081","Services of Other Depts","081","Services of Other Depts (AAO Funds)","081CT","GF-City Attorney-Legal Services","2S","Special Revenue Funds","2SCHS","Community Health Services Fund","3","Continuing Projects","10000.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
