"fiscal_year","revenue_or_spending","related_govt_unit","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","budget","data_as_of","data_loaded_at"
"2020","Spending","Spending","01","Public Protection","FIR","FIR Fire Department","OPR","Operating","NON_PERS_SVCS","Non-Personnel Services","PROF_SPEC_SVC","Professional/Specialized Svcs","527860","UC Medical Services","GEN_FUND","General Fund","GEN_FUND~10000","GF Annual Account Ctrl","1","Operating","354289","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2018","Revenue","Revenue","06","General Administration & Finance","RET","RET Retirement System","OPR","Operating","CONTRIB_RET_HSS_HLTH","Contributions Ret/HSS/HlthCare","RET_CONTRIB","Retirement Contributions","470199","Emp Retirement Contributions","PSN_OTHR_EMP_BEN","Pension, Other Employee and Ot","PSN_OTHR_EMP_BEN~31330","Employees Retirement Trust","1","Operating","0","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","OPR","Operating","NON_PERS_SVCS","Non-Personnel Services","COURT_FEES_OTH_COMP","Court Fees and Other Comp","526000","Crt Fees & Other Compensation","ENT_FUND","Enterprise Funds","ENT_FUND~SFIA_OP","SFIA-Operating Fund","1","Operating","2000","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2021","Revenue","Revenue","06","General Administration & Finance","HRD","HRD Human Resources","OPR","Operating","EXP_RECOVERY","Expenditure Recovery","EXP_REC_SVC_AAO_FND","Expend Recov Svc to AAO Fund","486410","Exp Rec Fr Hss (AAO)","GEN_FUND","General Fund","GEN_FUND~10060","GF Work Order","5","Work Orders/Overhead","2500","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","02","Public Works, Transportation & Commerce","MTA","MTA Municipal Transprtn Agncy","CAP","Capital","MAND_FRING_BEN","Mandatory Fringe Benefits","RETIREMENT","Retirement","513010","Retire City Misc","ENT_FUND","Enterprise Funds","ENT_FUND~SFWD_CPTL_PRJ","SFWD-Capital Projects Fund","3","Continuing Projects - Authority Control","0","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","OPR","Operating","SVCS_OTHER_DEPTS","Services Of Other Depts","581050","GF-Arts Commission","581050","GF-Arts Commission","ENT_FUND","Enterprise Funds","ENT_FUND~SFIA_OP","SFIA-Operating Fund","1","Operating","31025","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","06","General Administration & Finance","MYR","MYR Mayor","OPR","Operating","MAND_FRING_BEN","Mandatory Fringe Benefits","HLTH_SVC","Health Service","515020","Retiree Health-Match-Prop B","SP_REV","Special Revenue Funds","SP_REV~10580","SR Citywide Affordable Housing","3","Continuing Projects - Authority Control","39929","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","03","Human Welfare & Neighborhood Development","HOM","HOM Homelessness Services","OPR","Operating","SVCS_OTHER_DEPTS","Services Of Other Depts","581730","Is-Purch-Vehicle Leasing (AAO)","581730","Is-Purch-Vehicle Leasing (AAO)","GEN_FUND","General Fund","GEN_FUND~10000","GF Annual Account Ctrl","1","Operating","2895","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Revenue","Revenue","06","General Administration & Finance","ADM","ADM GSA - City Administrator","OPR","Operating","EXP_RECOVERY","Expenditure Recovery","EXP_REC_SVC_AAO_FND","Expend Recov Svc to AAO Fund","486280","Exp Rec Fr Ethic Comssn AAO","SP_REV","Special Revenue Funds","SP_REV~14300","SR Real Property","2","Annual Projects - Authority Control","119245","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2019","Spending","Spending","05","Culture & Recreation","FAM","FAM Fine Arts Museum","OPR","Operating","MAND_FRING_BEN","Mandatory Fringe Benefits","SOC_SEC","Social Security","514020","Social Sec-Medicare(HI Only)","SP_REV","Special Revenue Funds","SP_REV~11940","SR Museums Admission","3","Continuing Projects - Authority Control","9879","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
