"fiscal_year","revenue_or_spending","related_govt_unit","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","budget","data_as_of","data_loaded_at"
"2011","Spending","Spending","01","Public Protection","DAT","District Attorney","AIJ","Family Violence Program","001","Salaries","001","Permanent Salaries-Misc","00101","Misc-Regular","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","287283.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AMC","Court Security And Process","081","Services of Other Depts","081","Services of Other Depts (AAO Funds)","081H3","GF-HR-Workers' Comp Claims","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","291662.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AMC","Court Security And Process","ELU","Transfer Adjustments-Uses","ELU","Transfer Adjustments-Uses","ELIMUC","Transfer Adjustments-Uses (Citywide)","1G","General Fund","1GAGF","General Fund","1","Operating","-264998.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AMC","Court Security And Process","ELU","Transfer Adjustments-Uses","ELU","Transfer Adjustments-Uses","ELIMUC","Transfer Adjustments-Uses (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","-10514156.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","016","Dental Coverage","01601","Dental Coverage","1G","General Fund","1GAGF","General Fund","1","Operating","900617.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","015","Health Service","01571","Dependent Coverage-Miscellaneous","1G","General Fund","1GAGF","General Fund","1","Operating","2633476.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","015","Health Service","01501","Health Service-City Match","1G","General Fund","1GAGF","General Fund","1","Operating","3474455.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","019","Other Fringe Benefits","01912","Long Term Disability Insurance","1G","General Fund","1GAGF","General Fund","1","Operating","4472.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","013","Retirement","01301","Retire City Misc","1G","General Fund","1GAGF","General Fund","1","Operating","102744.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","013","Retirement","01309","Retirement Non-City (PERS)","1G","General Fund","1GAGF","General Fund","1","Operating","9595169.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","013","Retirement","01371","Retirement Pick Up","1G","General Fund","1GAGF","General Fund","1","Operating","795730.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","013","Retirement","01379","Retirement Pick Up (Prem/Oth Adjustment)","1G","General Fund","1GAGF","General Fund","1","Operating","-338970.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","014","Social Security","01401","Social Security (OASDI & HI)","1G","General Fund","1GAGF","General Fund","1","Operating","105842.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","014","Social Security","01402","Social Security - Medicare (HI Only)","1G","General Fund","1GAGF","General Fund","1","Operating","787520.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
"2011","Spending","Spending","01","Public Protection","SHF","Sheriff","AFC","Custody","013","Mandatory Fringe Benefits","017","Unemployment Insurance","01701","Unemployment Insurance","1G","General Fund","1GAGF","General Fund","1","Operating","136725.00","2025-07-06T22:05:48.000","2025-07-07T01:53:38.000"
