pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
16603501606244,166035016,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2016-02-10T00:00:00.000,10:30,NORTHERN,NONE,POST ST / FILLMORE ST,-122.4330841668366,37.78514991615374,POINT (-122.43308416683661 37.78514991615374),103.0,4.0,11.0,15.0,13.0,9.0,11.0,29490,13.0,8.0,,9.0,,9.0,11.0,2.0,,,,,103.0
16031871365015,160318713,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,2016-04-18T00:00:00.000,16:55,TARAVAL,"ARREST, BOOKED",VICENTE ST / 37TH AV,-122.47329234250584,37.73941727126224,POINT (-122.47329234250584 37.73941727126224),46.0,10.0,8.0,41.0,1.0,8.0,4.0,29491,40.0,,,,,,,1.0,,,,,46.0
17607961228150,176079612,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2017-03-25T00:00:00.000,21:30,CENTRAL,NONE,GREEN ST / THE EMBARCADERONORTH ST,-122.39886197111296,37.80078099960368,POINT (-122.39886197111295 37.80078099960368),77.0,6.0,3.0,8.0,3.0,1.0,10.0,28860,6.0,,,,,,,1.0,,,,,77.0
18016136012030,180161360,12030,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,2018-03-01T00:00:00.000,16:50,PARK,NONE,800 Block of 14TH ST,-122.43285898976464,37.76754978541338,POINT (-122.43285898976464 37.76754978541338),28.0,7.0,5.0,5.0,15.0,5.0,5.0,28862,3.0,18.0,,20.0,,20.0,,1.0,,,5.0,,28.0
17067933926170,170679339,26170,OTHER OFFENSES,PROBATION VIOLATION,Friday,2017-08-18T00:00:00.000,21:30,NORTHERN,"ARREST, BOOKED",CEDAR ST / LARKIN ST,-122.41818239767434,37.78656622906645,POINT (-122.41818239767434 37.78656622906645),50.0,6.0,10.0,36.0,13.0,9.0,9.0,28858,36.0,,,,,,,2.0,,,,,50.0
17103602109250,171036021,9250,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Friday,2017-12-15T00:00:00.000,00:01,SOUTHERN,NONE,800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),32.0,5.0,10.0,34.0,12.0,2.0,9.0,28853,34.0,17.0,,18.0,,18.0,5.0,2.0,,,,35.0,32.0
16071898104138,160718981,4138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,2016-09-04T00:00:00.000,20:35,SOUTHERN,"ARREST, BOOKED",1000 Block of HARRISON ST,-122.40443970383842,37.77705830799832,POINT (-122.40443970383842 37.777058307998324),32.0,1.0,10.0,34.0,14.0,2.0,9.0,28853,34.0,24.0,,6.0,,6.0,,2.0,,,,,32.0
17029002668050,170290026,68050,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,2017-04-09T00:00:00.000,00:30,INGLESIDE,NONE,0 Block of PHELAN AV,-122.45228966049211,37.725693357570286,POINT (-122.45228966049211 37.725693357570286),95.0,9.0,8.0,41.0,9.0,7.0,4.0,28861,40.0,,,,,,13.0,1.0,,,,,95.0
17091082606244,170910826,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2017-11-07T00:00:00.000,23:00,NORTHERN,NONE,2300 Block of CHESTNUT ST,-122.44201678560036,37.80002781544521,POINT (-122.44201678560036 37.80002781544521),17.0,4.0,6.0,13.0,13.0,9.0,1.0,57,17.0,,,,,,,1.0,,,,,17.0
16023949809250,160239498,9250,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,2016-03-20T00:00:00.000,13:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,POINT (-122.4129305220591 37.78383443741414),20.0,5.0,10.0,36.0,7.0,10.0,9.0,28852,36.0,17.0,1.0,18.0,,18.0,6.0,2.0,1.0,1.0,,,20.0
