pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
17044661162050,170446611,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,2017-05-31T00:00:00.000,17:30,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.415754575208,37.78071918239398,POINT (-122.41575457520801 37.78071918239398),21.0,5,10,36,7.0,10,9,28852,36,,1.0,,1.0,,6.0,2,1.0,1.0,1.0,,21.0
16099083811012,160990838,11012,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Tuesday,2016-12-06T00:00:00.000,13:32,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.40738717209818,37.78106889187813,POINT (-122.40738717209818 37.781068891878135),32.0,1,10,34,14.0,2,9,28853,34,,1.0,,,,7.0,2,1.0,1.0,,,32.0
17602546128150,176025461,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,2017-01-30T00:00:00.000,07:00,MISSION,NONE,HARRISON ST / 21ST ST,-122.41235105536012,37.7574310534979,POINT (-122.41235105536013 37.7574310534979),53.0,3,2,20,2.0,4,7,28859,19,,,,3.0,,,2,,,3.0,,53.0
16096575671000,160965756,71000,NON-CRIMINAL,LOST PROPERTY,Saturday,2016-11-26T00:00:00.000,19:00,CENTRAL,NONE,800 Block of SUTTER ST,-122.41439013757768,37.78854527920814,POINT (-122.41439013757768 37.78854527920814),50.0,6,3,21,5.0,1,10,28858,21,,,,,,,2,,,,,50.0
17020773616100,170207736,16100,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,2017-03-13T00:00:00.000,17:08,SOUTHERN,"ARREST, BOOKED",100 Block of 6TH ST,-122.40836857934458,37.78077842537316,POINT (-122.40836857934458 37.78077842537316),32.0,1,10,34,14.0,2,9,28853,34,24.0,1.0,6.0,1.0,6.0,7.0,2,1.0,1.0,1.0,,32.0
17069453174000,170694531,74000,MISSING PERSON,MISSING ADULT,Thursday,2017-08-24T00:00:00.000,11:00,NORTHERN,NONE,2200 Block of CLAY ST,-122.4301187622946,37.79128630366205,POINT (-122.43011876229461 37.79128630366205),102.0,4,6,30,13.0,9,1,29490,27,,,,,,,1,,,,,102.0
17614986706372,176149867,6372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,2017-05-31T00:00:00.000,15:30,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742143754,37.80843501758691,POINT (-122.4107742143754 37.80843501758691),99.0,6,3,23,3.0,1,10,308,23,,,,,,2.0,2,,,,,99.0
16017154907021,160171549,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,2016-02-27T00:00:00.000,07:00,RICHMOND,NONE,ANZA ST / 22ND AV,-122.48138244240148,37.77831033490682,POINT (-122.48138244240148 37.77831033490682),8.0,8,4,29,11.0,6,2,55,26,,,,,,,1,,,,,8.0
16058866527090,160588665,27090,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Thursday,2016-07-21T00:00:00.000,16:24,SOUTHERN,"ARREST, BOOKED",GRACE ST / MISSION ST,-122.41548722074435,37.77560592262444,POINT (-122.41548722074435 37.77560592262444),32.0,1,10,34,8.0,2,9,28853,34,,1.0,,1.0,,7.0,2,1.0,1.0,1.0,,32.0
17617065206374,176170652,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,2017-07-01T00:00:00.000,11:29,NORTHERN,NONE,2100 Block of CHESTNUT ST,-122.43872325496,37.80055835588891,POINT (-122.43872325496001 37.80055835588891),17.0,4,6,13,13.0,9,1,57,17,19.0,,21.0,,21.0,,1,,,,,17.0
16105266706113,161052667,6113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,2016-12-27T00:00:00.000,17:00,CENTRAL,NONE,400 Block of BEACH ST,-122.41644364340968,37.80711797306653,POINT (-122.41644364340969 37.80711797306653),99.0,6,3,23,5.0,1,10,308,23,,,,,,2.0,2,,,,,99.0
18032811202104,180328112,2104,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Thursday,2018-05-03T00:00:00.000,10:00,SOUTHERN,NONE,300 Block of MISSION ST,-122.3962111540381,37.790761361966,POINT (-122.3962111540381 37.790761361966),32.0,1,10,8,12.0,2,9,28855,6,,,,,,3.0,1,,,,,32.0
17611858306224,176118583,6224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,2017-05-06T00:00:00.000,18:45,SOUTHERN,NONE,LANGTON ST / FOLSOM ST,-122.40838337312978,37.77631721462548,POINT (-122.40838337312978 37.77631721462548),32.0,1,10,34,8.0,2,9,28853,34,24.0,1.0,6.0,1.0,6.0,,2,,,1.0,,32.0
17609359306224,176093593,6224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,2017-04-08T00:00:00.000,18:15,NORTHERN,NONE,GOUGH ST / GOLDEN GATE AV,-122.42373222050756,37.78061114665583,POINT (-122.42373222050757 37.78061114665583),97.0,4,11,39,7.0,9,11,28852,41,,1.0,,1.0,,,2,,,1.0,,97.0
17610992406372,176109924,6372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,2017-04-14T00:00:00.000,08:30,CENTRAL,NONE,800 Block of SUTTER ST,-122.41436811036806,37.78843682605669,POINT (-122.41436811036806 37.78843682605669),50.0,6,3,21,5.0,1,10,28858,21,,,,,,,2,,,,,50.0
16084827107055,160848271,7055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,2016-10-18T00:00:00.000,09:08,BAYVIEW,NONE,400 Block of HAWES ST,-122.37742057414808,37.73341685284668,POINT (-122.37742057414808 37.73341685284668),76.0,2,9,1,10.0,3,8,58,1,,,,,,,2,,,,,76.0
18007474127195,180074741,27195,TRESPASS,TRESPASSING,Sunday,2018-01-28T00:00:00.000,14:08,CENTRAL,"ARREST, BOOKED",400 Block of SUTTER ST,-122.40780266837622,37.78938189050213,POINT (-122.40780266837622 37.78938189050213),19.0,6,3,8,5.0,1,10,28857,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
16014205119089,160142051,19089,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Thursday,2016-02-11T00:00:00.000,12:50,INGLESIDE,NONE,500 Block of TOMPKINS AV,-122.4131567030912,37.737106751345856,POINT (-122.41315670309119 37.737106751345856),83.0,9,2,2,10.0,7,7,28859,2,,,,,,,1,,,,,83.0
16064351003054,160643510,3054,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Tuesday,2016-08-09T00:00:00.000,21:30,INGLESIDE,"ARREST, BOOKED",1300 Block of ALEMANY BL,-122.43238516257796,37.73033992052537,POINT (-122.43238516257796 37.73033992052537),94.0,9,5,28,9.0,7,5,28861,25,16.0,,,,,,1,,,,,94.0
16030655826170,160306558,26170,OTHER OFFENSES,PROBATION VIOLATION,Thursday,2016-04-14T00:00:00.000,10:30,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.4165777924458,37.78061487615397,POINT (-122.4165777924458 37.78061487615397),21.0,5,10,36,7.0,10,9,28852,36,,1.0,,1.0,,6.0,2,1.0,1.0,1.0,,21.0
17091214527130,170912145,27130,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,2017-11-08T00:00:00.000,14:06,NORTHERN,"ARREST, BOOKED",OFARRELL ST / VANNESS AV,-122.42119522181522,37.78475365775609,POINT (-122.42119522181522 37.78475365775609),20.0,4,11,39,13.0,9,11,28858,41,,,,,,,1,,,,,20.0
16033219904014,160332199,4014,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,2016-04-22T00:00:00.000,22:01,NORTHERN,"ARREST, BOOKED",1000 Block of GOLDEN GATE AV,-122.42865125215806,37.78004020616634,POINT (-122.42865125215806 37.78004020616634),97.0,4,11,39,7.0,9,11,29490,41,,,,,,,2,,,,,97.0
16009402665016,160094026,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,2016-02-01T00:00:00.000,16:31,SOUTHERN,"ARREST, BOOKED",0 Block of WASHBURN ST,-122.4144062947906,37.77523622314656,POINT (-122.41440629479061 37.77523622314656),32.0,1,10,34,8.0,2,9,28853,34,,1.0,,1.0,,,2,1.0,1.0,1.0,,32.0
17625175706372,176251757,6372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,2017-09-29T00:00:00.000,00:01,RICHMOND,NONE,3900 Block of GEARY BL,-122.46162016910051,37.78125976105973,POINT (-122.46162016910051 37.78125976105973),5.0,8,4,11,11.0,6,2,54,11,,,,,,,1,,,,,5.0
16012205326170,160122053,26170,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,2016-02-10T00:00:00.000,13:15,CENTRAL,"ARREST, BOOKED",NORTHPOINT ST / TAYLOR ST,-122.41543547309443,37.80634188918135,POINT (-122.41543547309443 37.80634188918135),99.0,6,3,23,5.0,1,10,308,23,,,,,,2.0,2,,,,,99.0
17618706106372,176187061,6372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,2017-07-09T00:00:00.000,14:50,TARAVAL,NONE,3600 Block of 19TH AV,-122.47493529630404,37.72202292591105,POINT (-122.47493529630403 37.72202292591105),41.0,10,8,41,9.0,8,4,64,40,,,,,,,1,,,,,41.0
17603334506244,176033345,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2017-01-28T00:00:00.000,19:40,RICHMOND,NONE,1000 Block of GREAT HY,-122.5102257490522,37.767244220961615,POINT (-122.51022574905221 37.767244220961615),9.0,8,4,12,11.0,6,2,55,8,,,,,,,1,,,,,9.0
16080360106363,160803601,6363,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,2016-10-03T00:00:00.000,13:39,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.40761288538702,37.78844860197047,POINT (-122.40761288538702 37.78844860197047),19.0,6,3,8,5.0,1,10,28852,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
16064891809320,160648918,9320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,2016-08-05T00:00:00.000,16:00,PARK,NONE,1600 Block of HAYES ST,-122.44360648696008,37.77430639090827,POINT (-122.44360648696009 37.77430639090827),24.0,7,11,18,15.0,5,11,29492,16,,,,,,,1,,,,,24.0
17010153665015,170101536,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2017-02-05T00:00:00.000,09:04,SOUTHERN,"ARREST, BOOKED",6TH ST / BRANNAN ST,-122.40098376985536,37.774807853286525,POINT (-122.40098376985536 37.774807853286525),32.0,1,10,34,14.0,2,9,28856,34,,,,,,,2,,,,,32.0
16064578265016,160645782,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2016-08-10T00:00:00.000,19:15,PARK,"ARREST, BOOKED",STANYAN ST / HAIGHT ST,-122.45353456066027,37.76916629780518,POINT (-122.45353456066029 37.76916629780518),9.0,7,11,3,11.0,5,11,29492,9,22.0,,24.0,,25.0,,1,,,,,9.0
16039099307021,160390993,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,2016-05-12T00:00:00.000,19:00,INGLESIDE,NONE,200 Block of CHENERY ST,-122.42587751495256,37.73860564154104,POINT (-122.42587751495255 37.73860564154104),59.0,9,5,10,2.0,7,5,63,7,,,,,,,1,,,,,59.0
