fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,13,Mandatory Fringe Benefits,14,Social Security,1402,Social Security - Medicare (HI Only),5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,36972.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,13,Mandatory Fringe Benefits,17,Unemployment Insurance,1701,Unemployment Insurance,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,6884.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,40,Materials & Supplies,40,Materials and Supplies Budget Only,4000,Materials & Supplies-Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,80000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,21,Non Personnel Services,31,Rents and Leases - Equipment,3100,Rents & Leases-Equipment-Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,250.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,12,Holiday Pay,1201,Holiday Pay - Misc,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,25537.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,11,Overtime,1101,Overtime - Miscellaneous,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,40000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,1,Permanent Salaries - Miscellaneous,101,Misc-Regular,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,381644.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,4,Permanent Salaries - Nurses,401,Nurses-Regular,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,2098588.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,5,Temporary Salaries - Miscellaneous,501,Temporary - Regular - Miscellaneous,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,2000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1F,SFGH - Acute Care - Forensics,1,Salaries,6,Temporary Salaries - Nurses,601,Temp-Regular-Nurses,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,2000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,79,Allocated Charges,79,Allocated Charges,7999,Allocated Charges-Specific Sources,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,4.0,Grants,1062330.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,79,Allocated Charges,79,Allocated Charges,7999,Allocated Charges-Specific Sources,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,-1062330.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,60,Capital Outlay,67,"Buildings, Structures and Improvements",6700,Buildings Structure Improvement - T Project Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,3.0,Continuing Projects,800000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,60,Capital Outlay,06R,Capital Renewal,06R00,Capital Renewal Projects,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,3.0,Continuing Projects,4550000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,60,Capital Outlay,64,Equipment Lease/Purchase - City Finance Agency - Option Renewal,6400,Eq Lease/Purch-Fin Agency-Renewal-Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,3253145.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,60,Capital Outlay,60,Equipment Purchase,6000,Equipment Purchase - Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,723943.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,70,Debt Service,71,Debt Redemption,7121,Loan Principal Repayment,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,466579.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,70,Debt Service,70,Debt Service - Budget Only,7000,Debt Service-Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,2382884.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,06F,Facilities Maintenance,06F,Facilities Maintenance Projects - Budget,06F00,Facilities Maintenance-Budget,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,2.0,Annual Projects,1404199.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,D1H,SFGH - Acute Care - Hospital,95,Intrafund Transfers Out,95,Intrafund Transfers Out (Ito),0955H,ITO to 5H-General Hospital Funds,5H,General Hospital Medical Center Funds,5HAAA,General Hopsital Operating Fund,1.0,Operating,13808159.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081PM,General Fund - Purchasing - Mail Services,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,9031.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081RP,General Fund - Recreation and Parks - Gardener,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,15694.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081CB,General Fund - Risk Management Services (All Agency Operations),5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,373751.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081SH,General Fund - Sheriff,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,3210628.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081SS,General Fund - Social Services,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,30000.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081ET,General Fund - Technology and Innovation Services - Telephone (All Agency Operations),5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,241680.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081TX,General Fund - Tax Collector,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,182959.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081CO,Gf-Con- Information System Ops,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,624010.0
2018,Spending,Spending,4,Community Health,DPH,Public Health,DA5,Laguna Honda - Long Term Care,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081PA,Internal Service - Purchasing - Central Shops - Auto Maintenance,5L,Laguna Honda Hospital Funds,5LAAA,Laguna Honda Operating Fund,1.0,Operating,99848.0
