fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget
2013,Spending,Spending,6,General Administration & Finance,BOS,Board of Supervisors,FAT,Local Agency Formation,13,Mandatory Fringe Benefits,14,Social Security,1402,Social Security - Medicare (HI Only),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,-55.0
2013,Spending,Spending,6,General Administration & Finance,BOS,Board of Supervisors,FAT,Local Agency Formation,13,Mandatory Fringe Benefits,17,Unemployment Insurance,1701,Unemployment Insurance,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,-10.0
2013,Spending,Spending,6,General Administration & Finance,BOS,Board of Supervisors,FAT,Local Agency Formation,1,Salaries,1,Permanent Salaries - Miscellaneous,101,Misc-Regular,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,-3821.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,40,Materials & Supplies,49,Other Materials and Supplies,4999,Other Materials and Supplies,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,4200.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,40,Materials & Supplies,49,Other Materials and Supplies,4951,Other Office Supplies,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,10500.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,26,Court Fees and Other Compensation,2661,Interpreters,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,10000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,23,Employee Expenses,2301,Auto Mileage,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,320.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,35,Other Current Expenses,3551,Copy Machine,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,18000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,35,Other Current Expenses,3531,Graphics,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,16000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,27,Professional and Specialized Services,2703,Transportation Services,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,600.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,21,Non Personnel Services,52,"Taxes, Licenses and Permits",5221,Fees Licenses Permits,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,6095.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,1,Salaries,11,Overtime,1101,Overtime - Miscellaneous,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,1800.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,1,Salaries,1,Permanent Salaries - Miscellaneous,101,Misc-Regular,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,879285.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,1,Salaries,9,Premium Pay,901,Premium Pay - Misc,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,5888.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,81,Services of Other Depts,81,Services of Other Departments (AAO Funds),081PR,Internal Service - Purchasing - Reproduction,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,40000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGH,Facilites,60,Capital Outlay,67,"Buildings, Structures and Improvements",6700,Buildings Structure Improvement - T Project Budget,2S,Special Revenue Funds,2SLIB,Public Library Fund,3.0,Continuing Projects,550000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGH,Facilites,60,Capital Outlay,60,Equipment Purchase,6000,Equipment Purchase - Budget,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,25000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGH,Facilites,95,Intrafund Transfers Out,95,Intrafund Transfers Out (Ito),0952M,ITO to 2S/LIB-Public Library Fund,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,550000.0
2013,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGH,Facilites,13,Mandatory Fringe Benefits,16,Dental Coverage,1601,Dental Coverage,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,113091.0
