fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,40,Materials & Supplies,49,Other Materials and Supplies,4951,Other Office Supplies,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,97115.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,40,Materials & Supplies,49,Other Materials and Supplies,4971,Physical Collections - Library Only,7E,Expendable Trust Funds,7EBEQ,Bequests Fund,4.0,Grants,15000.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,21,Non Personnel Services,29,Maintenance Services - Equipment,2999,Other Equipment Maintenance,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,300.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,21,Non Personnel Services,35,Other Current Expenses,3551,Copy Machine,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,11500.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,21,Non Personnel Services,35,Other Current Expenses,3521,Freight/Delivery,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,900.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,21,Non Personnel Services,35,Other Current Expenses,3599,Other Current Expenses,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,63500.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,21,Non Personnel Services,35,Other Current Expenses,3596,Software Licensing Fees,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,137156.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,1,Salaries,1,Permanent Salaries - Miscellaneous,101,Misc-Regular,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,3545710.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGD,Collection Technical Services,1,Salaries,9,Premium Pay,901,Premium Pay - Misc,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,19136.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,60,Capital Outlay,60,Equipment Purchase,6000,Equipment Purchase - Budget,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,18370.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,13,Mandatory Fringe Benefits,16,Dental Coverage,1601,Dental Coverage,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,15135.0
2012,Spending,Spending,5,Culture & Recreation,LIB,Public Library,EGF,Community Partnerships And Programming,13,Mandatory Fringe Benefits,15,Health Service,1571,Dependent Coverage - Miscellaneous,2S,Special Revenue Funds,2SLIB,Public Library Fund,1.0,Operating,40585.0
