fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDO,City Services Auditor,ELS,Transfer Adjustments-Sources,ELS,Transfer Adjustments - Sources,ELIMSC,Transfer Adjustments - Sources (Citywide),1G,General Fund,1GAGF,General Fund,5.0,Work Orders/Overhead,-16363025.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865AC,Exp Rec Fr Airport (AAO),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,2606763.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865AR,Exp Rec Fr Art Commission (AAO),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,42493.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865AA,Expense Recovery From Asian Arts Museum (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,26259.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865BI,Expense Recovery From Building Inspection (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,236736.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865CD,Expense Recovery From Child Support Services (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,41213.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865CI,Expense Recovery From Children and Families (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,60834.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865EV,Expense Recovery From Environment (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,52152.0
2017,Revenue,Revenue,6,General Administration & Finance,CON,Controller,FDX,Financial Systems Project,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865FA,Expense Recovery From Fine Arts Museum (All Agency Operations),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,51375.0
2017,Revenue,Revenue,6,General Administration & Finance,HRD,Human Resources,FC5,Recruit/ Assess/ Client Services,865,Expenditure Recovery,865,Recovery for Services to AAO Funds,865PO,Expense Recovery From Port Commission (All Agency Operations),1G,General Fund,1GAGF,General Fund,1.0,Operating,17899.0
