uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1007920-09-141-1004195,1007920-09-141,1004195,Resho Corp,L'emigrante,2199 Mission St,San Francisco,CA,94110.0,2014-09-22T00:00:00.000,,2014-09-22T00:00:00.000,2023-12-01T00:00:00.000,,1457 18th St,San Francisco,94107.0,CA,7220-7229,Food Services,Food Services,False,False,H24,"RESTAURANT - UNDER 1,000 SQFT","RESTAURANT - UNDER 1,000 SQFT",9.0,Mission,,POINT (-122.41908 37.762011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0425296-01-001-0425296,0425296-01-001,425296,Mappyhour LLC,Mappyhour LLC,40 Germania St,San Francisco,CA,94117.0,2008-01-21T00:00:00.000,2018-06-30T00:00:00.000,2008-01-21T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Hayes Valley,,POINT (-122.42925 37.770939),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,28.0,7.0,11.0,9.0,28.0
0455445-01-999-0455445,0455445-01-999,455445,Cnh Capital America LLC,Cnh Capital America LLC,700 State St,Racine,WI,53404.0,2005-06-01T00:00:00.000,2018-05-11T00:00:00.000,2005-06-01T00:00:00.000,2018-05-11T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-87.788621973 42.732302017),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1076068-06-161-1036941,1076068-06-161,1036941,J Zappettini Investments LLC,J Zappettini Investments LLC,300 Montgomery St 1108,San Francisco,CA,94104.0,2014-04-23T00:00:00.000,2021-12-31T00:00:00.000,2014-04-23T00:00:00.000,2017-11-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4023985 37.79235),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1025286-04-151-0433019,1025286-04-151,433019,Wonderful Advertising Inc,Wonderful,544 Bryant St,San Francisco,CA,94107.0,2008-08-01T00:00:00.000,2016-01-31T00:00:00.000,2014-06-02T00:00:00.000,2016-01-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.39703 37.780713),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0432461-01-001-0432461,0432461-01-001,432461,Technoquest Executive Search,Technoquest Executive-Search,92 Natoma St Ste 200,San Francisco,CA,94105.0,2003-01-01T00:00:00.000,,2003-01-01T00:00:00.000,,,166 El Condor Ct,San Rafael,94903.0,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3985735 37.787517),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
0403944-01-001-0403944,0403944-01-001,403944,Zemach Holdings,Mayfair Enterprises,225 Jefferson St Fl 3,San Francisco,CA,94133.0,2006-11-22T00:00:00.000,,2007-09-01T00:00:00.000,2019-01-31T00:00:00.000,,227 Jefferson St,San Francisco,94133.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,North Beach,,POINT (-122.4171495 37.807767),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,3.0,23.0,99.0
0485872-01-999-0485872,0485872-01-999,485872,Mazza Thomas A,You Name It Construction,214 Carter Pl,Brentwood,CA,94513.0,2014-01-07T00:00:00.000,2018-06-30T00:00:00.000,2014-01-07T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-121.692612973 37.953152008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1354555-03-241-1155872,1354555-03-241,1155872,Golden7 Market,Golden7 Market,940 Columbus Ave,San Francisco,CA,94133.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,,940 Columbus Ave,San Francisco,94133.0,CA,7220-7229,Food Services,Food Services,False,False,,,,3.0,North Beach,,POINT (-122.4141255 37.803339),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
0445774-01-001-0445774,0445774-01-001,445774,Cardenas Alexis T,Sasha Cardenas,36 Lexington St,San Francisco,CA,94110.0,2010-02-01T00:00:00.000,,2010-02-01T00:00:00.000,2014-12-10T00:00:00.000,,34 Tierra Vista Way #,San Rafael,94901.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,9.0,Mission,,POINT (-122.421078 37.762164),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
