uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1374095-11-241-1058654,1374095-11-241,1058654,Side Inc,Cityzone Real Estate,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2024-11-05T00:00:00.000,,,580 4th St,San Francisco,94107.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.396967 37.778499),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0934999-01-999-0934999,0934999-01-999,934999,J. Dennis Guiney,J.D. Guiney & Co.,3750 Elston Dr,San Bruno,CA,94066.0,1994-10-07T00:00:00.000,2018-05-31T00:00:00.000,1994-10-07T00:00:00.000,2018-05-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.463142975 37.635115989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1345898-11-231-1151860,1345898-11-231,1151860,Dljpt Inc,Fyzical Therapy & Balance Centers-San Francisco,681 Portola Dr,San Francisco,CA,94127.0,2023-03-15T00:00:00.000,,2023-03-15T00:00:00.000,,,681 Portola Dr,San Francisco,94127.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4527535 37.744461),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,72.0,9.0,8.0,41.0,72.0
1347356-11-231-1152773,1347356-11-231,1152773,Ishsuren Battsooj,Ishsuren Battsooj,3900 Street # 17,San Francisco,CA,94109.0,2023-11-27T00:00:00.000,2024-06-01T00:00:00.000,2023-11-27T00:00:00.000,2024-06-01T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,3.0,Nob Hill,,POINT (-122.42116 37.79051),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,21.0,105.0
0436058-01-001-0436058,0436058-01-001,436058,Lbco Inc,Lbco Inc,575 Howard St,San Francisco,CA,94105.0,2009-02-28T00:00:00.000,,2009-02-28T00:00:00.000,,,575 Howard St,San Francisco,94105.0,CA,7220-7229,Food Services,Food Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.397435 37.787112),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
0346214-01-001-0346214,0346214-01-001,346214,Brown David C,David Brown Endodontics,450 Sutter St Rm 1719,San Francisco,CA,94108.0,2001-05-31T00:00:00.000,,2001-05-31T00:00:00.000,,,450 Sutter St Rm 1719,San Francisco,94108.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407848 37.789659),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
0182305-15-001-0182305,0182305-15-001,182305,American Scooter & Cycle Rental,Blazing Saddles Bike The Bridg,2715 Hyde St,San Francisco,CA,94109.0,2001-04-09T00:00:00.000,,2010-10-29T00:00:00.000,,,2715 Hyde St,San Francisco,94109.0,CA,,,,False,False,,,,2.0,Russian Hill,,POINT (-122.420808 37.806048),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,98.0,6.0,6.0,32.0,98.0
0444695-01-001-0444695,0444695-01-001,444695,Spice Kit Inc,Spice Kit,405 Howard St Ste 130,San Francisco,CA,94105.0,2010-02-08T00:00:00.000,,2010-02-08T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,7220-7229,Food Services,Food Services,False,False,H25,"RESTAURANT 1,000 - 2,000 SQFT","RESTAURANT 1,000 - 2,000 SQFT",6.0,Financial District/South Beach,,POINT (-122.3953875 37.788615),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1261235-10-201-1117945,1261235-10-201,1117945,"Upquest Leadership, Inc.","Upquest Leadership, Inc.",150 Spear St Ste 800,San Francisco,CA,94105.0,2020-10-01T00:00:00.000,2023-06-08T00:00:00.000,2020-10-01T00:00:00.000,2021-04-27T00:00:00.000,,,,,,5100-5199,Information,Information,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.393628 37.791756),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
1278248-05-211-0307238,1278248-05-211,307238,Richmond Area Multi Serv Inc,Peer-Based Services Administration,115 10 St,San Francisco,CA,94103.0,1974-07-01T00:00:00.000,,2021-04-17T00:00:00.000,,,4355 Geary Blvd,San Francisco,94118.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,6.0,South of Market,,POINT (-122.415345 37.775178),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
