incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2018-07-19T18:30:00.000,2018-07-19T00:00:00.000,18:30,2018,Thursday,2018-07-19T21:14:00.000,69265706244,692657,180538361,182003651.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,22ND ST \ ILLINOIS ST,23553000.0,Bayview,Potrero Hill,10.0,10.0,37.757999420166016,-122.38731384277344,POINT (-122.38731384277344 37.757999420166016),55.0,,,,,,9.0,2.0
2018-04-21T15:00:00.000,2018-04-21T00:00:00.000,15:00,2018,Saturday,2018-04-21T15:00:00.000,65956216704,659562,180296014,181112199.0,II,Initial,,16704,Drug Offense,Drug Violation,Loitering Where Narcotics are Sold/Used,Cite or Arrest Adult,CLAYTON ST \ HAIGHT ST,26409000.0,Park,Haight Ashbury,5.0,5.0,37.769798278808594,-122.44857788085938,POINT (-122.44857788085938 37.769798278808594),25.0,,,,,,11.0,7.0
2018-08-23T21:58:00.000,2018-08-23T00:00:00.000,21:58,2018,Thursday,2018-08-23T22:26:00.000,70637872000,706378,180636727,182354037.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,FRANCISCO ST \ WORDEN ST,25456000.0,Central,North Beach,3.0,3.0,37.8050537109375,-122.41050720214844,POINT (-122.41050720214844 37.8050537109375),106.0,,,,,,3.0,6.0
2018-04-25T22:00:00.000,2018-04-25T00:00:00.000,22:00,2018,Wednesday,2018-04-26T13:36:00.000,66143204134,661432,180309247,181161997.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,CESAR CHAVEZ ST \ NOE ST,22019000.0,Ingleside,Noe Valley,8.0,8.0,37.74743270874024,-122.43147277832033,POINT (-122.43147277832031 37.747432708740234),84.0,,,,,,5.0,3.0
2018-03-06T08:56:00.000,2018-03-06T00:00:00.000,08:56,2018,Tuesday,2018-03-06T08:56:00.000,64736072000,647360,180173296,180173296.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,03RD ST \ MISSION ROCK ST,23579000.0,Southern,Mission Bay,6.0,6.0,37.77293014526367,-122.38971710205078,POINT (-122.38971710205078 37.77293014526367),34.0,,,,,,10.0,1.0
2022-07-13T13:22:00.000,2022-07-13T00:00:00.000,13:22,2022,Wednesday,2022-07-13T13:22:00.000,117044907041,1170449,220454067,221941624.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,BRAZIL AVE \ NAPLES ST,21643000.0,Ingleside,Excelsior,11.0,11.0,37.72239685058594,-122.43002319335938,POINT (-122.43002319335938 37.72239685058594),90.0,,,,,,1.0,9.0
2018-03-31T13:50:00.000,2018-03-31T00:00:00.000,13:50,2018,Saturday,2018-04-01T02:00:00.000,65172775000,651727,180239177,180902064.0,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,CLARION ALY \ VALENCIA ST,24173000.0,Mission,Mission,9.0,9.0,37.762916564941406,-122.42169189453124,POINT (-122.42169189453125 37.762916564941406),53.0,,,,3.0,,2.0,3.0
2018-06-20T06:10:00.000,2018-06-20T00:00:00.000,06:10,2018,Wednesday,2018-06-21T23:23:00.000,68234106244,682341,186137379,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HUDSON AVE \ WESTBROOK CT,20189000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73497772216797,-122.38313293457033,POINT (-122.38313293457031 37.73497772216797),86.0,,,,,,9.0,2.0
2018-05-24T08:05:00.000,2018-05-24T00:00:00.000,08:05,2018,Thursday,2018-05-24T08:13:00.000,67195415200,671954,180386223,181440755.0,II,Initial,,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Cite or Arrest Adult,BURNSIDE AVE \ CHENERY ST,21974000.0,Ingleside,Glen Park,8.0,8.0,37.73541641235352,-122.43807983398438,POINT (-122.43807983398438 37.735416412353516),96.0,,,,,,5.0,9.0
2018-04-14T03:50:00.000,2018-04-14T00:00:00.000,03:50,2018,Saturday,2018-04-14T04:03:00.000,65678062050,656780,180275450,181040428.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,GRANADA AVE \ OCEAN AVE,22586000.0,Taraval,Oceanview/Merced/Ingleside,11.0,7.0,37.72410202026367,-122.45716857910156,POINT (-122.45716857910156 37.72410202026367),71.0,,,,,,8.0,10.0
2018-05-19T15:30:00.000,2018-05-19T00:00:00.000,15:30,2018,Saturday,2018-05-19T17:00:00.000,67188806372,671888,186116420,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,,,Southern,,,,,,,,,,,,,,
2018-09-01T20:05:00.000,2018-09-01T00:00:00.000,20:05,2018,Saturday,2018-09-01T20:05:00.000,70968162060,709681,180661956,182442637.0,II,Initial,,62060,Warrant,Warrant,"Warrant Arrest, Enroute To Adult Authority",Cite or Arrest Adult,PACIFIC AVE \ PELTON PL,25037000.0,Central,Chinatown,3.0,3.0,37.79680252075195,-122.40762329101562,POINT (-122.40762329101562 37.79680252075195),104.0,,,,,,3.0,6.0
2022-08-19T19:00:00.000,2022-08-19T00:00:00.000,19:00,2022,Friday,2022-08-20T10:12:00.000,118400028150,1184000,220560341,222320616.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,MCALLISTER ST \ WILLARD ST,27202000.0,Richmond,Lone Mountain/USF,1.0,1.0,37.775482177734375,-122.45647430419922,POINT (-122.45647430419922 37.775482177734375),12.0,,,,,,4.0,8.0
2018-06-03T13:00:00.000,2018-06-03T00:00:00.000,13:00,2018,Sunday,2018-06-05T12:26:00.000,67611774000,676117,180417436,181561619.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,KING ST \ THE EMBARCADERO \ TOWNSEND ST,23592000.0,Southern,Financial District/South Beach,6.0,6.0,37.78179931640625,-122.3883056640625,POINT (-122.3883056640625 37.78179931640625),31.0,1.0,,,,,10.0,1.0
2018-04-01T02:50:00.000,2018-04-01T00:00:00.000,02:50,2018,Sunday,2018-04-01T20:23:00.000,65190605043,651906,180242302,180912004.0,II,Initial,,5043,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",Open or Active,ANGELOS ALY \ JULIA ST \ MISSION ST,24317000.0,Southern,South of Market,6.0,6.0,37.77804565429688,-122.41241455078124,POINT (-122.41241455078125 37.778045654296875),32.0,,1.0,1.0,1.0,,10.0,1.0
2022-08-10T15:11:00.000,2022-08-10T00:00:00.000,15:11,2022,Wednesday,2022-08-10T15:11:00.000,118033027195,1180330,220534738,222222020.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,ELLIS ST \ LEAVENWORTH ST,25139000.0,Tenderloin,Tenderloin,5.0,6.0,37.7846565246582,-122.4144287109375,POINT (-122.4144287109375 37.7846565246582),20.0,,1.0,,,,10.0,5.0
