incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2023-06-11T02:00:00.000,2023-06-11T00:00:00.000,02:00,2023,Sunday,2023-06-14T09:44:00.000,128567303073,1285673,230409115,231650917.0,II,Initial,,3073,Robbery,Robbery - Other,"Robbery, W/ Other Weapon",Open or Active,EDDY ST \ LEAVENWORTH ST,24935000.0,Tenderloin,Tenderloin,5.0,6.0,37.783721923828125,-122.41423797607422,POINT (-122.41423797607422 37.783721923828125),20.0,,1.0,1.0,,,10.0,5.0
2023-09-09T16:00:00.000,2023-09-09T00:00:00.000,16:00,2023,Saturday,2023-09-09T16:59:00.000,131707906244,1317079,236174837,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,MARTIN LUTHER KING JR DR \ STOW LAKE DR,27442000.0,Richmond,Golden Gate Park,7.0,5.0,37.76705551147461,-122.47328186035156,POINT (-122.47328186035156 37.76705551147461),9.0,,,,,,11.0,8.0
2023-09-20T15:27:00.000,2023-09-20T00:00:00.000,15:27,2023,Wednesday,2023-09-20T15:31:00.000,132082616110,1320826,230676615,232632246.0,II,Initial,,16110,Drug Offense,Drug Violation,"Heroin, Possession For Sale",Cite or Arrest Adult,GEARY ST \ HYDE ST,25166000.0,Central,Tenderloin,3.0,6.0,37.78631210327149,-122.41645050048828,POINT (-122.41645050048828 37.786312103271484),20.0,,,,,,10.0,6.0
2023-07-29T04:30:00.000,2023-07-29T00:00:00.000,04:30,2023,Saturday,2023-07-29T06:54:00.000,130146004012,1301460,230530124,232100542.0,II,Initial,,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,23RD ST \ MISSION ST,24094000.0,Mission,Mission,9.0,9.0,37.75383758544922,-122.41859436035156,POINT (-122.41859436035156 37.75383758544922),53.0,,,,3.0,,2.0,3.0
2022-01-10T12:00:00.000,2022-01-10T00:00:00.000,12:00,2022,Monday,2022-01-10T15:59:00.000,111051227090,1110512,220020696,220102235.0,II,Initial,,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,DON CHEE WAY \ THE EMBARCADERO,54151000.0,Central,Financial District/South Beach,3.0,3.0,37.79423141479492,-122.3932647705078,POINT (-122.39326477050781 37.79423141479492),108.0,1.0,,,4.0,,3.0,6.0
2023-06-22T13:02:00.000,2023-06-22T00:00:00.000,13:02,2023,Thursday,2023-06-22T16:26:00.000,128872009027,1288720,230430762,231731596.0,II,Initial,,9027,Fraud,Fraud,False Personation,Cite or Arrest Adult,GREAT HWY \ LINCOLN WAY,27965000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76396942138672,-122.50983428955078,POINT (-122.50983428955078 37.76396942138672),39.0,,,,,,7.0,10.0
2024-01-20T14:27:00.000,2024-01-20T00:00:00.000,14:27,2024,Saturday,2024-01-20T14:28:00.000,135775861030,1357758,240043640,240201498.0,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,HOLLADAY AVE \ WRIGHT ST,20831000.0,Bayview,Bernal Heights,9.0,9.0,37.74736785888672,-122.40509796142578,POINT (-122.40509796142578 37.74736785888672),60.0,,,,,,2.0,9.0
2023-07-06T18:04:00.000,2023-07-06T00:00:00.000,18:04,2023,Thursday,2023-07-06T19:44:00.000,129714406372,1297144,236131122,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,,,Central,,,,,,,,,,,,,,
2022-04-08T17:00:00.000,2022-04-08T00:00:00.000,17:00,2022,Friday,2022-04-08T18:28:00.000,113915426080,1139154,220231166,220982610.0,II,Initial,,26080,Other Miscellaneous,Other,Conspiracy,Open or Active,GEARY BLVD \ LAGUNA ST,26514000.0,Northern,Western Addition,2.0,5.0,37.78495407104492,-122.42798614501952,POINT (-122.42798614501953 37.78495407104492),100.0,,,,,,11.0,4.0
2023-08-26T10:45:00.000,2023-08-26T00:00:00.000,10:45,2023,Saturday,2023-08-26T10:51:00.000,131194564070,1311945,230608925,232381155.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,MISSOURI ST \ WATCHMAN WAY,23635000.0,Bayview,Potrero Hill,10.0,10.0,37.75562286376953,-122.39575958251952,POINT (-122.39575958251953 37.75562286376953),54.0,,,,,,9.0,2.0
2023-11-30T19:00:00.000,2023-11-30T00:00:00.000,19:00,2023,Thursday,2023-12-01T03:08:00.000,134174005041,1341740,230845092,233350249.0,II,Initial,,5041,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",Open or Active,HILL ST \ NOE ST,25748000.0,Mission,Noe Valley,8.0,8.0,37.75542068481445,-122.4322509765625,POINT (-122.4322509765625 37.75542068481445),52.0,,,,,,5.0,3.0
2023-08-16T09:30:00.000,2023-08-16T00:00:00.000,09:30,2023,Wednesday,2023-08-16T19:48:00.000,130816507051,1308165,230582523,232283165.0,II,Initial,,7051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,ANZA ST \ JEAN WAY,33556000.0,Park,Lone Mountain/USF,2.0,1.0,37.78081893920898,-122.44930267333984,POINT (-122.44930267333984 37.780818939208984),12.0,,,,,,4.0,7.0
2022-03-31T10:00:00.000,2022-03-31T00:00:00.000,10:00,2022,Thursday,2022-04-03T09:58:00.000,113700306234,1137003,220216748,220930971.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,CENTRAL AVE \ FELL ST,26349000.0,Park,Lone Mountain/USF,5.0,5.0,37.77321243286133,-122.4442138671875,POINT (-122.4442138671875 37.77321243286133),24.0,,,,,,11.0,7.0
2023-11-09T19:30:00.000,2023-11-09T00:00:00.000,19:30,2023,Thursday,2023-11-10T05:35:00.000,133615707021,1336157,230800369,233140353.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,41ST AVE \ JUDAH ST,27796000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76066207885742,-122.50056457519533,POINT (-122.50056457519531 37.76066207885742),39.0,,,,,,7.0,10.0
2023-08-04T13:30:00.000,2023-08-04T00:00:00.000,13:30,2023,Friday,2023-08-04T13:45:00.000,130401561030,1304015,230548343,232161731.0,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,CAYUGA AVE \ LAMARTINE ST,21792000.0,Ingleside,Outer Mission,11.0,8.0,37.73055648803711,-122.43303680419922,POINT (-122.43303680419922 37.73055648803711),94.0,,,,,,5.0,9.0
2023-07-13T11:35:00.000,2023-07-13T00:00:00.000,11:35,2023,Thursday,2023-07-13T11:35:00.000,129585703091,1295857,230355659,231431810.0,IS,Initial Supplement,,3091,Robbery,Robbery - Other,"Robbery,  ATM, Gun",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000.0,Southern,South of Market,6.0,6.0,37.77516174316406,-122.40363311767578,POINT (-122.40363311767578 37.77516174316406),32.0,,,,,,10.0,1.0
2023-07-22T13:40:00.000,2023-07-22T00:00:00.000,13:40,2023,Saturday,2023-07-24T03:03:00.000,130287606244,1302876,236142583,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ MIDWAY ST,25407000.0,Central,North Beach,3.0,3.0,37.80613327026367,-122.40948486328124,POINT (-122.40948486328125 37.80613327026367),99.0,,,,,,3.0,6.0
2024-01-23T08:50:00.000,2024-01-23T00:00:00.000,08:50,2024,Tuesday,2024-01-23T08:50:00.000,135848263010,1358482,240049262,240230711.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,ELLIS ST \ JONES ST,24936000.0,Tenderloin,Tenderloin,5.0,6.0,37.78486633300781,-122.41278076171876,POINT (-122.41278076171875 37.78486633300781),20.0,,1.0,,,,10.0,5.0
2023-06-18T18:45:00.000,2023-06-18T00:00:00.000,18:45,2023,Sunday,2023-06-18T18:53:00.000,131582204083,1315822,230420478,231692363.0,IS,Initial Supplement,,4083,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",Open or Active,BEACH ST \ STOCKTON ST,25477000.0,Central,North Beach,3.0,3.0,37.807891845703125,-122.41068267822266,POINT (-122.41068267822266 37.807891845703125),99.0,,,,,,3.0,6.0
2023-05-28T14:00:00.000,2023-05-28T00:00:00.000,14:00,2023,Sunday,2023-05-28T15:34:00.000,128016307021,1280163,230368351,231481765.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,16TH ST \ WIESE ST,24180000.0,Mission,Mission,9.0,9.0,37.7650032043457,-122.42047882080078,POINT (-122.42047882080078 37.7650032043457),53.0,,,,3.0,,2.0,3.0
2023-09-29T17:01:00.000,2023-09-29T00:00:00.000,17:01,2023,Friday,2023-09-29T17:01:00.000,132366327175,1323663,230699883,232721074.0,IS,Initial Supplement,,27175,Other Miscellaneous,Other,Evading a Police Officer Recklessly,Cite or Arrest Adult,NEWCOMB AVE \ NEWHALL ST,20666000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73628616333008,-122.3916473388672,POINT (-122.39164733886719 37.73628616333008),86.0,,,,,,9.0,2.0
2023-09-16T12:00:00.000,2023-09-16T00:00:00.000,12:00,2023,Saturday,2023-09-22T15:11:00.000,132438606244,1324386,236188377,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANCISCO ST \ KEARNY ST,25385000.0,Central,North Beach,3.0,3.0,37.80549621582031,-122.4069595336914,POINT (-122.4069595336914 37.80549621582031),99.0,,,,,,3.0,6.0
