incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2021-06-17T16:00:00.000,2021-06-17T00:00:00.000,16:00,2021,Thursday,2021-06-17T19:45:00.000,104126072000,1041260,216075330,211683167.0,IS,Initial Supplement,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,FRANCE AVE \ MADRID ST,21722000.0,Ingleside,Excelsior,11.0,11.0,37.718509674072266,-122.4351577758789,POINT (-122.4351577758789 37.718509674072266),90.0,,,,,,1.0,9.0
2021-04-04T01:30:00.000,2021-04-04T00:00:00.000,01:30,2021,Sunday,2021-04-04T12:00:00.000,101887564085,1018875,210207735,210940311.0,IS,Initial Supplement,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,FOLSOM ST \ FREMONT ST,24498000.0,Out of SF,Financial District/South Beach,6.0,6.0,37.78799819946289,-122.3936004638672,POINT (-122.39360046386719 37.78799819946289),32.0,1.0,,,,,10.0,1.0
2021-08-31T15:00:00.000,2021-08-31T00:00:00.000,15:00,2021,Tuesday,2021-09-05T14:01:00.000,106743606244,1067436,210572287,212481718.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUSH ST \ DIVISADERO ST,26810000.0,Northern,Pacific Heights,2.0,2.0,37.78617858886719,-122.4400634765625,POINT (-122.4400634765625 37.78617858886719),103.0,,,,,,6.0,4.0
2021-10-04T16:49:00.000,2021-10-04T00:00:00.000,16:49,2021,Monday,2021-11-05T09:30:00.000,108938806363,1089388,210727379,213091409.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,04TH ST \ MISSION ST,24632000.0,Southern,South of Market,6.0,6.0,37.78447723388672,-122.40426635742188,POINT (-122.40426635742188 37.78447723388672),32.0,,,,,,10.0,1.0
2021-04-07T22:30:00.000,2021-04-07T00:00:00.000,22:30,2021,Wednesday,2021-04-08T16:42:00.000,102011174000,1020111,210217687,210981726.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,AUGUST ALY \ GREEN ST,25413000.0,Central,Chinatown,3.0,3.0,37.79920196533203,-122.41143798828124,POINT (-122.41143798828125 37.79920196533203),107.0,,,,,,3.0,6.0
2021-12-18T17:00:00.000,2021-12-18T00:00:00.000,17:00,2021,Saturday,2021-12-21T09:43:00.000,110465707021,1104657,210842836,213550866.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FILBERT ST \ LAGUNA ST,26584000.0,Northern,Marina,2.0,2.0,37.79864883422852,-122.43074798583984,POINT (-122.43074798583984 37.798648834228516),15.0,,,,,,6.0,4.0
2021-04-15T19:00:00.000,2021-04-15T00:00:00.000,19:00,2021,Thursday,2021-04-16T14:42:00.000,102610506244,1026105,216047323,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,TAYLOR ST \ THE EMBARCADERO,30762000.0,Central,North Beach,3.0,3.0,37.80896759033203,-122.41584014892578,POINT (-122.41584014892578 37.80896759033203),99.0,,,,,,3.0,6.0
2021-04-08T00:30:00.000,2021-04-08T00:00:00.000,00:30,2021,Thursday,2021-04-08T09:58:00.000,102001304134,1020013,210217013,210980876.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,EDDY ST \ FILLMORE ST,26044000.0,Northern,Western Addition,5.0,5.0,37.78142929077149,-122.4323272705078,POINT (-122.43232727050781 37.781429290771484),97.0,,,,,,11.0,4.0
2021-05-21T08:00:00.000,2021-05-21T00:00:00.000,08:00,2021,Friday,2021-05-25T11:05:00.000,103463006244,1034630,216062810,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HYDE ST \ SUTTER ST,25163000.0,Central,Nob Hill,3.0,3.0,37.788177490234375,-122.41682434082033,POINT (-122.41682434082031 37.788177490234375),50.0,,,,,,3.0,6.0
2020-12-18T12:00:00.000,2020-12-18T00:00:00.000,12:00,2020,Friday,2021-03-06T16:03:00.000,101242506374,1012425,216026151,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,30TH ST \ DOLORES ST,21841000.0,Ingleside,Noe Valley,8.0,8.0,37.74223709106445,-122.42423248291016,POINT (-122.42423248291016 37.74223709106445),84.0,,,,,,5.0,9.0
2022-01-22T11:45:00.000,2022-01-22T00:00:00.000,11:45,2022,Saturday,2022-01-23T18:36:00.000,111440807021,1114408,220050740,220232450.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,06TH ST \ CLARA ST,23922000.0,Southern,South of Market,6.0,6.0,37.7776985168457,-122.40460205078124,POINT (-122.40460205078125 37.7776985168457),32.0,,,,,,10.0,1.0
2021-09-20T00:00:00.000,2021-09-20T00:00:00.000,00:00,2021,Monday,2021-09-20T19:52:00.000,107241107041,1072411,210604341,212610361.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,14TH ST \ HARRISON ST,33033000.0,Southern,Mission,9.0,9.0,37.768672943115234,-122.41339874267578,POINT (-122.41339874267578 37.768672943115234),53.0,,,,3.0,,2.0,3.0
2021-10-17T01:54:00.000,2021-10-17T00:00:00.000,01:54,2021,Sunday,2021-10-17T02:38:00.000,108162364070,1081623,210679300,212900309.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,25TH AVE \ RIVERA ST,23273000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74649429321289,-122.48238372802734,POINT (-122.48238372802734 37.74649429321289),40.0,,,,,,7.0,10.0
2021-08-11T03:29:00.000,2021-08-11T00:00:00.000,03:29,2021,Wednesday,2021-08-11T03:34:00.000,105910127170,1059101,210509901,212230224.0,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,HAGIWARA TEA GARDEN DR \ MUSIC CONCOURSE DR,27256000.0,Richmond,Golden Gate Park,7.0,1.0,37.77166366577149,-122.46721649169922,POINT (-122.46721649169922 37.771663665771484),9.0,,,,,,4.0,8.0
2021-07-20T13:34:00.000,2021-07-20T00:00:00.000,13:34,2021,Tuesday,2021-07-20T13:34:00.000,105221063010,1052210,210459027,212011962.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,LARKIN ST \ TURK ST,25147000.0,Tenderloin,Tenderloin,5.0,6.0,37.78237915039063,-122.4173355102539,POINT (-122.4173355102539 37.782379150390625),20.0,,1.0,1.0,1.0,,10.0,5.0
2021-07-06T00:01:00.000,2021-07-06T00:00:00.000,00:01,2021,Tuesday,2021-07-11T18:23:00.000,104990706244,1049907,216091784,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,APTOS AVE \ DARIEN WAY,22767000.0,Taraval,West of Twin Peaks,7.0,7.0,37.732051849365234,-122.46609497070312,POINT (-122.46609497070312 37.732051849365234),63.0,,,,,,8.0,10.0
2021-02-03T23:51:00.000,2021-02-03T00:00:00.000,23:51,2021,Wednesday,2021-02-03T23:51:00.000,100223768000,1002237,210078194,210343543.0,II,Initial,,68000,Fire Report,Fire Report,Fire Report,Open or Active,NAPLES ST \ RUSSIA AVE,21711000.0,Ingleside,Excelsior,11.0,11.0,37.71929931640625,-122.43238830566406,POINT (-122.43238830566406 37.71929931640625),90.0,,,,,,1.0,9.0
2021-07-18T20:00:00.000,2021-07-18T00:00:00.000,20:00,2021,Sunday,2021-07-18T20:22:00.000,105176304134,1051763,210454936,211992834.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,CHINOOK CT \ CROAKER CT,34136000.0,Southern,Treasure Island,6.0,6.0,37.82386016845703,-122.3744659423828,POINT (-122.37446594238281 37.82386016845703),36.0,,,,,,10.0,1.0
2021-05-05T20:20:00.000,2021-05-05T00:00:00.000,20:20,2021,Wednesday,2021-05-06T13:41:00.000,102775206244,1027752,210277255,211261689.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,47TH AVE \ NORIEGA ST,27927000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7529182434082,-122.50647735595705,POINT (-122.50647735595703 37.7529182434082),39.0,,,,,,7.0,10.0
2021-06-14T14:40:00.000,2021-06-14T00:00:00.000,14:40,2021,Monday,2021-06-14T16:05:00.000,104022206154,1040222,210370730,211652275.0,II,Initial,,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Cite or Arrest Adult,GENEVA AVE \ MISSION ST,21486000.0,Ingleside,Excelsior,11.0,11.0,37.71646118164063,-122.4410171508789,POINT (-122.4410171508789 37.716461181640625),90.0,,,,,,1.0,9.0
