incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2024-02-26T03:23:00.000,2024-02-26T00:00:00.000,03:23,2024,Monday,2024-02-28T21:38:00.000,136883027170,1368830,240125436,240570209.0,IS,Initial Supplement,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,HAYES ST \ BUCHANAN ST,25933000.0,Northern,Hayes Valley,5.0,5.0,37.77625274658203,-122.42791748046876,POINT (-122.42791748046875 37.77625274658203),22.0,,,,,,11.0,4.0
2024-02-19T10:05:00.000,2024-02-19T00:00:00.000,10:05,2024,Monday,2024-02-29T15:10:00.000,136902707041,1369027,240109850,240501103.0,IS,Initial Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,SAN BRUNO AVE \ HALE ST,20771000.0,Bayview,Portola,9.0,9.0,37.73296356201172,-122.4059066772461,POINT (-122.4059066772461 37.73296356201172),91.0,,,,,,2.0,2.0
2024-02-29T04:13:00.000,2024-02-29T00:00:00.000,04:13,2024,Thursday,2024-02-29T04:13:00.000,136886105073,1368861,240133304,240600292.0,II,Initial,,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,BRANNAN ST \ ZOE ST,23828000.0,Southern,South of Market,6.0,6.0,37.779296875,-122.39530181884766,POINT (-122.39530181884766 37.779296875),32.0,,,,,,10.0,1.0
2024-02-17T13:54:00.000,2024-02-17T00:00:00.000,13:54,2024,Saturday,2024-02-28T11:14:00.000,136890028150,1368900,246025913,,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,POLK ST \ AUSTIN ST \ FRANK NORRIS ST,25211000.0,Northern,Nob Hill,3.0,3.0,37.78916549682617,-122.42040252685548,POINT (-122.42040252685547 37.78916549682617),50.0,,,,,,3.0,4.0
2024-02-29T21:17:00.000,2024-02-29T00:00:00.000,21:17,2024,Thursday,2024-02-29T21:17:00.000,136910171012,1369101,240121531,,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,,,Out of SF,,,,,,,,,,,,,,
2024-06-12T20:43:00.000,2024-06-12T00:00:00.000,20:43,2024,Wednesday,2024-06-12T20:43:00.000,139819507041,1398195,240347204,,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,,,,,,,,,,
2024-02-28T12:00:00.000,2024-02-28T00:00:00.000,12:00,2024,Wednesday,2024-02-28T14:15:00.000,136867806153,1368678,240131803,240591843.0,II,Initial,,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,STOCKTON ST \ PACIFIC AVE,25053000.0,Central,Chinatown,3.0,3.0,37.79670333862305,-122.40843200683594,POINT (-122.40843200683594 37.79670333862305),104.0,,,,,,3.0,6.0
2024-02-28T20:00:00.000,2024-02-28T00:00:00.000,20:00,2024,Wednesday,2024-02-29T13:27:00.000,136899305013,1368993,240134396,240601687.0,II,Initial,,5013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,GEARY BLVD \ 26TH AVE,27554000.0,Richmond,Outer Richmond,1.0,1.0,37.78003692626953,-122.48580932617188,POINT (-122.48580932617188 37.78003692626953),8.0,,,,,,4.0,8.0
2024-02-29T09:00:00.000,2024-02-29T00:00:00.000,09:00,2024,Thursday,2024-02-29T10:58:00.000,136895106243,1368951,240123678,240561196.0,IS,Initial Supplement,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,UNNAMED 080 \ BUENA VISTA AVE,33580000.0,Park,Haight Ashbury,8.0,8.0,37.76601028442383,-122.44281005859376,POINT (-122.44281005859375 37.76601028442383),112.0,,,,,,5.0,7.0
2024-02-07T15:00:00.000,2024-02-07T00:00:00.000,15:00,2024,Wednesday,2024-02-29T08:30:00.000,136891171000,1368911,240133495,240600704.0,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,FUENTE AVE \ SERRANO DR,23052000.0,Taraval,Lakeshore,7.0,7.0,37.72011184692383,-122.47802734375,POINT (-122.47802734375 37.72011184692383),42.0,,,,,,8.0,10.0
