incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2019-01-07T09:05:00.000,2019-01-07T00:00:00.000,09:05,2019,Monday,2019-01-08T10:01:00.000,75700674000,757006,190017913,190081025.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,28TH AVE \ ANZA ST,27552000.0,Richmond,Outer Richmond,1.0,1.0,37.77802035129382,-122.48780496041374,POINT (-122.48780496041374 37.77802035129382),8.0,,,,,,4.0,8.0
2020-01-19T19:24:00.000,2020-01-19T00:00:00.000,19:24,2020,Sunday,2020-01-19T20:37:00.000,89426163010,894261,200047660,200193208.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,HILL POINT AVE \ PARNASSUS AVE,26310000.0,Park,Inner Sunset,8.0,5.0,37.76407006891491,-122.45578106672758,POINT (-122.45578106672758 37.76407006891491),110.0,,,,,,11.0,7.0
2019-11-03T20:00:00.000,2019-11-03T00:00:00.000,20:00,2019,Sunday,2019-11-04T08:31:00.000,86731306244,867313,196236018,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ CHESTNUT ST,26690000.0,Northern,Russian Hill,3.0,2.0,37.802489735410575,-122.42308780639962,POINT (-122.42308780639962 37.802489735410575),107.0,,,,,,6.0,4.0
2019-10-05T10:50:00.000,2019-10-05T00:00:00.000,10:50,2019,Saturday,2019-10-05T10:50:00.000,85476803084,854768,190748306,192781511.0,VI,Vehicle Initial,,3084,Robbery,Robbery - Carjacking,Carjacking with Bodily Force,Open or Active,CLIPPER ST \ DOLORES ST,25609000.0,Mission,Noe Valley,8.0,8.0,37.74943490105542,-122.42492300054997,POINT (-122.42492300054995 37.74943490105542),52.0,,,,,,5.0,3.0
2018-11-20T09:39:00.000,2018-11-20T00:00:00.000,09:39,2018,Tuesday,2018-11-20T09:43:00.000,73958075030,739580,180659058,183241026.0,IS,Initial Supplement,,75030,Case Closure,Case Closure,Case Closure,Unfounded,ANZA ST \ 06TH AVE,27275000.0,Richmond,Inner Richmond,1.0,1.0,37.779090726308574,-122.46414497098554,POINT (-122.46414497098554 37.779090726308574),5.0,,,,,,4.0,8.0
2018-10-05T23:53:00.000,2018-10-05T00:00:00.000,23:53,2018,Friday,2018-10-07T21:30:00.000,72317406153,723174,180761039,182804050.0,II,Initial,,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,VIA BUFANO \ GREENWICH ST,25452000.0,Central,North Beach,3.0,3.0,37.802050230194,-122.41160002289354,POINT (-122.41160002289354 37.802050230194),106.0,,,,,,3.0,6.0
2020-03-19T19:05:00.000,2020-03-19T00:00:00.000,19:05,2020,Thursday,2020-03-19T19:06:00.000,91413104134,914131,200198398,200793051.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,FOERSTER ST \ MONTEREY BLVD,22232000.0,Ingleside,West of Twin Peaks,7.0,7.0,37.73154295855655,-122.44886626631308,POINT (-122.44886626631308 37.73154295855655),95.0,,,,,,8.0,9.0
2018-09-09T00:45:00.000,2018-09-09T00:00:00.000,00:45,2018,Sunday,2018-09-09T19:59:00.000,71318771000,713187,186206350,,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,VALENCIA ST \ 16TH ST,24183000.0,Mission,Mission,9.0,8.0,37.76491737717617,-122.42188644715362,POINT (-122.42188644715362 37.76491737717617),53.0,,,,3.0,,5.0,3.0
2018-08-17T01:08:00.000,2018-08-17T00:00:00.000,01:08,2018,Friday,2018-08-17T01:12:00.000,70391907053,703919,180617733,182290156.0,II,Initial,,7053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Open or Active,OAKDALE AVE \ RANKIN ST,20748000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73884664690457,-122.3978095470368,POINT (-122.39780954703679 37.73884664690457),87.0,,,,,,9.0,2.0
2020-01-15T16:00:00.000,2020-01-15T00:00:00.000,16:00,2020,Wednesday,2020-01-15T16:03:00.000,89208828150,892088,200037677,200152895.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Cite or Arrest Adult,TURK ST \ MARKET ST \ MASON ST,24898000.0,Tenderloin,South of Market,6.0,6.0,37.78328785199654,-122.40895216005931,POINT (-122.40895216005933 37.78328785199654),20.0,,1.0,1.0,,,10.0,5.0
2019-09-29T19:00:00.000,2019-09-29T00:00:00.000,19:00,2019,Sunday,2019-10-10T19:58:00.000,85976406244,859764,190731674,,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ 15TH AVE,27486000.0,Richmond,Outer Richmond,1.0,1.0,37.78057538107447,-122.47398247146393,POINT (-122.47398247146391 37.78057538107447),5.0,,,,,,4.0,8.0
2020-12-04T12:48:00.000,2020-12-04T00:00:00.000,12:48,2020,Friday,2020-12-15T12:59:00.000,98716472000,987164,200755001,203501577.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,DETROIT ST \ MELROSE AVE,22286000.0,Ingleside,West of Twin Peaks,7.0,7.0,37.73381042480469,-122.44432067871094,POINT (-122.44432067871094 37.73381042480469),95.0,,,,,,8.0,9.0
2020-11-25T00:50:00.000,2020-11-25T00:00:00.000,00:50,2020,Wednesday,2020-11-25T02:34:00.000,98133505051,981335,200711586,203300183.0,II,Initial,,5051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,COLE ST \ HAIGHT ST,26414000.0,Park,Haight Ashbury,5.0,5.0,37.769527435302734,-122.4507064819336,POINT (-122.4507064819336 37.769527435302734),25.0,,,,,,11.0,7.0
2020-01-01T13:30:00.000,2020-01-01T00:00:00.000,13:30,2020,Wednesday,2020-01-04T18:52:00.000,88855506372,888555,206002161,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,STEINER ST \ MCALLISTER ST,26046000.0,Northern,Western Addition,5.0,5.0,37.77842247536273,-122.43340733645788,POINT (-122.43340733645788 37.77842247536273),23.0,,,,,,11.0,4.0
2019-03-08T08:00:00.000,2019-03-08T00:00:00.000,08:00,2019,Friday,2019-03-08T08:56:00.000,77775472000,777754,190168118,190671005.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,28TH AVE \ SANTIAGO ST,23280000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74449279212661,-122.48546622322348,POINT (-122.48546622322348 37.744492792126614),40.0,,,,,,7.0,10.0
2019-03-15T16:00:00.000,2019-03-15T00:00:00.000,16:00,2019,Friday,2019-03-15T18:30:00.000,78002806114,780028,190187685,190743335.0,II,Initial,,6114,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, >$950",Open or Active,FRANCISCO ST \ MONTGOMERY ST,24880000.0,Central,North Beach,3.0,3.0,37.80569594262971,-122.40535724201465,POINT (-122.40535724201465 37.80569594262971),18.0,,,,,,3.0,6.0
2019-01-08T04:00:00.000,2019-01-08T00:00:00.000,04:00,2019,Tuesday,2019-01-08T10:27:00.000,75701574000,757015,190017941,190081078.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,HAIGHT ST \ DIVISADERO ST,26026000.0,Park,Haight Ashbury,5.0,5.0,37.771267422977495,-122.43704561327942,POINT (-122.43704561327942 37.771267422977495),112.0,,,,,,11.0,4.0
2019-12-14T14:33:00.000,2019-12-14T00:00:00.000,14:33,2019,Saturday,2020-01-21T19:30:00.000,89396505011,893965,206004355,,IS,Initial Supplement,,5011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Open or Active,JACKSON ST \ LEAVENWORTH ST,25272000.0,Central,Nob Hill,3.0,3.0,37.79477728502869,-122.41647274733712,POINT (-122.41647274733711 37.79477728502869),16.0,,,,,,3.0,6.0
2019-07-15T11:18:00.000,2019-07-15T00:00:00.000,11:18,2019,Monday,2019-07-15T11:22:00.000,82284906363,822849,190512333,191961626.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,BRANNAN ST \ 09TH ST,23881000.0,Southern,South of Market,6.0,6.0,37.77004977136961,-122.40700149161678,POINT (-122.40700149161678 37.77004977136961),33.0,,,,2.0,,10.0,1.0
2019-06-03T21:10:00.000,2019-06-03T00:00:00.000,21:10,2019,Monday,2019-06-03T21:10:00.000,80776012100,807760,190399711,191543883.0,II,Initial,,12100,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession of Loaded",Cite or Arrest Adult,GRIFFITH ST \ FITZGERALD AVE,20105000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71876049748721,-122.38766133455968,POINT (-122.38766133455968 37.71876049748721),88.0,,,,,,9.0,2.0
2019-02-21T01:30:00.000,2019-02-21T00:00:00.000,01:30,2019,Thursday,2019-02-21T01:31:00.000,77225616710,772256,190129320,190520123.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,STEINER ST \ PIXLEY ST,26766000.0,Northern,Marina,2.0,2.0,37.79827752166143,-122.43742040505234,POINT (-122.43742040505234 37.79827752166143),15.0,,,,,,6.0,4.0
2019-10-11T17:00:00.000,2019-10-11T00:00:00.000,17:00,2019,Friday,2019-10-14T11:13:00.000,85837171000,858371,196218066,,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,DOLORES ST \ 17TH ST,25703000.0,Mission,Castro/Upper Market,8.0,8.0,37.76303086932015,-122.4262284796692,POINT (-122.4262284796692 37.76303086932015),37.0,,,,5.0,,5.0,3.0
2019-03-25T17:08:00.000,2019-03-25T00:00:00.000,17:08,2019,Monday,2019-03-25T17:08:00.000,78348364012,783483,190212919,190842864.0,II,Initial,,64012,Non-Criminal,Other,"Dog, Stray or Vicious",Open or Active,INNES AVE \ EARL ST,20041000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.72987387412528,-122.37200569864784,POINT (-122.37200569864783 37.72987387412528),78.0,,,,,,9.0,2.0
2019-01-18T21:59:00.000,2019-01-18T00:00:00.000,21:59,2019,Friday,2019-01-18T22:04:00.000,76078203472,760782,190044988,190184060.0,II,Initial,,3472,Robbery,Robbery - Other,"Robbery, Att., W/ Knife",Cite or Arrest Adult,17TH ST \ POTRERO AVE,24020000.0,Mission,Mission,10.0,10.0,37.76448782858365,-122.4074197397518,POINT (-122.4074197397518 37.76448782858365),,,,,3.0,,9.0,3.0
2020-05-08T18:00:00.000,2020-05-08T00:00:00.000,18:00,2020,Friday,2020-05-13T10:19:00.000,92658506301,926585,200292047,201341153.0,II,Initial,,6301,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",Open or Active,BRODERICK ST \ GOLDEN GATE AVE,26073000.0,Park,Western Addition,2.0,5.0,37.778511462690886,-122.4402133357455,POINT (-122.4402133357455 37.778511462690886),97.0,,,,,,11.0,7.0
2019-08-03T01:00:00.000,2019-08-03T00:00:00.000,01:00,2019,Saturday,2019-08-04T15:45:00.000,83067504014,830675,190568712,192162362.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,GONZALEZ DR \ CASTELO AVE,23018000.0,Taraval,Lakeshore,7.0,7.0,37.7174153967544,-122.47525348131904,POINT (-122.47525348131904 37.717415396754404),42.0,,,,,,8.0,10.0
2019-03-14T07:06:00.000,2019-03-14T00:00:00.000,07:06,2019,Thursday,2019-03-14T07:06:00.000,77957263010,779572,190183451,190730604.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,MCALLISTER ST \ LARKIN ST,24439000.0,Tenderloin,Tenderloin,5.0,6.0,37.780470340397024,-122.4169476062052,POINT (-122.41694760620521 37.780470340397024),21.0,,1.0,1.0,1.0,,10.0,5.0
2019-11-19T15:30:00.000,2019-11-19T00:00:00.000,15:30,2019,Tuesday,2019-11-19T19:28:00.000,87190809320,871908,190876446,193233553.0,II,Initial,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,TAYLOR ST \ JEFFERSON ST,25594000.0,Central,North Beach,3.0,3.0,37.80821405292514,-122.41580242607432,POINT (-122.41580242607432 37.80821405292514),99.0,,,,,,3.0,6.0
2018-06-19T08:00:00.000,2018-06-19T00:00:00.000,08:00,2018,Tuesday,2018-08-14T11:08:00.000,70275964060,702759,180609229,182261254.0,II,Initial,,64060,Suspicious Occ,Suspicious Occ,Suspicious Act Towards Female,Open or Active,BOARDMAN PL \ BRYANT ST,23914000.0,Out of SF,South of Market,6.0,6.0,37.7751608100771,-122.40363551943442,POINT (-122.40363551943442 37.7751608100771),32.0,,,,,,10.0,1.0
2018-12-10T13:15:00.000,2018-12-10T00:00:00.000,13:15,2018,Monday,2018-12-10T13:15:00.000,74674606221,746746,180930604,183441949.0,II,Initial,,6221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Cite or Arrest Adult,SACRAMENTO ST \ KEARNY ST,24733000.0,Central,Chinatown,3.0,3.0,37.79356508316817,-122.40461342242595,POINT (-122.40461342242597 37.79356508316817),104.0,,,,,,3.0,6.0
2019-06-03T08:00:00.000,2019-06-03T00:00:00.000,08:00,2019,Monday,2019-07-15T11:49:00.000,82285606304,822856,190512060,191961251.0,II,Initial,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,EDINBURGH ST \ BRAZIL AVE,21648000.0,Ingleside,Excelsior,11.0,11.0,37.72278422040074,-122.43083311183288,POINT (-122.43083311183287 37.72278422040074),90.0,,,,,,1.0,9.0
2018-09-24T00:00:00.000,2018-09-24T00:00:00.000,00:00,2018,Monday,2018-09-24T00:39:00.000,71793905071,717939,180723459,182670058.0,II,Initial,,5071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,GEARY BLVD \ EMERSON ST,26900000.0,Park,Lone Mountain/USF,2.0,1.0,37.78248260063136,-122.4480637751813,POINT (-122.4480637751813 37.782482600631354),11.0,,,,,,4.0,8.0
2019-08-26T10:30:00.000,2019-08-26T00:00:00.000,10:30,2019,Monday,2019-08-26T12:30:00.000,83897265015,838972,190632232,192381830.0,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,LURMONT TER \ LEAVENWORTH ST,25519000.0,Central,Russian Hill,3.0,2.0,37.80170674982928,-122.41787748900316,POINT (-122.41787748900317 37.80170674982928),107.0,,,,,,6.0,6.0
2018-11-23T13:30:00.000,2018-11-23T00:00:00.000,13:30,2018,Friday,2018-11-23T15:52:00.000,74079507021,740795,180887196,183272298.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FERN ST \ VAN NESS AVE,30078000.0,Northern,Nob Hill,3.0,3.0,37.7880272139735,-122.4217498823547,POINT (-122.4217498823547 37.7880272139735),50.0,,,,,,3.0,4.0
2018-09-19T10:40:00.000,2018-09-19T00:00:00.000,10:40,2018,Wednesday,2018-09-20T09:45:00.000,71664419057,716644,180712888,182631151.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,BLANKEN AVE \ EXECUTIVE PARK BLVD,20263000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71102502407355,-122.3948236264121,POINT (-122.3948236264121 37.71102502407355),79.0,,,,,,9.0,2.0
2019-12-23T00:35:00.000,2019-12-23T00:00:00.000,00:35,2019,Monday,2019-12-23T00:46:00.000,88377112030,883771,190961514,193570077.0,II,Initial,,12030,Weapons Offense,Weapons Offense,"Weapon, Deadly, Imitation or Laser Scope, Exhibiting",Open or Active,TRADER VIC ALY \ POST ST,24953000.0,Central,Nob Hill,3.0,3.0,37.78779033746198,-122.41234361401396,POINT (-122.41234361401396 37.78779033746198),50.0,,,,,,3.0,6.0
2018-12-16T05:29:00.000,2018-12-16T00:00:00.000,05:29,2018,Sunday,2018-12-16T09:00:00.000,74859428150,748594,180945794,183500922.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,BOUTWELL ST \ INDUSTRIAL ST \ LOOMIS ST,20779000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73832136115452,-122.40564673809936,POINT (-122.40564673809936 37.73832136115452),82.0,,,,,,9.0,2.0
2018-12-01T12:00:00.000,2018-12-01T00:00:00.000,12:00,2018,Saturday,2018-12-01T18:29:00.000,74368209026,743682,180907841,183353040.0,II,Initial,,9026,Fraud,Fraud,False Personation and Cheat Crimes (general),Open or Active,FILLMORE ST \ TURK ST,25973000.0,Northern,Western Addition,5.0,5.0,37.78049625961115,-122.43214039079034,POINT (-122.43214039079034 37.78049625961115),97.0,,,,,,11.0,4.0
2020-02-20T07:37:00.000,2020-02-20T00:00:00.000,07:37,2020,Thursday,2020-02-20T08:35:00.000,90485371012,904853,200103563,200413325.0,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,TENNESSEE ST \ 26TH ST,23537000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.7515021630662,-122.38862907332827,POINT (-122.38862907332829 37.7515021630662),56.0,,,,,,9.0,2.0
2019-12-23T14:54:00.000,2019-12-23T00:00:00.000,14:54,2019,Monday,2019-12-23T15:38:00.000,88407763010,884077,190962998,193571988.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,03RD ST \ ARTHUR AVE \ CARGO WAY,20247000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74615712680034,-122.38717421937967,POINT (-122.38717421937969 37.74615712680034),56.0,,,,,,9.0,2.0
2020-01-21T03:00:00.000,2020-01-21T00:00:00.000,03:00,2020,Tuesday,2020-01-21T04:14:00.000,89363604134,893636,200050823,200210323.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,20TH AVE \ SANTIAGO ST,23197000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74486944017707,-122.4768956029359,POINT (-122.4768956029359 37.74486944017707),40.0,,,,,,7.0,10.0
