incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2021-09-28T14:45:00.000,2021-09-28T00:00:00.000,14:45,2021,Tuesday,2021-09-28T16:19:00.000,107558006244,1075580,216138057,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ LAGUNA ST,26514000.0,Northern,Western Addition,2.0,5.0,37.78495407104492,-122.42798614501952,POINT (-122.42798614501953 37.78495407104492),100.0,,,,,,11.0,4.0
2021-11-06T23:36:00.000,2021-11-06T00:00:00.000,23:36,2021,Saturday,2021-11-06T23:49:00.000,108901909027,1089019,210731671,213103509.0,II,Initial,,9027,Fraud,Fraud,False Personation,Cite or Arrest Adult,KANSAS ST \ MARIPOSA ST,23772000.0,Southern,Potrero Hill,10.0,10.0,37.76344680786133,-122.40341186523438,POINT (-122.40341186523438 37.76344680786133),54.0,,,,,,9.0,2.0
2021-10-03T04:30:00.000,2021-10-03T00:00:00.000,04:30,2021,Sunday,2021-10-03T04:32:00.000,107668828160,1076688,210642410,212760443.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,ASHBURY ST \ HAYES ST,26378000.0,Park,Lone Mountain/USF,5.0,5.0,37.77373123168945,-122.44768524169922,POINT (-122.44768524169922 37.77373123168945),24.0,,,,,,11.0,7.0
2021-04-19T05:00:00.000,2021-04-19T00:00:00.000,05:00,2021,Monday,2021-04-23T20:47:00.000,102439105073,1024391,210245406,,IS,Coplogic Supplement,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,LOMBARD ST \ STEINER ST,26770000.0,Northern,Marina,2.0,2.0,37.79963302612305,-122.4376983642578,POINT (-122.43769836425781 37.79963302612305),14.0,,,,,,6.0,4.0
2021-06-15T00:00:00.000,2021-06-15T00:00:00.000,00:00,2021,Tuesday,2021-08-25T15:25:00.000,106374809024,1063748,210544985,212372286.0,II,Initial,,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,41ST AVE \ QUINTARA ST,23473000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74760437011719,-122.4996566772461,POINT (-122.4996566772461 37.74760437011719),39.0,,,,,,7.0,10.0
2021-04-28T10:00:00.000,2021-04-28T00:00:00.000,10:00,2021,Wednesday,2021-04-30T17:18:00.000,102634527195,1026345,210265567,211202337.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,22ND AVE \ PACHECO ST,23213000.0,Taraval,Sunset/Parkside,4.0,4.0,37.750370025634766,-122.47942352294922,POINT (-122.47942352294922 37.750370025634766),39.0,,,,,,7.0,10.0
2021-03-07T01:00:00.000,2021-03-07T00:00:00.000,01:00,2021,Sunday,2021-03-10T13:08:00.000,101199728160,1011997,210154512,210691413.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,ERIE ST \ MISSION ST,24383000.0,Mission,Mission,9.0,9.0,37.76904678344727,-122.42002868652344,POINT (-122.42002868652344 37.769046783447266),53.0,,,1.0,3.0,,2.0,3.0
2021-07-15T19:00:00.000,2021-07-15T00:00:00.000,19:00,2021,Thursday,2021-07-16T11:29:00.000,105112105141,1051121,210449379,211971247.0,II,Initial,,5141,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Forcible Entry",Open or Active,LEVANT ST \ ROOSEVELT WAY,26179000.0,Park,Castro/Upper Market,8.0,8.0,37.76529693603516,-122.44193267822266,POINT (-122.44193267822266 37.765296936035156),112.0,,,,,,5.0,7.0
2018-03-08T19:00:00.000,2018-03-08T00:00:00.000,19:00,2018,Thursday,2018-03-08T20:35:00.000,64393706244,643937,186055890,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,47TH AVE \ BALBOA ST,27990000.0,Richmond,Outer Richmond,1.0,1.0,37.77522659301758,-122.50802612304688,POINT (-122.50802612304688 37.77522659301758),8.0,,,,,,4.0,8.0
2021-05-01T01:00:00.000,2021-05-01T00:00:00.000,01:00,2021,Saturday,2021-05-01T01:05:00.000,102639104012,1026391,210266355,211210122.0,II,Initial,,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,ACACIA AVE \ IRONWOOD WAY,35019000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73678588867188,-122.38011169433594,POINT (-122.38011169433594 37.736785888671875),86.0,,,,,,9.0,2.0
2022-11-12T21:00:00.000,2022-11-12T00:00:00.000,21:00,2022,Saturday,2022-11-12T21:29:00.000,121514606244,1215146,226215946,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ GRANT AVE \ THE EMBARCADERO,25475000.0,Central,North Beach,3.0,3.0,37.80810928344727,-122.40904998779295,POINT (-122.40904998779297 37.808109283447266),99.0,,,,,,3.0,6.0
2022-06-28T23:02:00.000,2022-06-28T00:00:00.000,23:02,2022,Tuesday,2022-06-30T14:24:00.000,116631806244,1166318,226111128,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Park,,,,,,,,,,,,,,
2022-08-25T15:55:00.000,2022-08-25T00:00:00.000,15:55,2022,Thursday,2022-08-25T15:58:00.000,118565816664,1185658,220574148,222372146.0,II,Initial,,16664,Drug Offense,Drug Violation,"Controlled Substance, Sale",Cite or Arrest Adult,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2021-02-23T11:54:00.000,2021-02-23T00:00:00.000,11:54,2021,Tuesday,2021-02-23T11:54:00.000,100781407046,1007814,210010497,210541365.0,VS,Vehicle Supplement,,7046,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Other Vehicle",Open or Active,DRUMMOND ALY \ QUINT ST,20690000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73746871948242,-122.39623260498048,POINT (-122.39623260498047 37.73746871948242),87.0,,,,,,9.0,2.0
2022-12-11T18:30:00.000,2022-12-11T00:00:00.000,18:30,2022,Sunday,2022-12-12T13:12:00.000,122362706114,1223627,220850415,223461537.0,II,Initial,,6114,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, >$950",Open or Active,FERN ST \ POLK ST,25209000.0,Central,Nob Hill,3.0,3.0,37.78822326660156,-122.4202117919922,POINT (-122.42021179199219 37.78822326660156),50.0,,,,,,3.0,4.0
2021-05-07T19:05:00.000,2021-05-07T00:00:00.000,19:05,2021,Friday,2021-05-07T19:11:00.000,102820864010,1028208,210280985,211272873.0,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,FOLSOM ST \ SHERMAN ST,24264000.0,Southern,South of Market,6.0,6.0,37.77740097045898,-122.40701293945312,POINT (-122.40701293945312 37.777400970458984),32.0,,,1.0,1.0,,10.0,1.0
2022-06-20T17:00:00.000,2022-06-20T00:00:00.000,17:00,2022,Monday,2022-06-21T12:07:00.000,116289506234,1162895,220406660,221721363.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,EUCALYPTUS DR \ MEADOWBROOK DR,33504000.0,Taraval,Sunset/Parkside,4.0,7.0,37.73101425170898,-122.4844207763672,POINT (-122.48442077636719 37.731014251708984),62.0,,,,,,8.0,10.0
2018-01-24T12:16:00.000,2018-01-24T00:00:00.000,12:16,2018,Wednesday,2018-01-24T12:25:00.000,62762827195,627628,180063318,180241844.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,CAPP ST \ CESAR CHAVEZ ST \ MISSION ST,21304000.0,Mission,Bernal Heights,9.0,9.0,37.748165130615234,-122.41822052001952,POINT (-122.41822052001953 37.748165130615234),83.0,,,,3.0,,2.0,3.0
