incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2023-05-31T01:30:00.000,2023-05-31T00:00:00.000,01:30,2023,Wednesday,2023-05-31T03:35:00.000,128132906244,1281329,236092289,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FULTON ST \ PARSONS ST,27198000.0,Richmond,Golden Gate Park,1.0,1.0,37.77468690502236,-122.45525254537344,POINT (-122.45525254537344 37.77468690502236),12.0,,,,,,4.0,8.0
2023-06-01T05:00:00.000,2023-06-01T00:00:00.000,05:00,2023,Thursday,2023-06-01T05:00:00.000,128135912080,1281359,230235948,231520337.0,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Open or Active,,,Out of SF,,,,,,,,,,,,,,
2023-06-02T01:31:00.000,2023-06-02T00:00:00.000,01:31,2023,Friday,2023-06-02T01:37:00.000,128159904012,1281599,230379665,231530127.0,II,Initial,,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,LEAVENWORTH ST \ OFARRELL ST,25153000.0,Tenderloin,Tenderloin,5.0,6.0,37.785582473554015,-122.4146172088293,POINT (-122.4146172088293 37.785582473554015),20.0,,1.0,,,,10.0,5.0
2023-06-02T15:13:00.000,2023-06-02T00:00:00.000,15:13,2023,Friday,2023-06-02T15:13:00.000,128178772000,1281787,230381115,231532139.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000.0,Tenderloin,South of Market,6.0,6.0,37.78000586799482,-122.41193341005338,POINT (-122.41193341005338 37.780005867994824),32.0,,1.0,1.0,1.0,,10.0,5.0
2023-04-02T03:00:00.000,2023-04-02T00:00:00.000,03:00,2023,Sunday,2023-04-04T16:04:00.000,128131506374,1281315,236092706,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,DAGGETT ST \ 16TH ST,35071000.0,Southern,Mission Bay,10.0,10.0,37.76646788107273,-122.39628960748966,POINT (-122.39628960748966 37.76646788107273),54.0,,,,,,9.0,1.0
2023-06-01T15:55:00.000,2023-06-01T00:00:00.000,15:55,2023,Thursday,2023-06-01T15:55:00.000,128148907041,1281489,230246945,,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,,,,,,,,,,
2023-06-01T00:00:00.000,2023-06-01T00:00:00.000,00:00,2023,Thursday,2023-06-01T00:00:00.000,128126165010,1281261,230377114,231520001.0,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,20TH ST \ SHOTWELL ST,24124000.0,Mission,Mission,9.0,9.0,37.75883023119484,-122.41577929903444,POINT (-122.41577929903445 37.758830231194835),53.0,,,,3.0,,2.0,3.0
2023-06-01T00:46:00.000,2023-06-01T00:00:00.000,00:46,2023,Thursday,2023-06-01T00:52:00.000,128126328160,1281263,230377186,231520069.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Cite or Arrest Adult,RILEY AVE \ INFANTRY TER \ SHERIDAN AVE,51302000.0,Central,Presidio,2.0,2.0,37.80050795545517,-122.46082731597264,POINT (-122.46082731597264 37.80050795545517),3.0,,,,,,6.0,
2023-05-31T23:44:00.000,2023-05-31T00:00:00.000,23:44,2023,Wednesday,2023-05-31T23:44:00.000,128127562050,1281275,230377136,231513440.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,POLK ST \ EDDY ST,25176000.0,Northern,Tenderloin,5.0,6.0,37.78310139923345,-122.41918170505188,POINT (-122.41918170505187 37.78310139923345),20.0,,1.0,1.0,,,10.0,4.0
2023-05-26T10:00:00.000,2023-05-26T00:00:00.000,10:00,2023,Friday,2023-05-30T17:47:00.000,128131728150,1281317,236092251,,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,35TH AVE \ JUDAH ST,27726000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76094503180197,-122.49413974279364,POINT (-122.49413974279365 37.76094503180197),39.0,,,,,,7.0,10.0
