incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-09-23T01:57:00.000,2022-09-23T00:00:00.000,01:57,2022,Friday,2022-09-23T01:58:00.000,119625668020,1196256,220650180,222660185.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,GEARY BLVD \ SCOTT ST,26618000.0,Northern,Western Addition,5.0,5.0,37.78371810913086,-122.43785095214844,POINT (-122.43785095214844 37.78371810913086),103.0,,,,,,11.0,4.0
2022-12-16T11:00:00.000,2022-12-16T00:00:00.000,11:00,2022,Friday,2022-12-16T13:57:00.000,122514206244,1225142,226244014,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PIERCE ST \ POST ST,26615000.0,Northern,Japantown,5.0,5.0,37.78473663330078,-122.43637084960938,POINT (-122.43637084960938 37.78473663330078),103.0,,,,,,11.0,4.0
2022-10-10T00:00:00.000,2022-10-10T00:00:00.000,00:00,2022,Monday,2022-10-12T09:47:00.000,120283606244,1202836,226188995,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Taraval,,,,,,,,,,,,,,
2023-04-28T06:50:00.000,2023-04-28T00:00:00.000,06:50,2023,Friday,2023-04-28T17:00:00.000,127082071013,1270820,230295823,231182414.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2023-01-28T19:53:00.000,2023-01-28T00:00:00.000,19:53,2023,Saturday,2023-01-28T19:53:00.000,123917262020,1239172,230067638,230282691.0,II,Initial,,62020,Warrant,Warrant,"Warrant Arrest, Enroute To Dept. Of Corrections",Cite or Arrest Adult,ANGELOS ALY \ JULIA ST \ MISSION ST,24317000.0,Southern,South of Market,6.0,6.0,37.77804565429688,-122.41241455078124,POINT (-122.41241455078125 37.778045654296875),32.0,,1.0,1.0,1.0,,10.0,1.0
2023-05-11T19:33:00.000,2023-05-11T00:00:00.000,19:33,2023,Thursday,2023-05-11T19:33:00.000,127499504134,1274995,230328311,231313058.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,07TH ST \ CHARLES J BRENHAM PL \ MARKET ST,30742000.0,Tenderloin,South of Market,6.0,6.0,37.78047943115234,-122.41251373291016,POINT (-122.41251373291016 37.780479431152344),21.0,,1.0,1.0,1.0,,10.0,5.0
2023-01-14T22:00:00.000,2023-01-14T00:00:00.000,22:00,2023,Saturday,2023-01-14T23:45:00.000,123468528160,1234685,230033366,230143281.0,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,VAN NESS AVE \ WILLOW ST,30707000.0,Northern,Western Addition,5.0,6.0,37.78335189819336,-122.42097473144533,POINT (-122.42097473144531 37.78335189819336),100.0,,1.0,,,,10.0,4.0
2021-11-21T07:00:00.000,2021-11-21T00:00:00.000,07:00,2021,Sunday,2021-11-22T09:55:00.000,109407207051,1094072,210770152,213261007.0,II,Initial,,7051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,MALTA DR \ MERCATO CT,22287000.0,Ingleside,West of Twin Peaks,7.0,7.0,37.73491668701172,-122.44298553466795,POINT (-122.44298553466797 37.73491668701172),72.0,,,,,,8.0,9.0
2022-09-29T14:00:00.000,2022-09-29T00:00:00.000,14:00,2022,Thursday,2022-09-29T14:00:00.000,119847704013,1198477,220665640,222713286.0,IS,Initial Supplement,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,19TH ST \ CASTRO ST,25811000.0,Mission,Castro/Upper Market,8.0,8.0,37.7592887878418,-122.43485260009766,POINT (-122.43485260009766 37.7592887878418),115.0,,,,5.0,,5.0,3.0
2022-11-27T07:51:00.000,2022-11-27T00:00:00.000,07:51,2022,Sunday,2022-11-27T07:52:00.000,121889564020,1218895,220814853,223310494.0,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,42ND AVE \ ANZA ST,27909000.0,Richmond,Outer Richmond,1.0,1.0,37.77733612060547,-122.5028076171875,POINT (-122.5028076171875 37.77733612060547),6.0,,,,,,4.0,8.0
2022-11-10T15:37:00.000,2022-11-10T00:00:00.000,15:37,2022,Thursday,2022-11-10T15:37:00.000,121323716210,1213237,220774241,223142136.0,II,Initial,,16210,Drug Offense,Drug Violation,Opiates Offense,Cite or Arrest Adult,LEAVENWORTH ST \ TURK ST,24934000.0,Tenderloin,Tenderloin,5.0,6.0,37.78279495239258,-122.41405487060548,POINT (-122.41405487060547 37.78279495239258),20.0,,1.0,1.0,1.0,,10.0,5.0
2023-03-25T10:00:00.000,2023-03-25T00:00:00.000,10:00,2023,Saturday,2023-03-26T10:39:00.000,125817607021,1258176,230210611,230850803.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,JENNINGS CT \ JENNINGS ST \ MEADE AVE,20463000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71769714355469,-122.39710998535156,POINT (-122.39710998535156 37.71769714355469),88.0,,,,,,9.0,2.0
2022-11-28T06:45:00.000,2022-11-28T00:00:00.000,06:45,2022,Monday,2022-11-28T20:15:00.000,121947806244,1219478,226227866,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ LEAVENWORTH ST,25597000.0,Central,Russian Hill,3.0,3.0,37.806861877441406,-122.41890716552734,POINT (-122.41890716552734 37.806861877441406),99.0,,,,,,3.0,6.0
2023-02-02T22:22:00.000,2023-02-02T00:00:00.000,22:22,2023,Thursday,2023-02-03T13:25:00.000,124099907021,1240999,230082012,230341052.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,CLEMENTINA ST \ ECKER ST,24525000.0,Southern,Financial District/South Beach,6.0,6.0,37.7870979309082,-122.39579010009766,POINT (-122.39579010009766 37.7870979309082),32.0,,,,,,10.0,1.0
2022-06-24T11:59:00.000,2022-06-24T00:00:00.000,11:59,2022,Friday,2022-06-24T11:59:00.000,116400663010,1164006,220413693,221751184.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,LEAVENWORTH ST \ UNITED NATIONS PLZ,30044000.0,Tenderloin,Tenderloin,5.0,6.0,37.77999114990234,-122.41349029541016,POINT (-122.41349029541016 37.779991149902344),21.0,,1.0,1.0,1.0,,10.0,5.0
