incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-03-28T09:00:00.000,2022-03-28T00:00:00.000,09:00,2022,Monday,2022-03-29T08:18:00.000,113597606244,1135976,226051160,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,NORTH POINT ST \ LARKIN ST,25589000.0,Central,Russian Hill,2.0,2.0,37.80549664761133,-122.4220068226566,POINT (-122.42200682265661 37.80549664761133),98.0,,,,,,6.0,6.0
2022-12-25T00:00:00.000,2022-12-25T00:00:00.000,00:00,2022,Sunday,2023-12-12T13:10:00.000,134650209027,1346502,230870384,233461528.0,II,Initial,,9027,Fraud,Fraud,False Personation,Open or Active,ATHENS ST \ PERSIA AVE,21632000.0,Ingleside,Excelsior,11.0,11.0,37.72008895874024,-122.42959594726562,POINT (-122.42959594726562 37.720088958740234),90.0,,,,,,1.0,9.0
2024-02-13T14:55:00.000,2024-02-13T00:00:00.000,14:55,2024,Tuesday,2024-02-13T14:55:00.000,136432604134,1364326,240097324,240441868.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,GOLDEN GATE AVE \ POLK ST,24463000.0,Northern,Tenderloin,5.0,6.0,37.78123474121094,-122.41880798339844,POINT (-122.41880798339844 37.78123474121094),21.0,,1.0,1.0,1.0,,10.0,4.0
2022-02-14T14:00:00.000,2022-02-14T00:00:00.000,14:00,2022,Monday,2022-02-14T14:09:00.000,112190868020,1121908,220102391,220451734.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,34TH AVE \ FULTON ST,27824000.0,Richmond,Golden Gate Park,1.0,1.0,37.772129661055054,-122.49383248064382,POINT (-122.49383248064382 37.772129661055054),8.0,,,,,,4.0,8.0
2024-08-04T15:00:00.000,2024-08-04T00:00:00.000,15:00,2024,Sunday,2024-08-04T16:29:00.000,141242206372,1412422,246096522,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,BUCHANAN ST \ POST ST,26522000.0,Northern,Japantown,5.0,5.0,37.78556442260742,-122.42977905273438,POINT (-122.42977905273438 37.78556442260742),101.0,,,,,,11.0,4.0
2022-02-23T12:45:00.000,2022-02-23T00:00:00.000,12:45,2022,Wednesday,2022-02-23T14:32:00.000,112460203074,1124602,220123400,220541486.0,II,Initial,,3074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,NEY ST \ MISSION ST,21696000.0,Ingleside,Excelsior,11.0,11.0,37.72993058715464,-122.43011091894242,POINT (-122.43011091894242 37.72993058715464),94.0,,,,,,1.0,9.0
2024-04-15T01:00:00.000,2024-04-15T00:00:00.000,01:00,2024,Monday,2024-04-15T11:49:00.000,138260906224,1382609,246051043,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BAY ST \ MASON ST,25473000.0,Central,North Beach,3.0,3.0,37.80561828613281,-122.41360473632812,POINT (-122.41360473632812 37.80561828613281),106.0,,,,,,3.0,6.0
2022-02-11T20:00:00.000,2022-02-11T00:00:00.000,20:00,2022,Friday,2022-02-13T12:27:00.000,112144271013,1121442,220099986,220441436.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,EDDY ST \ BRODERICK ST,26360000.0,Park,Western Addition,2.0,2.0,37.78037272095248,-122.44058931920652,POINT (-122.44058931920651 37.78037272095248),13.0,,,,,,6.0,7.0
2020-12-14T09:43:00.000,2020-12-14T00:00:00.000,09:43,2020,Monday,2020-12-14T17:59:00.000,98700927090,987009,200753431,203492441.0,II,Initial,,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,FILLMORE ST \ HERMANN ST,25894000.0,Park,Hayes Valley,5.0,5.0,37.77024459838867,-122.4300765991211,POINT (-122.4300765991211 37.77024459838867),28.0,,,,,,11.0,7.0
2022-02-20T03:30:00.000,2022-02-20T00:00:00.000,03:30,2022,Sunday,2022-02-20T14:11:00.000,112383806244,1123838,226026210,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,UNNAMED 088 \ CAMBON DR \ CASTELO AVE,23017000.0,Taraval,Lakeshore,7.0,7.0,37.71750748485157,-122.474382705752,POINT (-122.47438270575199 37.71750748485157),42.0,,,,,,8.0,10.0
2024-02-26T12:35:00.000,2024-02-26T00:00:00.000,12:35,2024,Monday,2024-02-26T12:36:00.000,136803864085,1368038,240126428,240571408.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,02ND ST \ MARKET ST,30734000.0,Central,Financial District/South Beach,6.0,3.0,37.78926467895508,-122.40137481689452,POINT (-122.40137481689453 37.78926467895508),108.0,,,,,,3.0,6.0
2020-11-28T02:00:00.000,2020-11-28T00:00:00.000,02:00,2020,Saturday,2020-11-28T10:51:00.000,98217727090,982177,200718009,203330917.0,II,Initial,,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,JONES ST \ TURK ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
2022-01-06T13:20:00.000,2022-01-06T00:00:00.000,13:20,2022,Thursday,2022-01-06T13:26:00.000,110943907051,1109439,220011883,220061748.0,II,Initial,,7051,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",Open or Active,25TH ST \ DAKOTA ST \ TEXAS ST,23627000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.752426800122734,-122.3945869789376,POINT (-122.3945869789376 37.752426800122734),54.0,,,,,,9.0,2.0
2022-05-11T21:30:00.000,2022-05-11T00:00:00.000,21:30,2022,Wednesday,2022-05-12T06:30:00.000,114963807020,1149638,220309440,221320490.0,VI,Vehicle Initial,,7020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,FILLMORE ST \ EDDY ST,26044000.0,Northern,Western Addition,5.0,5.0,37.7814283707046,-122.43232898312252,POINT (-122.43232898312252 37.7814283707046),97.0,,,,,,11.0,4.0
2024-04-27T03:00:00.000,2024-04-27T00:00:00.000,03:00,2024,Saturday,2024-04-27T06:28:00.000,138577706243,1385777,240264595,241180447.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,ELLIS ST \ MASON ST,24900000.0,Tenderloin,Tenderloin,5.0,6.0,37.785282135009766,-122.40950012207033,POINT (-122.40950012207031 37.785282135009766),20.0,,1.0,,,,10.0,5.0
2022-08-18T15:00:00.000,2022-08-18T00:00:00.000,15:00,2022,Thursday,2022-08-18T15:55:00.000,118335416652,1183354,220555756,222302169.0,II,Initial,,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,MYRTLE ST \ LARKIN ST,25171000.0,Tenderloin,Tenderloin,5.0,6.0,37.78564170879834,-122.41799627043912,POINT (-122.41799627043912 37.785641708798344),20.0,,1.0,,,,10.0,5.0
2021-01-08T03:18:00.000,2021-01-08T00:00:00.000,03:18,2021,Friday,2021-01-08T03:23:00.000,99400028100,994000,210015754,210080256.0,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,BRANNAN ST \ LANGTON ST,54366000.0,Southern,South of Market,6.0,6.0,37.77262496948242,-122.40374755859376,POINT (-122.40374755859375 37.77262496948242),33.0,,,,,,10.0,1.0
2022-04-12T17:15:00.000,2022-04-12T00:00:00.000,17:15,2022,Tuesday,2022-04-12T17:15:00.000,114032816625,1140328,220240173,221022498.0,II,Initial,,16625,Drug Offense,Drug Violation,"Cocaine, Base/rock, Sale",Cite or Arrest Adult,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78331088878137,-122.41752877437465,POINT (-122.41752877437465 37.78331088878137),20.0,,1.0,1.0,,,10.0,5.0
2022-09-27T13:00:00.000,2022-09-27T00:00:00.000,13:00,2022,Tuesday,2022-09-27T15:14:00.000,119782804014,1197828,220662038,222702006.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,ONEIDA AVE \ OTSEGO AVE,22075000.0,Ingleside,Outer Mission,11.0,11.0,37.72158647596025,-122.44213365480816,POINT (-122.44213365480817 37.72158647596025),80.0,,,,,,1.0,9.0
2021-12-15T13:05:00.000,2021-12-15T00:00:00.000,13:05,2021,Wednesday,2021-12-29T12:00:00.000,110705375025,1107053,210690657,212942183.0,IS,Initial Supplement,,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Open or Active,TOLAND ST \ GALVEZ AVE,20726000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74597422469076,-122.39704283791048,POINT (-122.39704283791049 37.74597422469076),85.0,,,,,,9.0,2.0
2022-03-01T16:25:00.000,2022-03-01T00:00:00.000,16:25,2022,Tuesday,2022-03-01T17:19:00.000,112654406153,1126544,220138089,220602487.0,II,Initial,,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,24TH ST \ FOLSOM ST,23990000.0,Mission,Mission,9.0,9.0,37.752506064398666,-122.41408603237402,POINT (-122.41408603237402 37.752506064398666),53.0,,,,3.0,,2.0,3.0
2022-02-04T06:19:00.000,2022-02-04T00:00:00.000,06:19,2022,Friday,2022-02-04T06:34:00.000,111852227130,1118522,220077879,220350438.0,II,Initial,,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,HATTIE ST \ MARKET ST,26165000.0,Park,Castro/Upper Market,8.0,8.0,37.76107798377046,-122.44098470180322,POINT (-122.44098470180322 37.76107798377046),115.0,,,,,,5.0,3.0
2024-02-17T01:00:00.000,2024-02-17T00:00:00.000,01:00,2024,Saturday,2024-02-23T00:40:00.000,136737206224,1367372,246023359,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,23RD AVE \ KIRKHAM ST,27410000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7596435546875,-122.48114776611328,POINT (-122.48114776611328 37.7596435546875),39.0,,,,,,7.0,10.0
2022-05-09T16:00:00.000,2022-05-09T00:00:00.000,16:00,2022,Monday,2022-05-12T15:07:00.000,114975264070,1149752,220310710,221322037.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,24TH ST \ CHURCH ST,25639000.0,Mission,Noe Valley,8.0,8.0,37.75170472967116,-122.42743741452496,POINT (-122.42743741452496 37.75170472967116),84.0,,,,,,5.0,3.0
2022-04-03T10:00:00.000,2022-04-03T00:00:00.000,10:00,2022,Sunday,2022-04-04T10:00:00.000,113726764085,1137267,220218954,220940832.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,EGBERT AVE \ ARELIOUS WALKER DR,20092000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.7184073634072,-122.38515706314976,POINT (-122.38515706314976 37.7184073634072),88.0,,,,,,9.0,2.0
2024-05-02T18:19:00.000,2024-05-02T00:00:00.000,18:19,2024,Thursday,2024-05-02T18:19:00.000,138722016705,1387220,240277491,241232757.0,II,Initial,,16705,Drug Offense,Drug Violation,Maintain Premise Where Narcotics Are Sold/used,Open or Active,ELLIS ST \ POLK ST,25178000.0,Tenderloin,Tenderloin,5.0,6.0,37.78403091430664,-122.41936492919922,POINT (-122.41936492919922 37.78403091430664),20.0,,1.0,,,,10.0,4.0
2022-02-24T23:00:00.000,2022-02-24T00:00:00.000,23:00,2022,Thursday,2022-02-28T16:42:00.000,112625207100,1126252,220135552,220592348.0,II,Initial,,7100,Vandalism,Vandalism,"Vehicle, Tampering",Open or Active,MISTRAL ST \ HARRISON ST,24037000.0,Mission,Mission,9.0,9.0,37.76006217607446,-122.41261023594912,POINT (-122.41261023594913 37.76006217607446),53.0,,,,3.0,,2.0,3.0
2021-11-20T08:59:00.000,2021-11-20T00:00:00.000,08:59,2021,Saturday,2021-11-20T08:59:00.000,109380062050,1093800,210765868,213240772.0,IS,Initial Supplement,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,MAGNOLIA ST \ BUCHANAN ST,26738000.0,Northern,Marina,2.0,2.0,37.80077300322596,-122.43286367931118,POINT (-122.43286367931118 37.800773003225956),17.0,,,,,,6.0,4.0
2020-12-20T12:00:00.000,2020-12-20T00:00:00.000,12:00,2020,Sunday,2021-01-03T09:32:00.000,99272306374,992723,216000547,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,EDDY ST \ FILLMORE ST,26044000.0,Northern,Western Addition,5.0,5.0,37.78142929077149,-122.4323272705078,POINT (-122.43232727050781 37.781429290771484),97.0,,,,,,11.0,4.0
2024-09-03T09:52:00.000,2024-09-03T00:00:00.000,09:52,2024,Tuesday,2024-09-03T09:52:00.000,142070664085,1420706,240552970,242470977.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,GEARY ST \ POLK ST,25182000.0,Northern,Tenderloin,5.0,6.0,37.785892486572266,-122.41973876953124,POINT (-122.41973876953125 37.785892486572266),20.0,,1.0,,,,10.0,4.0
2024-06-05T10:54:00.000,2024-06-05T00:00:00.000,10:54,2024,Wednesday,2024-06-05T10:54:00.000,139631404011,1396314,240352093,241571198.0,II,Initial,,4011,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Cite or Arrest Adult,GOLDEN GATE AVE \ LARKIN ST,24440000.0,Tenderloin,Tenderloin,5.0,6.0,37.78144836425781,-122.41714477539062,POINT (-122.41714477539062 37.78144836425781),20.0,,1.0,1.0,1.0,,10.0,5.0
2021-11-14T15:41:00.000,2021-11-14T00:00:00.000,15:41,2021,Sunday,2021-11-15T16:37:00.000,109235706372,1092357,216175009,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,GALINDO AVE \ CHUMASERO DR,22555000.0,Taraval,Lakeshore,7.0,7.0,37.71367198578531,-122.47313961779678,POINT (-122.47313961779678 37.71367198578531),42.0,,,,,,8.0,10.0
2021-12-23T11:06:00.000,2021-12-23T00:00:00.000,11:06,2021,Thursday,2021-12-30T08:56:00.000,110737706362,1107377,210862276,213640705.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,04TH ST \ MINNA ST,24631000.0,Southern,Financial District/South Beach,6.0,6.0,37.78404443715923,-122.40371175457705,POINT (-122.40371175457705 37.78404443715923),32.0,,,,,,10.0,1.0
2021-11-12T15:31:00.000,2021-11-12T00:00:00.000,15:31,2021,Friday,2021-11-12T16:45:00.000,109092406361,1090924,210746034,213162258.0,II,Initial,,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Open or Active,MAIN ST \ HARRISON ST,23603000.0,Southern,Financial District/South Beach,6.0,6.0,37.78813450138674,-122.39031948501302,POINT (-122.39031948501302 37.78813450138674),30.0,1.0,,,,,10.0,1.0
2021-01-04T21:40:00.000,2021-01-04T00:00:00.000,21:40,2021,Monday,2021-01-04T21:42:00.000,99298019024,992980,210008107,210043134.0,II,Initial,,19024,Disorderly Conduct,Disorderly Conduct,"Disturbing The Peace, Fighting",Unfounded,ANZA ST \ ROSSI AVE,27215000.0,Richmond,Lone Mountain/USF,1.0,1.0,37.779693603515625,-122.4564971923828,POINT (-122.45649719238281 37.779693603515625),12.0,,,,,,4.0,8.0
2024-05-01T16:15:00.000,2024-05-01T00:00:00.000,16:15,2024,Wednesday,2024-05-05T13:56:00.000,138924106244,1389241,246060931,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Central,,,,,,,,,,,,,,
2022-05-13T10:50:00.000,2022-05-13T00:00:00.000,10:50,2022,Friday,2022-05-13T12:00:00.000,115001306244,1150013,220312603,221331352.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72694991292525,-122.47603947349434,POINT (-122.47603947349434 37.72694991292525),41.0,,,,,,8.0,10.0
