incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-12-01T15:00:00.000,2022-12-01T00:00:00.000,15:00,2022,Thursday,2024-02-21T15:05:00.000,136663664070,1366636,230877885,233491171.0,IS,Initial Supplement,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,BRODERICK ST \ GOLDEN GATE AVE,26073000.0,Park,Western Addition,2.0,5.0,37.77851104736328,-122.44021606445312,POINT (-122.44021606445312 37.77851104736328),97.0,,,,,,11.0,7.0
2020-09-04T13:07:00.000,2020-09-04T00:00:00.000,13:07,2020,Friday,2020-09-05T05:39:00.000,95913206372,959132,206130295,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,AVENUE B \ HALIBUT CT,34133000.0,Southern,Treasure Island,6.0,6.0,37.82452392578125,-122.37559509277344,POINT (-122.37559509277344 37.82452392578125),36.0,,,,,,10.0,1.0
2021-09-08T12:00:00.000,2021-09-08T00:00:00.000,12:00,2021,Wednesday,2021-09-14T21:18:00.000,107194606374,1071946,216131772,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,CLAY ST \ LARKIN ST,25297000.0,Central,Russian Hill,3.0,3.0,37.79259308227565,-122.41940178531726,POINT (-122.41940178531726 37.79259308227565),105.0,,,,,,3.0,6.0
2022-05-06T16:00:00.000,2022-05-06T00:00:00.000,16:00,2022,Friday,2022-05-10T12:16:00.000,114904361030,1149043,220305272,221301343.0,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,VALENCIA ST \ 16TH ST,24183000.0,Mission,Mission,9.0,8.0,37.76491737717617,-122.42188644715362,POINT (-122.42188644715362 37.76491737717617),53.0,,,,3.0,,5.0,3.0
2022-03-25T10:52:00.000,2022-03-25T00:00:00.000,10:52,2022,Friday,2022-03-26T06:17:00.000,113450862050,1134508,220194144,220832278.0,IS,Initial Supplement,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,ELMIRA ST \ SHAFTER AVE,33649000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.73850009473432,-122.40388206741498,POINT (-122.40388206741498 37.73850009473432),82.0,,,,,,9.0,2.0
2022-03-19T19:00:00.000,2022-03-19T00:00:00.000,19:00,2022,Saturday,2022-03-19T21:06:00.000,113230709320,1132307,220181834,220782599.0,II,Initial,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,HYDE ST \ CALIFORNIA ST,25252000.0,Central,Nob Hill,3.0,3.0,37.79097319051128,-122.41739133606868,POINT (-122.41739133606869 37.790973190511274),16.0,,,,,,3.0,6.0
2021-11-12T05:01:00.000,2021-11-12T00:00:00.000,05:01,2021,Friday,2021-11-12T15:58:00.000,109091906371,1090919,210745854,213162117.0,II,Initial,,6371,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",Open or Active,STRATFORD DR \ JUNIPERO SERRA BLVD,33516000.0,Taraval,West of Twin Peaks,7.0,7.0,37.718768843232205,-122.4727962697484,POINT (-122.47279626974839 37.718768843232205),41.0,,,,,,8.0,10.0
2021-12-17T17:48:00.000,2021-12-17T00:00:00.000,17:48,2021,Friday,2021-12-17T17:48:00.000,110358964070,1103589,210834560,213512892.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,19TH ST \ CASTRO ST,25811000.0,Mission,Castro/Upper Market,8.0,8.0,37.75928916994242,-122.43485368203896,POINT (-122.43485368203896 37.75928916994242),,,,,5.0,,5.0,3.0
2021-12-26T21:00:00.000,2021-12-26T00:00:00.000,21:00,2021,Sunday,2021-12-28T15:57:00.000,110732606244,1107326,216205634,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOUGH ST \ PAGE ST,24456000.0,Northern,Hayes Valley,6.0,5.0,37.77408497416307,-122.42240711807445,POINT (-122.42240711807445 37.77408497416307),21.0,,,1.0,1.0,,11.0,4.0
2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,00:00,2020,Wednesday,2020-07-28T00:00:00.000,96399875030,963998,200451033,202101232.0,IS,Initial Supplement,,75030,Case Closure,Case Closure,Case Closure,Exceptional Adult,CLEMENTINA ST \ GALLAGHER LN,24626000.0,Southern,South of Market,6.0,6.0,37.78154754638672,-122.40284729003906,POINT (-122.40284729003906 37.78154754638672),32.0,,,,,,10.0,1.0
