incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
22163402,0,221634020,1286 6th Avenue,2022-12-17,223510421,2022-12-17 04:39:47,2022-12-17 04:47:05,2022-12-17 06:36:57,San Francisco,94122,B08,22,7332,1,5,2,4,0,0,,1000.0,0.0,0,0,0,0,1,554 Assist invalid,N None,"70 Assistance, other",86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,7.0,Inner Sunset,"-122.463036, 37.764459",2022-12-17 06:36:57,2025-06-01 02:18:08
22163403,0,221634030,1009 South Van Ness Avenue,2022-12-17,223510423,2022-12-17 04:41:32,2022-12-17 04:45:37,2022-12-17 04:52:13,San Francisco,94110,B06,7,5455,3,10,0,0,0,0,,1000.0,0.0,0,0,0,0,1,412 Gas leak (natural gas or LPG),N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,9.0,Mission,"-122.416617, 37.756985",2022-12-17 04:52:13,2025-06-01 02:18:08
22163404,0,221634040,The Embarcadero Sou,2022-12-17,223510426,2022-12-17 04:42:26,2022-12-17 04:48:14,2022-12-17 04:49:03,San Francisco,94105,B03,35,2131,1,4,0,0,0,0,,1000.0,0.0,0,0,0,0,1,154 Dumpster or other outside trash receptacle fire,N None,11 Extinguishment by fire service personnel,86 Investigate,86 Investigate,1 Detector alerted occupants,"941 Open ocean, sea or tidal waters",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,3.0,Financial District/South Beach,"-122.392504, 37.793769",2022-12-17 04:49:03,2025-06-01 02:18:08
22163415,0,221634150,1009 South Van Ness Avenue,2022-12-17,223510467,2022-12-17 05:42:01,2022-12-17 05:44:40,2022-12-17 05:49:51,San Francisco,94110,B06,7,5455,3,10,0,0,0,0,,1000.0,0.0,0,0,0,0,1,"410 Combustible/flammable gas/liquid condition, other",N None,"42 HazMat detection, monitoring, sampling, & analysis",86 Investigate,86 Investigate,1 Detector alerted occupants,NNN None,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,9.0,Mission,"-122.416617, 37.756985",2022-12-17 05:49:51,2025-06-01 02:18:08
22163419,0,221634190,Cesar Chavez Street,2022-12-17,223510490,2022-12-17 06:09:00,2022-12-17 06:17:26,2022-12-17 06:22:26,San Francisco,94124,B10,25,2635,1,4,0,0,0,0,,1000.0,0.0,0,0,0,0,1,"150 Outside rubbish fire, other",N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,NNN None,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,10.0,Bayview Hunters Point,"-122.392382, 37.75002",2022-12-17 06:22:26,2025-06-01 02:18:08
22163422,0,221634220,50 United Nations Pz,2022-12-17,223510505,2022-12-17 06:18:32,2022-12-17 06:25:50,2022-12-17 06:37:35,San Francisco,94102,B02,36,1551,3,11,2,3,0,0,,1000.0,0.0,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,5.0,Tenderloin,"-122.414235, 37.779819",2022-12-17 06:37:35,2025-06-01 02:18:08
22163426,0,221634260,45 Ora Way,2022-12-17,223510521,2022-12-17 06:34:05,2022-12-17 06:41:13,2022-12-17 06:43:50,San Francisco,94131,B06,26,8154,1,4,0,0,0,0,,1000.0,0.0,0,0,0,0,1,"520 Water problem, other",N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,"960 Street, other",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,8.0,Glen Park,"-122.437838, 37.741548",2022-12-17 06:43:50,2025-06-01 02:18:08
22163434,0,221634340,21 Laidley Street,2022-12-17,223510568,2022-12-17 07:15:37,2022-12-17 07:25:19,2022-12-17 09:40:08,San Francisco,94131,B06,26,5573,4,15,0,0,0,0,,1000.0,0.0,0,0,0,0,1,522 Water or steam leak,N None,66 Remove water,86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,8.0,Glen Park,"-122.431856, 37.741487",2022-12-17 09:40:08,2025-06-01 02:18:08
22163447,0,221634470,2141 Chestnut Street,2022-12-17,223510652,2022-12-17 08:06:39,2022-12-17 08:11:15,2022-12-17 08:16:29,San Francisco,94123,B04,16,3661,3,10,0,0,0,0,,1000.0,0.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,63 Restore fire alarm system,86 Investigate,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,2.0,Marina,"-122.438553, 37.800454",2022-12-17 08:16:29,2025-06-01 02:18:08
22163448,0,221634480,420 Fulton Street,2022-12-17,223510657,2022-12-17 08:09:52,2022-12-17 08:14:01,2022-12-17 08:23:09,San Francisco,94102,B02,36,3264,3,11,0,0,0,0,,1000.0,0.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",5 Battery missing or disconnected,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,5.0,Western Addition,"-122.423755, 37.778766",2022-12-17 08:23:09,2025-06-01 02:18:08
