incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
16054508,0,160545080,245 VALENCIA STREET,2016-05-17,161381811,2016-05-17 12:43:34,2016-05-17 12:49:22,2016-05-17 12:59:39,San Francisco,94103,B02,36,5126,3,11,0,0,0,0,,50.0,50.0,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"131 Church, mosque, synagogue, temple, chapel",00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,9.0,Mission,"-122.4222, 37.769037",2016-05-17 12:59:39,2025-06-01 02:18:08
16054510,0,160545100,299 FREMONT STREET,2016-05-17,161381832,2016-05-17 12:47:46,2016-05-17 12:53:43,2016-05-17 12:56:31,San Francisco,94105,B03,35,2137,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,Financial District/South Beach,"-122.393599, 37.788093",2016-05-17 12:56:31,2025-06-01 02:18:08
16054511,0,160545110,283 MOSCOW STREET,2016-05-17,161381833,2016-05-17 12:47:19,2016-05-17 12:52:09,2016-05-17 13:02:21,San Francisco,94112,B09,43,6164,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,554 Assist invalid,N None,73 Provide manpower,86 Investigate,51 Ventilate,1 Detector alerted occupants,419 1 or 2 family dwelling,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,11.0,Excelsior,"-122.426175, 37.723085",2016-05-18 00:00:00,2025-06-01 02:18:08
16054513,0,160545130,376 ELLIS ST 107,2016-05-17,161381875,2016-05-17 12:57:13,2016-05-17 13:15:10,2016-05-17 13:15:19,San Francisco,94102,B03,3,1461,1,5,0,0,0,0,,50.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,5.0,Tenderloin,"-122.412382, 37.784986",2016-05-17 13:15:19,2025-06-01 02:18:08
16054514,0,160545140,801 CONGO STREET,2016-05-17,161381900,2016-05-17 13:02:21,2016-05-17 13:06:16,2016-05-17 13:06:16,San Francisco,94131,B09,26,8177,1,5,0,0,0,0,,50.0,50.0,0,0,0,0,1,"540 Animal problem, other",N None,73 Provide manpower,74 Provide apparatus,51 Ventilate,1 Detector alerted occupants,936 Vacant lot,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,7.0,West of Twin Peaks,"-122.440956, 37.73502",2016-05-17 13:06:16,2025-06-01 02:18:08
16054516,0,160545160,19TH AV/RIVERA STREET,2016-05-17,161381913,2016-05-17 13:05:30,2016-05-17 13:08:51,2016-05-17 13:11:17,San Francisco,94116,B08,40,7416,1,4,1,2,0,0,,50.0,50.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,86 Investigate,51 Ventilate,1 Detector alerted occupants,"962 Residential street, road or residential driveway",00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,7.0,West of Twin Peaks,"-122.475902, 37.746782",2016-05-17 13:11:17,2025-06-01 02:18:08
16054522,0,160545220,1139 MARKET STREET,2016-05-17,161381984,2016-05-17 13:19:21,2016-05-17 13:24:31,2016-05-17 13:28:48,San Francisco,94103,B02,36,2316,3,11,0,0,0,0,,50.0,50.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,599 Business office,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,South of Market,"-122.413152, 37.779882",2016-05-17 13:28:48,2025-06-01 02:18:08
16054523,0,160545230,2441 FILBERT STREET,2016-05-17,161381990,2016-05-17 13:20:56,2016-05-17 13:25:36,2016-05-17 13:29:47,San Francisco,94123,B04,16,4116,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,"100 Fire, other",N None,63 Restore fire alarm system,86 Investigate,51 Ventilate,1 Detector alerted occupants,419 1 or 2 family dwelling,"24 Cooking area, kitchen",2 Unintentional,53 Equipment unattended,,"10 Heat from powered equipment, other","76 Cooking materials, including edible materials",N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,2.0,Marina,"-122.439644, 37.797446",2016-05-17 13:29:47,2025-06-01 02:18:08
16054524,0,160545240,169 2ND AVENUE,2016-05-17,161382002,2016-05-17 13:24:35,2016-05-17 13:30:37,2016-05-17 13:44:51,San Francisco,94118,B07,31,7115,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,522 Water or steam leak,N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,419 1 or 2 family dwelling,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,1.0,Inner Richmond,"-122.460407, 37.785699",2016-05-17 13:44:51,2025-06-01 02:18:08
16054527,0,160545270,BUSH ST/LARKIN STREET,2016-05-17,161382010,2016-05-17 13:29:23,2016-05-17 13:35:01,2016-05-17 13:36:30,San Francisco,94109,B04,3,1636,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,87 Investigate fire out on arrival,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,00 Other area of fire origin,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,3.0,Nob Hill,"-122.418658, 37.788909",2016-05-17 13:36:30,2025-06-01 02:18:08
