incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
23136361,0,231363610,2728 Hyde Street,2023-10-09,232822164,2023-10-09 16:22:39,2023-10-09 16:28:02,2023-10-09 16:33:56,San Francisco,94109,B01,28,1615,3,11,0,0,0,0,,0.0,0.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,"90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,3.0,Russian Hill,"-122.420349, 37.806028",2023-10-09 16:33:56,2025-06-01 02:18:08
23136362,0,231363620,527 Teresita Bl,2023-10-09,232822175,2023-10-09 16:24:40,2023-10-09 16:31:21,2023-10-09 16:34:48,San Francisco,94127,B09,39,8654,3,11,0,0,0,0,,0.0,0.0,0,0,0,0,1,"746 Carbon monoxide detector activation, no CO",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,"90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,7.0,West of Twin Peaks,"-122.446319, 37.739375",2023-10-09 16:34:48,2025-06-01 02:18:08
23136365,0,231363650,9th Street,2023-10-09,232822191,2023-10-09 16:30:22,2023-10-09 16:34:11,2023-10-09 16:38:10,San Francisco,94103,B03,29,2333,1,4,0,0,0,0,,0.0,0.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,"10 Fire control or extinguishment, other",63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"960 Street, other","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,6.0,South of Market,"-122.408534, 37.77129",2023-10-09 16:38:10,2025-06-01 02:18:08
23136367,0,231363670,2921 22nd Street,2023-10-09,232822199,2023-10-09 16:33:31,2023-10-09 16:37:05,2023-10-09 17:35:57,San Francisco,94110,B06,7,5473,3,10,0,0,0,0,,0.0,0.0,0,0,0,0,1,412 Gas leak (natural gas or LPG),N None,86 Investigate,82 Notify other agencies.,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,"90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,9.0,Mission,"-122.412665, 37.755735",2023-10-09 17:35:57,2025-06-01 02:18:08
23136371,0,231363710,140 14th Street,2023-10-09,232822235,2023-10-09 16:42:19,2023-10-09 16:50:26,2023-10-09 16:55:10,San Francisco,94103,B02,7,5216,1,4,0,0,0,0,,0.0,0.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,"10 Fire control or extinguishment, other",63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"962 Residential street, road or residential driveway","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,9.0,Mission,"-122.416475, 37.768554",2023-10-09 16:55:10,2025-06-01 02:18:08
23136373,0,231363730,2001 Mcallister Street,2023-10-09,232822248,2023-10-09 16:46:59,2023-10-09 16:48:46,2023-10-09 16:50:58,San Francisco,94118,B05,21,4362,3,10,0,0,0,0,,0.0,0.0,0,0,0,0,1,"700 False alarm or false call, other",N None,63 Restore fire alarm system,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,"90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,2.0,Lone Mountain/USF,"-122.445038, 37.77688",2023-10-09 16:50:58,2025-06-01 02:18:08
23136376,0,231363760,1855 4th Street,2023-10-09,232822296,2023-10-09 17:03:27,2023-10-09 17:08:13,2023-10-09 17:14:11,San Francisco,94107,B03,4,2436,3,10,0,0,0,0,,0.0,0.0,0,0,0,0,1,"500 Service Call, other",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"000 Property Use, other","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,6.0,Potrero Hill,"-122.390643, 37.766048",2023-10-09 17:14:11,2025-06-01 02:18:08
23136377,0,231363770,101 Montgomery Street,2023-10-09,232822301,2023-10-09 17:06:34,2023-10-09 17:10:04,2023-10-09 17:18:03,San Francisco,94104,B01,13,1235,3,11,0,0,0,0,,0.0,0.0,0,0,0,0,1,"730 System malfunction, other",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"449 Hotel/motel, commercial","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,3.0,Financial District/South Beach,"-122.402293, 37.790096",2023-10-09 17:18:03,2025-06-01 02:18:08
23136379,0,231363790,2656 Mcallister Street,2023-10-09,232822307,2023-10-09 17:08:32,2023-10-09 17:12:31,2023-10-09 17:21:28,San Francisco,94118,B07,21,4556,3,10,0,0,0,0,,0.0,0.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"500 Mercantile, business, other","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,1.0,Lone Mountain/USF,"-122.455647, 37.775653",2023-10-09 17:21:28,2025-06-01 02:18:08
23136383,0,231363830,1707 Market Street,2023-10-09,232822330,2023-10-09 17:13:46,2023-10-09 17:18:24,2023-10-09 17:37:39,San Francisco,94103,B02,36,5115,1,4,3,5,0,0,,0.0,0.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"962 Residential street, road or residential driveway","90 Outside area, other",1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,1 Fire too small to activate detector,U Undetermined,"0 Detector failure reason, other",U Undetermined,1 Wet - pipe sprinkler system,3 Fire too small to activate system,Inappropriate system for the type of fire,,6.0,Mission,"-122.422147, 37.771986",2023-10-09 17:37:39,2025-06-01 02:18:08
