incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
13063387,0,130633870,385 POPE ST,2013-07-05,131860131,2013-07-05 10:12:32,2013-07-05 10:19:21,2013-07-05 10:28:33,San Francisco,94112,B09,43,6217,4,14,1,2,0,0,T15,0.0,25.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,"50  -  Fires/rescue & Haz conditions, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"70  -  Organic materials, other",3  -  Unattended or unsupervised person,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,11.0,Excelsior,"-122.43947236, 37.71045831",2013-07-05 13:49:55,2025-06-01 02:18:08
13063388,0,130633880,245 11TH ST,2013-07-05,131860132,2013-07-05 10:13:26,2013-07-05 10:19:39,2013-07-05 11:28:39,San Francisco,94105,B02,36,5114,1,4,1,2,0,0,72,0.0,25.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,6.0,South of Market,"-122.414776, 37.772564",2013-08-03 00:09:13,2025-06-01 02:18:08
13063389,0,130633890,2224 JACKSON ST,2013-07-05,131860133,2013-07-05 10:16:51,2013-07-05 10:19:35,2013-07-05 10:53:45,San Francisco,94115,B04,38,3465,9,31,1,2,0,0,E05,0.0,25.0,0,0,0,0,1,"441  -  Heat -  short circuit, defect/worn wiring",,64  -  Shut down system,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.43184866, 37.79308847",2013-07-05 22:25:09,2025-06-01 02:18:08
13063395,0,130633950,201 8TH ST,2013-07-05,131860140,2013-07-05 10:43:46,2013-07-05 10:46:27,2013-07-05 10:49:24,San Francisco,94103,B02,29,2322,1,4,0,0,0,0,E08,0.0,25.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,6.0,South of Market,"-122.411487, 37.776221",2013-07-06 07:48:05,2025-06-01 02:18:08
13063401,0,130634010,CAYUGA AV / SICKLES AV,2013-07-05,131860147,2013-07-05 10:54:20,2013-07-05 10:59:07,2013-07-05 11:46:17,San Francisco,94112,B09,33,8357,1,4,1,2,0,0,86,0.0,25.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,32  -  Provide basic life support (BLS),86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,11.0,Outer Mission,"-122.454548, 37.710208",2013-07-05 14:14:49,2025-06-01 02:18:08
13063405,0,130634050,131 ARBOR ST,2013-07-05,131860153,2013-07-05 11:02:40,2013-07-05 11:12:10,2013-07-05 11:16:51,San Francisco,94131,B06,26,8145,1,4,0,0,0,0,E32,0.0,25.0,0,0,0,0,1,"331  -  Lock - in (if lock out , use 511 )",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,8.0,Glen Park,"-122.43676683, 37.73690634",2013-07-06 07:48:48,2025-06-01 02:18:08
13063407,0,130634070,390 27TH AV,2013-07-05,131860156,2013-07-05 11:16:23,2013-07-05 11:22:46,2013-07-05 11:33:03,San Francisco,94121,B07,14,7221,1,5,0,0,0,0,T14,0.0,25.0,0,0,0,0,1,551  -  Assist PD or other Govern. Agency,,52  -  Forcible entry,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,1.0,Outer Richmond,"-122.486947, 37.7818666",2013-12-31 13:24:56,2025-06-01 02:18:08
13063410,0,130634100,2ND ST / FOLSOM ST,2013-07-05,131860159,2013-07-05 11:23:33,2013-07-05 11:27:11,2013-07-05 11:36:01,San Francisco,94107,B03,1,2147,3,10,0,0,0,0,T08,0.0,25.0,0,0,0,0,1,"651  -  Smoke scare, odor of smoke",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,6.0,Financial District/South Beach,"-122.396707, 37.785543",2013-07-06 00:17:29,2025-06-01 02:18:08
13063413,0,130634130,48 GARNETT TR,2013-07-05,131860162,2013-07-05 11:31:20,2013-07-05 11:49:56,2013-07-05 13:39:36,San Francisco,94124,B10,17,6624,1,4,1,2,0,0,96,0.0,25.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"70  -  Assistance, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,10.0,Bayview Hunters Point,"-122.381933, 37.732843",2013-07-05 16:51:38,2025-06-01 02:18:08
13063415,0,130634150,3100 19TH ST,2013-07-05,131860165,2013-07-05 11:40:04,2013-07-05 11:43:49,2013-07-05 11:44:18,San Francisco,94110,B06,7,5432,2,9,0,0,0,0,E29,0.0,25.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,Y,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",1  - Power fail/shutoff or disconnected dete,N  - None Present,,,,0.0,9.0,Mission,"-122.412775, 37.760692",2013-07-05 12:26:25,2025-06-01 02:18:08
