incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
18016516,0,180165160,291 PUTNAM STREET,2018-02-07,180383954,2018-02-07 21:40:14,2018-02-07 21:42:39,2018-02-07 21:55:37,San Francisco,94110,B10,32,5746,1,4,0,0,0,0,,100.0,100.0,0,0,0,0,1,"400 Hazardous condition, other",N None,75 Provide equipment,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,9.0,Bernal Heights,"-122.411008, 37.735899",2018-02-07 21:55:37,2025-06-01 02:18:08
18016517,0,180165170,500 BLK POST STREET,2018-02-07,180383955,2018-02-07 21:40:26,2018-02-07 21:42:25,2018-02-07 21:45:48,San Francisco,94109,B01,3,1451,1,4,0,0,0,0,,100.0,100.0,0,0,0,0,1,"500 Service Call, other",N None,"00 Action taken, other",63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,961 Highway or divided highway,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,3.0,Nob Hill,"-122.41006, 37.788083",2018-02-07 21:45:48,2025-06-01 02:18:08
18016530,0,180165300,FELL STREET,2018-02-07,180384056,2018-02-07 22:20:16,2018-02-07 22:25:14,2018-02-07 23:41:26,San Francisco,94117,B05,21,4356,3,10,1,2,0,0,,100.0,100.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"960 Street, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,5.0,Lone Mountain/USF,"-122.445905, 37.772996",2018-02-07 23:41:26,2025-06-01 02:18:08
18016533,0,180165330,495 BEACH STREET,2018-02-07,180384078,2018-02-07 22:26:08,2018-02-07 22:33:24,2018-02-07 22:40:07,San Francisco,94133,B01,28,1521,3,11,0,0,0,0,,100.0,100.0,0,0,0,0,1,"710 Malicious, mischievous false call, other",N None,86 Investigate,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"449 Hotel/motel, commercial",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,3.0,North Beach,"-122.417106, 37.807023",2018-02-07 22:40:07,2025-06-01 02:18:08
18016536,0,180165360,250 POINT LOBOS AV 203 AVENUE,2018-02-07,180384093,2018-02-07 22:30:46,2018-02-07 22:33:17,2018-02-07 22:52:37,San Francisco,94121,B07,34,7274,8,28,1,2,1,2,,100.0,100.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,1.0,Outer Richmond,"-122.505679, 37.779915",2018-02-07 22:52:37,2025-06-01 02:18:08
18016540,0,180165400,699 MARKET STREET,2018-02-07,180384120,2018-02-07 22:39:20,2018-02-07 22:46:07,2018-02-07 22:46:39,San Francisco,94105,B03,1,2211,2,9,0,0,0,0,,100.0,100.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"962 Residential street, road or residential driveway",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,6.0,Financial District/South Beach,"-122.403311, 37.787643",2018-02-07 22:46:39,2025-06-01 02:18:08
18016548,0,180165480,2040 JEFFERSON ST 108,2018-02-07,180384242,2018-02-07 23:40:10,2018-02-07 23:56:30,2018-02-07 23:56:37,San Francisco,94123,B04,51,4216,1,4,0,0,0,0,,100.0,100.0,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"400 Residential, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,2.0,Marina,"-122.446159, 37.804405",2018-02-07 23:56:37,2025-06-01 02:18:08
18016549,0,180165490,RUSSIA/DUBLIN BURG,2018-02-07,180384249,2018-02-07 23:42:06,2018-02-07 23:46:37,2018-02-08 00:13:33,San Francisco,94112,B09,43,6162,1,4,0,0,0,0,,100.0,100.0,0,0,0,0,1,"500 Service Call, other",N None,"00 Action taken, other",63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"960 Street, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,11.0,Excelsior,"-122.427573, 37.716998",2018-02-08 00:13:33,2025-06-01 02:18:08
18016553,0,180165530,140 JONES STREET,2018-02-08,180390078,2018-02-08 00:41:49,2018-02-08 00:46:07,2018-02-08 00:58:13,San Francisco,94102,B03,3,1456,3,11,0,0,0,0,,100.0,100.0,0,0,0,0,1,"700 False alarm or false call, other",N None,"00 Action taken, other",63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,5.0,Tenderloin,"-122.412074, 37.782645",2018-02-08 00:58:13,2025-06-01 02:18:08
18016556,0,180165560,6 LOCKSLEY AV 4K,2018-02-08,180390109,2018-02-08 01:03:24,2018-02-08 01:11:21,2018-02-08 01:18:46,San Francisco,94122,B08,22,7331,1,4,0,0,0,0,,100.0,100.0,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,7.0,Inner Sunset,"-122.462957, 37.759559",2018-02-08 01:18:46,2025-06-01 02:18:08
18016567,0,180165670,600 HYDE STREET,2018-02-08,180390154,2018-02-08 01:34:13,2018-02-08 01:37:31,2018-02-08 01:37:39,San Francisco,94109,B04,3,1556,2,9,0,0,0,0,,100.0,100.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,"960 Street, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,3.0,Tenderloin,"-122.416381, 37.786387",2018-02-08 01:37:39,2025-06-01 02:18:08
18016570,0,180165700,671 GREENWICH STREET,2018-02-08,180390164,2018-02-08 01:45:56,2018-02-08 01:51:26,2018-02-08 02:02:20,San Francisco,94133,B01,28,1335,3,11,0,0,0,0,,100.0,100.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,"00 Action taken, other",1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,"10 Misuse of material or product, other",UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"00 Item first ignited, other",NO,1.0,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,,1.0,3.0,North Beach,"-122.410855, 37.802073",2018-02-08 02:02:20,2025-06-01 02:18:08
