incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
8011340,0,80113400,1 Sf Intl Airport,2008-02-05,80360145,2008-02-05 10:41:11,2008-02-05 10:47:15,2008-02-05 10:54:58,San Francisco International Airport area,94128,B09,A3,3234.0,1,3,0,0,0,0,AP,55.0,50.0,0,0,0,0,1,622  -  No incident found on arrival/disp. addr.,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,171  -  Airport passenger terminal,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Tenderloin,"-122.38416, 37.616901",2008-02-05 11:18:21,2025-06-01 02:18:08
8011341,0,80113410,1226 Grant Avenue,2008-02-05,80360146,2008-02-05 10:56:03,2008-02-05 11:03:23,2008-02-05 11:12:53,San Francisco,94133,B01,2,3234.0,3,11,0,0,0,0,E02,50.0,50.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,North Beach,"-122.407018, 37.798251",2008-02-05 14:34:45,2025-06-01 02:18:08
8011343,0,80113430,45 Conkling Street,2008-02-05,80360150,2008-02-05 11:05:15,2008-02-05 11:08:16,2008-02-05 11:21:46,San Francisco,94124,B10,42,3234.0,3,10,0,0,0,0,E42,55.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,215  -  Middle/Junior or High School,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.401886, 37.735722",2008-02-05 11:32:09,2025-06-01 02:18:08
8011348,0,80113480,690 Market Street,2008-02-05,80360156,2008-02-05 11:17:21,2008-02-05 11:21:19,2008-02-05 11:25:32,San Francisco,94133,B01,1,3234.0,3,11,0,0,0,0,T01,50.0,50.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,Financial District/South Beach,"-122.403309, 37.787838",2008-02-05 14:33:28,2025-06-01 02:18:08
8011350,0,80113500,45 Conkling Street,2008-02-05,80360160,2008-02-05 11:22:18,2008-02-05 11:24:10,2008-02-05 11:33:51,San Francisco,94134,B10,42,3234.0,1,4,0,0,0,0,E42,55.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,215  -  Middle/Junior or High School,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.401886, 37.735722",2008-02-05 16:05:21,2025-06-01 02:18:08
8011351,0,80113510,6th Street / Market Street,2008-02-05,80360159,2008-02-05 11:19:40,2008-02-05 11:28:57,2008-02-05 11:35:44,San Francisco,94105,B03,1,3234.0,3,11,0,0,0,0,T03,55.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,161  -  Restaurant or cafeteria,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,South of Market,"-122.410293, 37.78223",2008-03-07 09:13:21,2025-06-01 02:18:08
8011361,0,80113610,363 Noe Street,2008-02-05,80360180,2008-02-05 12:11:43,2008-02-05 12:21:30,2008-02-05 12:26:38,San Francisco,94114,B05,6,3234.0,1,4,0,0,0,0,E21,55.0,50.0,0,0,0,0,1,"700  -  False alarm or false call, other",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,459  -  Residential board and care,"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,8.0,Castro/Upper Market,"-122.432911, 37.76322",2008-02-05 14:01:13,2025-06-01 02:18:08
8011364,0,80113640,19th Avenue / Holloway Avenue,2008-02-05,80360185,2008-02-05 12:24:41,2008-02-05 12:29:52,2008-02-05 13:37:54,San Francisco,94122,B08,19,3234.0,5,14,0,0,0,0,T19,55.0,50.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,33  -  Provide advanced life support (ALS),86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,961  -  Highway or divided highway (Street),"24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,Lakeshore,"-122.475222, 37.721057",2008-02-06 11:11:58,2025-06-01 02:18:08
8011366,0,80113660,Sutter Street / Leavenworth Street,2008-02-05,80360191,2008-02-05 12:52:50,2008-02-05 12:56:41,2008-02-05 13:06:28,San Francisco,94109,B01,3,3234.0,1,4,1,2,0,0,94,55.0,50.0,0,0,0,0,1,324  -  Motor vehicle accident with no injuries.,,75  -  Provide equipment,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Nob Hill,"-122.415187, 37.788386",2008-02-05 14:29:30,2025-06-01 02:18:08
8011367,0,80113670,17th Street / Kansas Street,2008-02-05,80360192,2008-02-05 12:55:26,2008-02-05 12:58:11,2008-02-05 13:23:50,San Francisco,94107,B02,29,3234.0,1,4,0,0,0,0,E29,55.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,2  -  Detector did not alert occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,"30  -  Electrical failure, malfunction, othe","10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,0.0,0.0,0.0,0.0,U  - Undetermined,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Mission Bay,"-122.403528, 37.764724",2008-02-05 13:26:35,2025-06-01 02:18:08
