incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
23116647,0,231166470,Moscow Street,2023-08-31,232432739,2023-08-31 18:13:27,2023-08-31 18:19:29,2023-08-31 19:39:35,San Francisco,94112,B09,43,6161,2,9,3,5,0,0,,75000.0,100.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,63 Restore fire alarm system,86 Investigate,U Unknown,"960 Street, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,11.0,Excelsior,"-122.433708, 37.713146",2023-08-31 19:39:35,2025-06-01 02:18:08
23116651,0,231166510,146 5th Avenue,2023-08-31,232432777,2023-08-31 18:21:44,2023-08-31 18:24:55,2023-08-31 18:47:23,San Francisco,94118,B07,31,7125,3,10,0,0,0,0,,75000.0,100.0,0,0,0,0,1,"700 False alarm or false call, other",N None,"60 Systems and services, other",63 Restore fire alarm system,86 Investigate,U Unknown,419 1 or 2 family dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,1.0,Inner Richmond,"-122.463474, 37.785911",2023-08-31 18:47:23,2025-06-01 02:18:08
23116653,0,231166530,705 Natoma Street,2023-08-31,232432792,2023-08-31 18:26:48,2023-08-31 18:31:58,2023-08-31 18:38:58,San Francisco,94103,B02,1,2318,3,11,0,0,0,0,,75000.0,100.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,U Unknown,"439 Boarding/rooming house, residential hotels",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,South of Market,"-122.41222, 37.776516",2023-08-31 18:38:58,2025-06-01 02:18:08
23116657,0,231166570,Alabama Street,2023-08-31,232432810,2023-08-31 18:32:43,2023-08-31 18:36:33,2023-08-31 18:46:58,San Francisco,94103,B02,29,5241,2,8,0,0,0,0,,75000.0,100.0,0,0,0,0,1,561 Unauthorized burning,N None,87 Investigate fire out on arrival,63 Restore fire alarm system,86 Investigate,U Unknown,"580 General retail, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,9.0,Mission,"-122.412297, 37.764192",2023-08-31 18:46:58,2025-06-01 02:18:08
23116660,0,231166600,141 Eddy Street,2023-08-31,232432831,2023-08-31 18:38:02,2023-08-31 18:39:27,2023-08-31 18:46:47,San Francisco,94102,B03,3,1453,6,22,0,0,0,0,,75000.0,100.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,U Unknown,"439 Boarding/rooming house, residential hotels",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,5.0,Tenderloin,"-122.409938, 37.783986",2023-08-31 18:46:47,2025-06-01 02:18:08
23116679,0,231166790,601 Tennessee Street,2023-08-31,232432973,2023-08-31 19:28:24,2023-08-31 19:33:27,2023-08-31 20:16:33,San Francisco,94107,B03,4,2465,3,10,0,0,0,0,,75000.0,100.0,0,0,0,0,1,"730 System malfunction, other",N None,63 Restore fire alarm system,63 Restore fire alarm system,86 Investigate,U Unknown,"400 Residential, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,10.0,Potrero Hill,"-122.389763, 37.764196",2023-08-31 20:16:33,2025-06-01 02:18:08
23116685,0,231166850,3352 18th Street,2023-08-31,232433010,2023-08-31 19:44:35,2023-08-31 19:47:03,2023-08-31 19:53:13,San Francisco,94110,B02,7,5423,3,11,0,0,0,0,,75000.0,100.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,63 Restore fire alarm system,86 Investigate,U Unknown,429 Multifamily dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,9.0,Mission,"-122.418403, 37.761964",2023-08-31 19:53:13,2025-06-01 02:18:08
23116690,0,231166900,Pine Street,2023-08-31,232433039,2023-08-31 19:53:45,2023-08-31 19:55:59,2023-08-31 21:17:07,San Francisco,94115,B04,38,3434,2,8,1,2,0,0,,75000.0,100.0,0,0,0,0,1,323 Motor vehicle/pedestrian accident (MV Ped),N None,86 Investigate,63 Restore fire alarm system,86 Investigate,U Unknown,NNN None,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,2.0,Pacific Heights,"-122.432006, 37.788159",2023-08-31 21:17:07,2025-06-01 02:18:08
23116692,0,231166920,801 Greenwich Street,2023-08-31,232433061,2023-08-31 20:02:42,2023-08-31 20:06:01,2023-08-31 20:24:53,San Francisco,94133,B01,28,1423,7,28,1,2,1,2,,75000.0,100.0,0,0,0,0,1,"113 Cooking fire, confined to container",N None,63 Restore fire alarm system,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"400 Residential, other",UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,3.0,Russian Hill,"-122.412924, 37.801814",2023-08-31 20:24:53,2025-06-01 02:18:08
23116715,0,231167150,2315 Broadway,2023-08-31,232433211,2023-08-31 20:58:08,2023-08-31 21:01:31,2023-08-31 21:26:34,San Francisco,94123,B04,16,3613,3,10,0,0,0,0,,75000.0,100.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,U Unknown,429 Multifamily dwelling,UU Undetermined,U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,2.0,Pacific Heights,"-122.435204, 37.794159",2023-08-31 21:26:34,2025-06-01 02:18:08
