incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
10040344,0,100403440,1 Sf Intl Airport,2010-05-09,101300069,2010-05-09 16:14:09,2010-05-09 16:19:08,2010-05-09 16:40:19,San Francisco International Airport area,94128,B09,A1,1625.0,1,3,0,0,0,0,AP,5000.0,1.0,0,0,0,0,1,353  -  Removal of victim(s) from stalled elev.,,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"882  -  Parking garage, general vehicle","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,6.0,Mission,"-122.38416, 37.616901",2010-05-10 07:05:42,2025-06-01 02:18:08
10040345,0,100403450,235 Flournoy Street,2010-05-10,101300070,2010-05-10 07:04:03,2010-05-10 07:13:16,2010-05-10 07:16:25,San Francisco,94112,B09,33,1625.0,1,4,0,0,0,0,E33,5000.0,1.0,0,0,0,0,1,444  -  Power line down (wire),,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,11.0,Outer Mission,"-122.46247861, 37.70875621",2010-08-13 19:16:55,2025-06-01 02:18:08
10040346,0,100403460,3720 Scott Street,2010-05-10,101300071,2010-05-10 07:06:04,2010-05-10 07:11:19,2010-05-10 07:23:01,San Francisco,94123,B04,16,4112.0,3,10,0,0,0,0,T16,5000.0,1.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,2.0,Marina,"-122.44167965, 37.80409568",2010-05-10 16:30:02,2025-06-01 02:18:08
10040351,0,100403510,745 Ashbury Street,2010-05-10,101300078,2010-05-10 07:30:48,2010-05-10 07:37:18,2010-05-10 07:58:15,San Francisco,94117,B05,12,1625.0,1,4,0,0,0,0,E12,10.0,10.0,0,0,0,0,1,"650  -  Steam/gas mistaken for smoke, other",,"50  -  Fires/rescue & Haz conditions, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,5.0,Haight Ashbury,"-122.44688011, 37.76818827",2010-05-12 17:30:55,2025-06-01 02:18:08
10040353,0,100403530,1760 Page Street,2010-05-10,101300080,2010-05-10 07:35:29,2010-05-10 07:48:15,2010-05-10 07:55:38,San Francisco,94117,B05,12,1625.0,1,4,0,0,0,0,E22,5000.0,1.0,0,0,0,0,1,"500  -  Service Call, other",,71  -  Assist physically disabled,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,5.0,Haight Ashbury,"-122.44977146, 37.77089013",2010-05-16 12:28:37,2025-06-01 02:18:08
10040358,0,100403580,101sb C Chavez Of / Potrero Avenue,2010-05-10,101300089,2010-05-10 07:58:54,2010-05-10 08:07:32,2010-05-10 08:16:12,San Francisco,94110,B10,9,2626.0,2,6,0,0,0,0,E09,5000.0,1.0,0,0,0,0,1,324  -  Motor vehicle accident with no injuries.,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,961  -  Highway or divided highway (Street),"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,10.0,Potrero Hill,"-122.4028817, 37.74953247",2010-05-10 09:11:45,2025-06-01 02:18:08
10040360,0,100403600,1700 California Street,2010-05-10,101300095,2010-05-10 08:07:54,2010-05-10 08:13:31,2010-05-10 08:23:30,San Francisco,94115,B04,38,3155.0,3,19,0,0,0,0,E38,5000.0,1.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.423093, 37.790537",2010-05-10 16:28:40,2025-06-01 02:18:08
10040366,0,100403660,2646 Broderick Street,2010-05-10,101300101,2010-05-10 08:42:29,2010-05-10 08:47:00,2010-05-10 08:50:55,San Francisco,94115,B04,16,4225.0,3,10,0,0,0,0,E16,5000.0,1.0,0,0,0,0,1,"744  -  Detector activation, no fire  -  accident",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.44321775, 37.79486334",2010-05-10 16:26:51,2025-06-01 02:18:08
10040370,0,100403700,Fillmore Street / Bay Street,2010-05-10,101300103,2010-05-10 08:51:08,2010-05-10 08:53:34,2010-05-10 08:56:41,San Francisco,94123,B04,16,1625.0,1,4,0,0,0,0,E16,5000.0,1.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,12  -  Salvage & overhaul,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,2.0,Marina,"-122.436696, 37.802627",2010-05-28 15:41:04,2025-06-01 02:18:08
10040372,0,100403720,Jones Street / Ellis Street,2010-05-10,101300105,2010-05-10 08:53:40,2010-05-10 08:57:16,2010-05-10 08:57:55,San Francisco,94109,B03,3,1625.0,1,4,0,0,0,0,E03,5000.0,1.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"000  -  Property Use, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,,,,0.0,5.0,Tenderloin,"-122.412784, 37.784866",2010-05-10 09:04:21,2025-06-01 02:18:08
