incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
5062283,0,50622830,711 Leavenworth Street,2005-08-22,52340047,2005-08-22 06:11:23,2005-08-22 06:13:07,2005-08-22 06:27:29,San Francisco,94109,B04,3,1555.0,8,28,0,0,0,0,E36,0,0,0,0,0,0,1,"113  -  Cooking fire, confined to container",Mutual aid received,51  -  Ventilate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Nob Hill,"-122.415112, 37.787591",2005-08-22 07:54:51,2025-06-01 02:18:08
5062287,0,50622870,1388 Sutter Street,2005-08-22,52340057,2005-08-22 06:48:55,2005-08-22 06:51:04,2005-08-22 07:29:35,San Francisco,94109,B04,3,1555.0,3,10,0,0,0,0,E03,0,0,0,0,0,0,1,"740  -  Unintentional alarm, other",Mutual aid received,64  -  Shut down system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Western Addition,"-122.42306459, 37.7876447",2005-08-22 07:53:09,2025-06-01 02:18:08
5062293,0,50622930,1395 Van Ness Avenue,2005-08-22,52340064,2005-08-22 07:32:40,2005-08-22 07:32:40,2005-08-22 07:42:08,San Francisco,94109,B04,3,1555.0,1,5,0,0,0,0,T03,0,0,0,0,0,0,1,"520  -  Water problem, other",Mutual aid received,66  -  Remove water,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"579  -  vehicle/boat; sales, service or repair","90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Nob Hill,"-122.422017, 37.788381",2005-08-22 08:01:49,2025-06-01 02:18:08
5062295,0,50622950,3254 Folsom Street,2005-08-22,52340068,2005-08-22 07:52:11,2005-08-22 07:55:53,2005-08-22 08:10:06,San Francisco,94110,B06,11,1555.0,1,4,0,0,0,0,E07,0,0,0,0,0,0,1,"550  -  Public service assistance, other",Mutual aid received,"70  -  Assistance, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Bernal Heights,"-122.41374255, 37.74602502",2005-08-22 09:36:41,2025-06-01 02:18:08
5062300,0,50623000,174 20th Avenue,2005-08-22,52340079,2005-08-22 08:23:17,2005-08-22 08:27:22,2005-08-22 08:40:21,San Francisco,94121,B07,31,1555.0,1,4,0,0,0,0,E31,0,0,0,0,0,0,1,"520  -  Water problem, other",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.479601, 37.784618",2005-08-22 14:54:06,2025-06-01 02:18:08
5062302,0,50623020,620 Larch Street,2005-08-22,52340081,2005-08-22 08:27:23,2005-08-22 08:29:57,2005-08-22 08:34:06,San Francisco,94115,B02,5,1555.0,3,10,0,0,0,0,T05,0,0,0,0,0,0,1,"730  -  System malfunction, other",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Western Addition,"-122.427705, 37.781616",2005-09-01 21:20:42,2025-06-01 02:18:08
5062305,0,50623050,1340 Turk Street,2005-08-22,52340088,2005-08-22 08:45:52,2005-08-22 08:48:13,2005-08-22 09:18:26,San Francisco,94115,B05,5,1555.0,3,10,0,0,0,0,E05,0,0,0,0,0,0,1,"730  -  System malfunction, other",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Western Addition,"-122.43123814, 37.78090862",2005-09-01 21:24:20,2025-06-01 02:18:08
5062310,0,50623100,191 Morningside Drive,2005-08-22,52340106,2005-08-22 09:51:43,2005-08-22 09:56:16,2005-08-22 09:59:12,San Francisco,94132,B08,19,1555.0,3,10,0,0,0,0,E19,0,0,0,0,0,0,1,652  -  Steam/vapor/fog/dust mistaken for smoke,Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.492272, 37.730605",2005-08-22 22:43:32,2025-06-01 02:18:08
5062313,0,50623130,1212 Mariner Drive,2005-08-22,52340110,2005-08-22 10:02:23,2005-08-22 10:02:23,2005-08-22 10:38:36,TI,94130,B03,48,1555.0,1,4,0,0,0,0,E48,0,0,0,0,0,0,1,511  -  Lock - out,Mutual aid received,52  -  Forcible entry,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,965  -  Vehicle parking area,"90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,Treasure Island,"-122.37300274, 37.82903613",2005-09-10 07:55:59,2025-06-01 02:18:08
5062316,0,50623160,Market Street / Mason Street,2005-08-22,52340116,2005-08-22 10:19:41,2005-08-22 10:23:11,2005-08-22 10:27:35,San Francisco,94103,B03,1,1555.0,2,9,0,0,0,0,E01,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Mutual aid received,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","90  -  Outside area, other",2  -  Unintentional,12  -  Heat source too close to combustibles,"52  -  Accidentally turned on, not turned of","10  -  Heat from powered equipment, other","21  -  Upholstered sofa, chair, vehicle seat",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,Tenderloin,"-122.408953, 37.783288",2005-08-23 00:06:57,2025-06-01 02:18:08
