incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
8075786,0,80757860,4770 Mission Street,2008-09-03,82470098,2008-09-03 09:23:54,2008-09-03 09:28:47,2008-09-03 10:22:50,San Francisco,94112.0,B09,43,4462.0,1,4,0,0,0,0,E43,50.0,50.0,0,0,0,0,1,554  -  Assist invalid,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,11.0,Outer Mission,"-122.437308, 37.721499",2008-09-03 17:32:42,2025-06-01 02:18:08
8075789,0,80757890,1453 South Van Ness Avenue,2008-09-03,82470104,2008-09-03 09:39:30,2008-09-03 09:44:49,2008-09-03 09:56:04,San Francisco,94110.0,B06,11,4462.0,1,4,0,0,0,0,E11,50.0,50.0,0,0,0,0,1,444  -  Power line down (wire),,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,9.0,Mission,"-122.415942, 37.749933",2008-10-10 11:34:47,2025-06-01 02:18:08
8075790,0,80757900,20 California Street,2008-09-03,82470105,2008-09-03 09:47:54,2008-09-03 09:53:31,2008-09-03 10:00:28,San Francisco,94104.0,B01,13,4462.0,3,10,0,0,0,0,E02,50.0,10.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,"10  -  Fire, other",63  -  Restore fire alarm system,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","24  -  Cooking area, kitchen",2  -  Unintentional,53  -  Equipment unattended,57  -  Equipment used for not intended purpo,12  -  Radiated/conducted heat operating equ,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.39696899, 37.79389624",2008-09-03 22:24:18,2025-06-01 02:18:08
8075795,0,80757950,Bryant Street / 6th Street,2008-09-03,82470111,2008-09-03 10:10:11,2008-09-03 10:16:39,2008-09-03 10:25:43,San Francisco,94107.0,B03,8,4462.0,1,5,0,0,0,0,T08,50.0,50.0,0,0,0,0,1,"350  -  Extrication, rescue, other",,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"000  -  Property Use, other","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,6.0,South of Market,"-122.402527, 37.776039",2008-09-03 13:24:34,2025-06-01 02:18:08
8075796,0,80757960,1166 Powell Street,2008-09-03,82470112,2008-09-03 10:18:39,2008-09-03 10:21:22,2008-09-03 10:44:41,San Francisco,94108.0,B01,2,4462.0,3,11,0,0,0,0,E28,50.0,50.0,0,0,0,0,1,"600  -  Good intent call, other",,"70  -  Assistance, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,3.0,Chinatown,"-122.40967236, 37.79552761",2008-09-06 12:06:07,2025-06-01 02:18:08
8075798,0,80757980,3950 Sacramento Street,2008-09-03,82470117,2008-09-03 10:32:55,2008-09-03 10:37:22,2008-09-03 10:38:24,San Francisco,94118.0,B07,10,4462.0,3,10,0,0,0,0,B07,50.0,50.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"213  -  Elem. school, inc. kindergarten","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,2.0,Presidio Heights,"-122.45807691, 37.78721895",2008-09-03 18:48:53,2025-06-01 02:18:08
8075806,0,80758060,480 Sutter Street,2008-09-03,82470125,2008-09-03 11:02:08,2008-09-03 11:04:25,2008-09-03 11:14:04,San Francisco,94108.0,B01,1,4462.0,3,11,0,0,0,0,E01,50.0,50.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.408276, 37.789321",2008-09-03 12:36:36,2025-06-01 02:18:08
8075809,0,80758090,2424 Buchanan Street,2008-09-03,82470128,2008-09-03 11:19:11,2008-09-03 11:23:21,2008-09-03 11:35:25,San Francisco,94115.0,B04,38,4462.0,3,10,0,0,0,0,E38,50.0,50.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,2.0,Pacific Heights,"-122.43092177, 37.79262912",2008-09-03 20:44:30,2025-06-01 02:18:08
8075810,0,80758100,1290 Shafter Avenue,2008-09-03,82470129,2008-09-03 11:21:16,2008-09-03 11:21:16,2008-09-03 11:27:26,San Francisco,94124.0,B10,17,4462.0,1,5,0,0,0,0,T17,50.0,50.0,0,0,0,0,1,553  -  Public service,,71  -  Assist physically disabled,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,10.0,Bayview Hunters Point,"-122.38486, 37.727796",2008-09-04 07:19:15,2025-06-01 02:18:08
8075812,0,80758120,369 Pine Street,2008-09-03,82470131,2008-09-03 11:22:43,2008-09-03 11:28:17,2008-09-03 12:41:16,San Francisco,94104.0,B01,13,4462.0,1,4,1,2,0,0,E28,50.0,50.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"342  -  Doctor, dentist or oral surgeon's office","24  -  Cooking area, kitchen",2  -  Unintentional,UU  -  Undetermined,57  -  Equipment used for not intended purpo,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,2.0,12  - Exterior wall covering or finish,1.0,0.0,0.0,0.0,0.0,1  - Present,1  - Smoke,1  - Fire too small to activate detector,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.40198426, 37.79172208",2008-09-03 13:34:20,2025-06-01 02:18:08
