incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
20022297,0,200222970,Geary Bl,2020-02-20,200514053,2020-02-20 21:28:28,2020-02-20 21:31:27,2020-02-20 21:39:12,San Francisco,94121.0,B07,34,7264,1,4,0,0,0,0,,50.0,500.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,1.0,Outer Richmond,"-122.502945, 37.779256",2020-02-20 21:39:12,2025-06-01 02:18:08
20022314,0,200223140,951 Ofarrell Street,2020-02-20,200514225,2020-02-20 22:24:37,2020-02-20 22:28:38,2020-02-20 22:31:43,San Francisco,94109.0,B04,3,3162,1,4,0,0,0,0,,50.0,500.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,5.0,Tenderloin,"-122.420374, 37.784787",2020-02-20 22:31:43,2025-06-01 02:18:08
20022316,0,200223160,1001 Potrero Avenue,2020-02-20,200514237,2020-02-20 22:29:27,2020-02-20 22:34:08,2020-02-20 22:46:19,San Francisco,94110.0,B10,37,2552,3,10,0,0,0,0,,50.0,500.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,331 Hospital  -  medical or psychiatric,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,10.0,Mission,"-122.406312, 37.75541",2020-02-20 22:46:19,2025-06-01 02:18:08
20022328,0,200223280,Bush Street,2020-02-20,200514314,2020-02-20 23:06:17,2020-02-20 23:09:06,2020-02-20 23:11:27,San Francisco,94109.0,B04,3,1636,1,4,0,0,0,0,,50.0,500.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,87 Investigate fire out on arrival,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,3.0,Nob Hill,"-122.418658, 37.788909",2020-02-20 23:11:27,2025-06-01 02:18:08
20022331,0,200223310,Mission Street,2020-02-20,200514352,2020-02-20 23:25:36,2020-02-20 23:27:57,2020-02-21 00:32:38,San Francisco,94103.0,B02,36,5124,2,8,3,5,0,0,,50.0,500.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,NNN None,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,6.0,Mission,"-122.42001, 37.77011",2020-02-21 00:32:38,2025-06-01 02:18:08
20022334,0,200223340,600 Jones Street,2020-02-20,200514369,2020-02-20 23:30:16,2020-02-20 23:34:16,2020-02-20 23:34:40,San Francisco,94102.0,B01,3,1462,2,9,0,0,0,0,,50.0,500.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,3.0,Tenderloin,"-122.413102, 37.786797",2020-02-20 23:34:40,2025-06-01 02:18:08
20022338,0,200223380,450 The,2020-02-21,200520001,2020-02-21 00:00:02,2020-02-21 00:05:23,2020-02-21 00:05:52,San Francisco,94111.0,B01,13,907,4,15,0,0,0,0,,50.0,500.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,3.0,Financial District/South Beach,"-122.396977, 37.798668",2020-02-21 00:05:52,2025-06-01 02:18:08
20022342,0,200223420,760 Grove Street,2020-02-21,200520027,2020-02-21 00:12:57,2020-02-21 00:16:14,2020-02-21 00:23:24,San Francisco,94102.0,B02,5,3424,8,29,1,2,1,2,,50.0,500.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,5.0,Hayes Valley,"-122.429197, 37.777108",2020-02-21 00:23:24,2025-06-01 02:18:08
20022344,0,200223440,815 Buena Vista Avenue West,2020-02-21,200520059,2020-02-21 00:35:01,2020-02-21 00:39:19,2020-02-21 00:57:54,San Francisco,94117.0,B05,21,4354,3,10,0,0,0,0,,50.0,500.0,0,0,0,0,1,"520 Water problem, other",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,322 Alcohol or substance abuse recovery center,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,8.0,Haight Ashbury,"-122.443047, 37.769185",2020-02-21 00:57:54,2025-06-01 02:18:08
20022345,0,200223450,Plymouth Avenue,2020-02-21,200520067,2020-02-21 00:40:03,2020-02-21 00:43:54,2020-02-21 00:45:44,San Francisco,94112.0,B09,33,8371,2,9,0,0,0,0,,50.0,500.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,"30 Emergency medical services, other",1 Detector alerted occupants,"400 Residential, other",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,2.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,11.0,Oceanview/Merced/Ingleside,"-122.456038, 37.711408",2020-02-21 00:45:44,2025-06-01 02:18:08
