incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
15020529,0,150205290,821 Lombard Street,2015-02-22,150533142,2015-02-22 20:41:35,2015-02-22 20:47:10,2015-02-22 21:14:46,San Francisco,94133,B01,28,1435,3,11,0,0,0,0,,50.0,50.0,0,0,0,0,1,"500 Service Call, other",N None,"60 Systems and services, other",86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,3.0,Russian Hill,"-122.415057, 37.802504",2015-02-22 21:14:46,2025-06-01 02:18:08
15020530,0,150205300,50 Drumm Street,2015-02-22,150533153,2015-02-22 20:45:32,2015-02-22 20:50:12,2015-02-22 20:56:37,San Francisco,94111,B01,13,1113,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,"500 Mercantile, business, other",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,3.0,Financial District/South Beach,"-122.396379, 37.793932",2015-02-22 20:56:37,2025-06-01 02:18:08
15020531,0,150205310,Yerba Buena Av/santa Paula Avenue,2015-02-22,150533154,2015-02-22 20:46:44,2015-02-22 20:53:28,2015-02-22 22:19:14,San Francisco,94127,B08,39,8564,1,4,4,7,0,0,,50.0,50.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,"400 Residential, other",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,7.0,West of Twin Peaks,"-122.463135, 37.737024",2015-02-22 22:19:14,2025-06-01 02:18:08
15020535,0,150205350,835 Market Street,2015-02-22,150533213,2015-02-22 21:08:37,2015-02-22 21:14:20,2015-02-22 21:30:45,San Francisco,94103,B03,1,2212,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,"529 Textile, wearing apparel sales",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,6.0,South of Market,"-122.406448, 37.785166",2015-02-22 21:30:45,2025-06-01 02:18:08
15020552,0,150205520,988 Howard Street,2015-02-22,150533373,2015-02-22 22:03:30,2015-02-22 22:07:55,2015-02-22 22:17:49,San Francisco,94103,B03,1,2252,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,6.0,South of Market,"-122.407139, 37.780076",2015-02-22 22:17:49,2025-06-01 02:18:08
15020555,0,150205550,19th Av/junipero Serra Bl,2015-02-22,150533438,2015-02-22 22:22:10,2015-02-22 22:26:18,2015-02-22 23:47:27,San Francisco,94132,B08,19,8427,4,15,3,5,0,0,,50.0,50.0,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,11.0,Oceanview/Merced/Ingleside,"-122.47257, 37.717173",2015-02-22 23:47:27,2025-06-01 02:18:08
15020556,0,150205560,3058 25th Street,2015-02-22,150533444,2015-02-22 22:22:34,2015-02-22 22:31:03,2015-02-22 22:45:37,San Francisco,94110,B06,7,5533,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,"500 Service Call, other",N None,"70 Assistance, other",86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,"400 Residential, other",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,9.0,Mission,"-122.411122, 37.751142",2015-02-22 22:45:37,2025-06-01 02:18:08
15020557,0,150205570,2637 Buchanan Street,2015-02-22,150533447,2015-02-22 22:23:59,2015-02-22 22:29:06,2015-02-22 22:38:13,San Francisco,94115,B04,38,3441,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,2.0,Pacific Heights,"-122.431607, 37.79411",2015-02-22 22:38:13,2025-06-01 02:18:08
15020559,0,150205590,1991 California Street,2015-02-22,150533471,2015-02-22 22:32:24,2015-02-22 22:37:22,2015-02-22 22:44:51,San Francisco,94109,B04,38,3254,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,2.0,Pacific Heights,"-122.427045, 37.7897",2015-02-22 22:44:51,2025-06-01 02:18:08
15020561,0,150205610,1991 California Street,2015-02-22,150533499,2015-02-22 22:45:15,2015-02-22 22:51:05,2015-02-22 23:00:16,San Francisco,94109,B04,38,3254,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,86 Investigate,12 Salvage & overhaul,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,1.0,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,,,,,2.0,Pacific Heights,"-122.427045, 37.7897",2015-02-22 23:00:16,2025-06-01 02:18:08
