incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
3025425,0,30254250,1st Street / Howard Street,2003-03-28,30870434,2003-03-28 23:10:36,2003-03-28 23:12:43,2003-03-28 23:12:59,San Francisco,94105,B03,35,1546.0,2,9,0,0,0,0,E35,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Other aid given,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"000  -  Property Use, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,6,Financial District/South Beach,"-122.39604, 37.788537",2003-03-28 23:15:59,2025-06-01 02:18:08
3025427,0,30254270,3452 16th Street,2003-03-28,30870436,2003-03-28 23:21:22,2003-03-28 23:24:34,2003-03-28 23:53:26,San Francisco,94114,B02,6,1546.0,3,11,0,0,0,0,T06,0,0,0,0,0,0,1,411  -  Gasoline or other flammable liquid spill,Other aid given,45  -  Remove hazard,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,8,Castro/Upper Market,"-122.42995069, 37.76469096",2003-03-29 08:46:35,2025-06-01 02:18:08
3025428,0,30254280,36 Hoff Street,2003-03-28,30870438,2003-03-28 23:28:56,2003-03-28 23:39:17,2003-03-28 23:54:07,San Francisco,94110,B02,7,1546.0,2,9,0,0,0,0,E07,0,0,0,0,0,0,1,"900  -  Special type of incident, other",Other aid given,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,UUU  -  Undetermined,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,9,Mission,"-122.420613, 37.764398",2003-03-29 00:06:38,2025-06-01 02:18:08
3025431,0,30254310,1371 46th Avenue,2003-03-28,30870441,2003-03-28 23:33:52,2003-03-28 23:36:57,2003-03-28 23:42:09,San Francisco,94122,B08,23,1546.0,1,4,0,0,0,0,E23,0,0,0,0,0,0,1,"400  -  Hazardous condition, other",Other aid given,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,4,Sunset/Parkside,"-122.5070565, 37.76218368",2003-03-29 00:24:01,2025-06-01 02:18:08
3025437,0,30254370,28th Avenue / Ulloa Street,2003-03-28,30870447,2003-03-28 23:52:14,2003-03-28 23:56:13,2003-03-29 00:37:09,San Francisco,94122,B08,40,1546.0,6,22,0,0,0,0,E18,0,0,0,0,0,0,1,"600  -  Good intent call, other",Other aid given,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,4,Sunset/Parkside,"-122.4840589, 37.74075099",2003-04-03 10:47:56,2025-06-01 02:18:08
3025443,0,30254430,2020 Market Street,2003-03-29,30880005,2003-03-29 00:12:33,2003-03-29 00:22:15,2003-03-29 00:30:03,San Francisco,94107,B02,6,1546.0,1,4,0,0,0,0,E36,0,0,0,0,0,0,1,154  -  Dumpster/Outside trash receptacle fire,Other aid given,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,8,Castro/Upper Market,"-122.429056, 37.768674",2003-03-29 00:51:25,2025-06-01 02:18:08
3025444,0,30254440,Grove Street / Lyon Street,2003-03-29,30880006,2003-03-29 00:16:13,2003-03-29 00:18:15,2003-03-29 00:18:57,San Francisco,94117,B05,21,1546.0,1,4,0,0,0,0,E21,0,0,0,0,0,0,1,"500  -  Service Call, other",Other aid given,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,5,Hayes Valley,"-122.441238811, 37.775541584",2003-03-29 07:20:28,2025-06-01 02:18:08
3025446,0,30254460,9th Street / Mission Street,2003-03-29,30880009,2003-03-29 00:21:17,2003-03-29 00:23:17,2003-03-29 00:25:30,San Francisco,94105,B02,36,1546.0,2,9,0,0,0,0,T01,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Other aid given,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,6,South of Market,"-122.414714, 37.776231",2003-03-29 00:39:58,2025-06-01 02:18:08
3025447,0,30254470,555 Pine Street,2003-03-29,30880010,2003-03-29 00:21:54,2003-03-29 00:25:21,2003-03-29 00:38:46,San Francisco,94104,B01,13,1546.0,3,11,0,0,0,0,T13,0,0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,Other aid given,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,3,Financial District/South Beach,"-122.405097, 37.791511",2003-03-29 06:12:02,2025-06-01 02:18:08
3025450,0,30254500,Mission Street / South Van Ness Avenue,2003-03-29,30880013,2003-03-29 00:36:25,2003-03-29 00:38:39,2003-03-29 00:40:06,San Francisco,94107,B02,36,1546.0,1,4,0,0,0,0,E36,0,0,0,0,0,0,1,"150  -  Outside rubbish fire, other",Other aid given,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,53  -  Equipment unattended,UU  -  Undetermined,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,17  - Structural member or framing,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",5  - Battery missing or disconnected,N  - None Present,5  - Foam system,1  - System operated and was effective,,0.0,6,Mission,"-122.418618, 37.773052",2003-03-29 01:03:56,2025-06-01 02:18:08
