incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
15109977,0,151099770,Ellis St/larkin Street,2015-10-13,152863107,2015-10-13 17:19:32,2015-10-13 17:31:41,2015-10-13 17:33:31,San Francisco,94109,B02,3.0,1555.0,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,"30 Emergency medical services, other",86 Investigate,86 Investigate,1 Detector alerted occupants,"960 Street, other","24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,5.0,Tenderloin,"-122.41771, 37.784236",2015-10-13 17:33:31,2025-06-01 02:18:08
15109978,0,151099780,903 Guerrero Street,2015-10-13,152863117,2015-10-13 17:19:39,2015-10-13 17:26:23,2015-10-13 17:43:31,San Francisco,94110,B06,11.0,5471.0,1,5,0,0,0,0,,50.0,50.0,0,0,0,0,1,"520 Water problem, other",N None,"00 Action taken, other",86 Investigate,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,"24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,9.0,Mission,"-122.423238, 37.756684",2015-10-13 17:43:31,2025-06-01 02:18:08
15109984,0,151099840,3336 Scott Street,2015-10-13,152863212,2015-10-13 17:43:59,2015-10-13 17:48:50,2015-10-13 17:49:35,San Francisco,94123,B04,16.0,4114.0,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,"100 Fire, other",N None,63 Restore fire alarm system,86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,"24 Cooking area, kitchen",2 Unintentional,53 Equipment unattended,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other","76 Cooking materials, including edible materials",N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,2.0,Marina,"-122.441168, 37.800561",2015-10-13 17:49:35,2025-06-01 02:18:08
15109985,0,151099850,240 Turk Street,2015-10-13,152863215,2015-10-13 17:44:17,2015-10-13 17:49:14,2015-10-13 17:55:53,San Francisco,94102,B03,1.0,1456.0,3,11,0,0,0,0,,50.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,63 Restore fire alarm system,86 Investigate,86 Investigate,1 Detector alerted occupants,"400 Residential, other","24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,5.0,Tenderloin,"-122.413114, 37.782983",2015-10-13 17:55:53,2025-06-01 02:18:08
15109988,0,151099880,8th Av/lake Street,2015-10-13,152863258,2015-10-13 17:53:56,2015-10-13 17:59:10,2015-10-13 18:08:43,San Francisco,94118,B07,31.0,7126.0,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,"140 Natural vegetation fire, other",N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,"24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,1.0,Inner Richmond,"-122.46683, 37.786567",2015-10-13 18:08:43,2025-06-01 02:18:08
15109989,0,151099890,Harrison St/2nd Street,2015-10-13,152863262,2015-10-13 17:54:18,2015-10-13 17:59:23,2015-10-13 18:05:17,San Francisco,94105,B03,35.0,2136.0,1,4,0,0,0,0,,50.0,50.0,0,0,0,0,1,154 Dumpster or other outside trash receptacle fire,N None,11 Extinguishment by fire service personnel,86 Investigate,86 Investigate,1 Detector alerted occupants,963 Street or road in commercial area,"24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,6.0,Financial District/South Beach,"-122.395163, 37.78431",2015-10-13 18:05:17,2025-06-01 02:18:08
15109991,0,151099910,101 4th Street,2015-10-13,152863348,2015-10-13 18:12:57,2015-10-13 18:17:32,2015-10-13 18:27:27,San Francisco,94103,B03,1.0,2213.0,3,10,0,0,0,0,,50.0,50.0,0,0,0,0,1,"710 Malicious, mischievous false call, other",N None,86 Investigate,86 Investigate,86 Investigate,1 Detector alerted occupants,"529 Textile, wearing apparel sales","24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,6.0,Financial District/South Beach,"-122.404205, 37.784505",2015-10-13 18:27:27,2025-06-01 02:18:08
15109994,0,151099940,15 Marina Bl,2015-10-13,152863368,2015-10-13 18:16:07,2015-10-13 18:25:28,2015-10-13 18:43:31,San Francisco,94123,B04,16.0,3452.0,1,5,0,0,0,0,,50.0,50.0,0,0,0,0,1,"500 Service Call, other",N None,"00 Action taken, other",86 Investigate,86 Investigate,1 Detector alerted occupants,965 Vehicle parking area,"24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,2.0,Marina,"-122.433011, 37.804578",2015-10-13 18:43:31,2025-06-01 02:18:08
15109998,0,151099980,3900 Alemany Bl,2015-10-13,152863399,2015-10-13 18:22:26,2015-10-13 18:30:50,2015-10-13 19:42:41,San Francisco,94132,B09,33.0,8412.0,1,4,2,4,0,0,,50.0,50.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,34 Transport person,86 Investigate,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,"24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,7.0,Oceanview/Merced/Ingleside,"-122.467141, 37.711526",2015-10-13 19:42:41,2025-06-01 02:18:08
15110018,0,151100180,1500 Van Ness Avenue,2015-10-13,152863624,2015-10-13 19:24:59,2015-10-13 19:30:01,2015-10-13 20:41:22,San Francisco,94109,B04,38.0,3155.0,1,4,1,2,0,0,,50.0,50.0,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,"30 Emergency medical services, other",86 Investigate,86 Investigate,1 Detector alerted occupants,"449 Hotel/motel, commercial","24 Cooking area, kitchen",2 Unintentional,UU Undetermined,12 Heat source too close to combustibles.,"10 Heat from powered equipment, other",UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,"10 Structural component or finish, other",NO,,,,,1 Present,1 Smoke,2 Detector operated,3 There were no occupants,,N None Present,1 Wet - pipe sprinkler system,1 System operated and was effective,Fire not in area protected by the system,1.0,3.0,Nob Hill,"-122.421675, 37.78983",2015-10-13 20:41:22,2025-06-01 02:18:08
