incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
20049069,0,200490690,339 Cordova Street,2020-04-25,201162726,2020-04-25 18:25:42,2020-04-25 18:28:45,2020-04-25 20:29:27,San Francisco,94112.0,B09,43,6225,8,29,1,2,1,2,,25000.0,1000.0,0,0,0,0,1,111 Building fire,N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,419 1 or 2 family dwelling,"75 Wall assembly, concealed wall space",2 Unintentional,11 Abandoned or discarded materials or products,74 Outside/open fire for warming or cooking,63 Heat from undetermined smoking material,"96 Rubbish, trash, waste",N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,U Undetermined,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,11.0,Excelsior,"-122.435065, 37.710655",2020-04-25 20:29:27,2025-06-01 02:18:08
20049070,0,200490700,301 Mission Street,2020-04-25,201162731,2020-04-25 18:26:27,2020-04-25 18:31:30,2020-04-25 19:23:19,San Francisco,94105.0,B03,35,2126,1,5,0,0,0,0,,100.0,1000.0,0,0,0,0,1,353 Removal of victim(s) from stalled elevator,N None,"22 Rescue, remove from harm",63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,6.0,Financial District/South Beach,"-122.395816, 37.791055",2020-04-25 19:23:19,2025-06-01 02:18:08
20049078,0,200490780,238 Eddy St 220,2020-04-25,201162786,2020-04-25 18:42:48,2020-04-25 18:48:15,2020-04-25 18:53:04,San Francisco,94102.0,B03,3,1453,1,5,0,0,0,0,,100.0,1000.0,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,5.0,Tenderloin,"-122.41168, 37.784342",2020-04-25 18:53:04,2025-06-01 02:18:08
20049080,0,200490800,Font Bl,2020-04-25,201162792,2020-04-25 18:43:43,2020-04-25 18:47:04,2020-04-25 19:28:34,San Francisco,94132.0,B08,19,868,1,4,1,2,0,0,,100.0,1000.0,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,7.0,Lakeshore,"-122.485074, 37.723998",2020-04-25 19:28:34,2025-06-01 02:18:08
20049083,0,200490830,1239 Turk Street,2020-04-25,201162817,2020-04-25 18:55:10,2020-04-25 18:57:25,2020-04-25 19:11:33,San Francisco,94115.0,B02,5,3426,3,10,0,0,0,0,,100.0,1000.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,5.0,Western Addition,"-122.42947, 37.780768",2020-04-25 19:11:33,2025-06-01 02:18:08
20049088,0,200490880,Hyde Street,2020-04-25,201162883,2020-04-25 19:15:32,2020-04-25 19:18:57,2020-04-25 20:17:44,San Francisco,94109.0,B01,28,1614,4,15,2,3,0,0,,100.0,1000.0,0,0,0,0,1,352 Extrication of victim(s) from vehicle,N None,86 Investigate,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,2.0,Russian Hill,"-122.42018, 37.80479",2020-04-25 20:17:44,2025-06-01 02:18:08
20049100,0,200491000,3800 Scott Street,2020-04-25,201162975,2020-04-25 19:51:57,2020-04-25 19:53:52,2020-04-25 20:06:49,San Francisco,94123.0,B04,16,4112,9,34,1,2,1,2,,100.0,1000.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,2.0,Marina,"-122.441996, 37.804634",2020-04-25 20:06:49,2025-06-01 02:18:08
20049107,0,200491070,461 2nd St 203,2020-04-25,201163029,2020-04-25 20:14:30,2020-04-25 20:19:24,2020-04-25 20:42:48,San Francisco,94107.0,B03,35,2151,3,10,0,0,0,0,,100.0,1000.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,63 Restore fire alarm system,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,6.0,Financial District/South Beach,"-122.394292, 37.783712",2020-04-25 20:42:48,2025-06-01 02:18:08
20049109,0,200491090,450 10th Street,2020-04-25,201163032,2020-04-25 20:15:16,2020-04-25 20:20:07,2020-04-25 20:23:46,San Francisco,94103.0,B02,29,2344,1,4,0,0,0,0,,100.0,1000.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,963 Street or road in commercial area,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,6.0,South of Market,"-122.410735, 37.770776",2020-04-25 20:23:46,2025-06-01 02:18:08
20049122,0,200491220,Broadway,2020-04-25,201163099,2020-04-25 20:35:11,2020-04-25 20:41:55,2020-04-25 21:09:24,San Francisco,94109.0,B04,41,3125,3,11,1,2,0,0,,100.0,1000.0,0,0,0,0,1,"463 Vehicle accident, general cleanup",N None,86 Investigate,63 Restore fire alarm system,63 Restore fire alarm system,1 Detector alerted occupants,NNN None,UU Undetermined,2 Unintentional,UU Undetermined,74 Outside/open fire for warming or cooking,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,1.0,,,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded","0 Detector failure reason, other",N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,1.0,3.0,Russian Hill,"-122.421772, 37.795946",2020-04-25 21:09:24,2025-06-01 02:18:08
