incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
3087681,0,30876810,Ardath Court / Hudson Avenue,2003-11-01,33050261,2003-11-01 12:07:34,2003-11-01 12:10:50,2003-11-01 12:28:04,San Francisco,94124,B10,17,5562.0,2,9,0,0,0,0,E17,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.382962, 37.734605",2003-11-01 15:48:32,2025-06-01 02:18:08
3087688,0,30876880,2024 Hayes Street,2003-11-01,33050268,2003-11-01 12:23:40,2003-11-01 12:26:11,2003-11-01 13:03:48,San Francisco,94121,B05,21,5562.0,3,9,0,0,0,0,E21,0,0,0,0,0,0,1,"400  -  Hazardous condition, other",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,5.0,Lone Mountain/USF,"-122.44982507, 37.77369675",2003-11-01 15:06:11,2025-06-01 02:18:08
3087690,0,30876900,41 Arguello Block,2003-11-01,33050271,2003-11-01 12:28:46,2003-11-01 12:32:58,2003-11-01 12:55:45,San Francisco,94118,B07,10,5562.0,6,28,1,2,3,5,E31,0,0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,U  -  Unknown,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,1.0,Inner Richmond,"-122.459518, 37.789005",2003-11-01 13:23:03,2025-06-01 02:18:08
3087692,0,30876920,2600 San Bruno Avenue,2003-11-01,33050273,2003-11-01 12:33:37,2003-11-01 12:36:05,2003-11-01 12:39:21,San Francisco,94134,B10,42,5562.0,1,4,0,0,0,0,E42,0,0,0,0,0,0,1,"151  -  Outside rubbish, trash or waste fire",Automatic or contract aid received,11  -  Extinguish,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Portola,"-122.404154, 37.72875",2003-11-01 13:38:33,2025-06-01 02:18:08
3087696,0,30876960,337 Jefferson Street,2003-11-01,33050276,2003-11-01 12:52:26,2003-11-01 12:56:46,2003-11-01 13:02:47,San Francisco,94133,B01,28,5562.0,1,4,0,0,0,0,E28,0,0,0,0,0,0,1,522  -  Water or steam leak,Automatic or contract aid received,"70  -  Assistance, other",86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"500  -  Mercantile, business, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Russian Hill,"-122.4191485, 37.80784896",2003-11-01 17:58:30,2025-06-01 02:18:08
3087698,0,30876980,1236 Silver Avenue,2003-11-01,33050279,2003-11-01 13:00:42,2003-11-01 13:02:50,2003-11-01 14:48:02,San Francisco,94124,B10,42,5562.0,1,4,0,0,0,0,E42,0,0,0,0,0,0,1,131  -  Passenger vehicle fire,Automatic or contract aid received,11  -  Extinguish,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",3  -  Failure of equipment or heat source,23  -  Leak or break,,12  -  Radiated/conducted heat operating equ,62  -  Flam. liq/gas - in/from engine or burne,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Portola,"-122.411633, 37.730443",2003-11-07 14:00:20,2025-06-01 02:18:08
3087699,0,30876990,Columbus Avenue / Filbert Street,2003-11-01,33050280,2003-11-01 13:01:05,2003-11-01 13:03:37,2003-11-01 13:04:06,San Francisco,94133,B01,28,5562.0,2,9,0,0,0,0,E02,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Chinatown,"-122.411378, 37.801125",2003-11-01 13:16:35,2025-06-01 02:18:08
3087705,0,30877050,Front Street / Vallejo Street,2003-11-01,33050290,2003-11-01 13:19:18,2003-11-01 13:21:29,2003-11-01 13:22:08,San Francisco,94111,B01,13,5562.0,2,9,0,0,0,0,T13,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Financial District/South Beach,"-122.400069, 37.799682",2003-11-02 08:15:03,2025-06-01 02:18:08
3087708,0,30877080,99 South Van Ness Avenue,2003-11-01,33050294,2003-11-01 13:37:27,2003-11-01 13:40:59,2003-11-01 14:12:55,San Francisco,94110,B02,36,5562.0,1,5,0,0,0,0,T07,0,0,0,0,0,0,1,353  -  Removal of victim(s) from stalled elev.,Automatic or contract aid received,52  -  Forcible entry,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,891  -  Warehouse,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,Mission,"-122.417802, 37.77263",2003-11-01 14:22:08,2025-06-01 02:18:08
3087709,0,30877090,1 Duboce Avenue,2003-11-01,33050295,2003-11-01 13:46:45,2003-11-01 13:49:49,2003-11-01 13:50:24,San Francisco,94110,B02,36,5562.0,1,4,0,0,0,0,E36,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,Mission,"-122.42008, 37.77003",2003-11-02 00:05:56,2025-06-01 02:18:08
3087712,0,30877120,1329 Divisadero Street,2003-11-01,33050298,2003-11-01 14:00:46,2003-11-01 14:04:19,2003-11-01 14:19:46,San Francisco,94115,B05,5,5562.0,2,9,0,0,1,1,E05,0,0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,5.0,Western Addition,"-122.43954315, 37.78189787",2003-11-01 14:28:36,2025-06-01 02:18:08
3087730,0,30877300,901 Bayshore Block,2003-11-01,33050325,2003-11-01 15:13:48,2003-11-01 15:15:32,2003-11-01 15:21:29,San Francisco,94124,B10,42,5562.0,1,4,0,0,0,0,E42,0,0,0,0,0,0,1,"550  -  Public service assistance, other",Automatic or contract aid received,"70  -  Assistance, other",86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.403387849, 37.732912",2003-11-01 16:16:07,2025-06-01 02:18:08
3087731,0,30877310,1100 Peralta Avenue,2003-11-01,33050326,2003-11-01 15:14:29,2003-11-01 15:18:49,2003-11-01 15:18:52,San Francisco,94110,B10,42,5562.0,1,4,0,0,0,0,E32,0,0,0,0,0,0,1,"700  -  False alarm or false call, other",Automatic or contract aid received,86  -  Investigate,86  -  Investigate,21  -  Search,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Bernal Heights,"-122.409808, 37.735702",2003-11-01 15:28:18,2025-06-01 02:18:08
