incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
21033177,0,210331770,Market Street,2021-03-16,210753286,2021-03-16 22:27:03,2021-03-16 22:34:36,2021-03-16 22:41:14,San Francisco,94111,B01,13,1113,1,4,0,0,0,0,,500.0,500.0,0,0,0,0,1,522 Water or steam leak,N None,86 Investigate,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,NNN None,"90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,Financial District/South Beach,"-122.396305, 37.793257",2021-03-16 22:41:14,2025-06-01 02:18:08
21033183,0,210331830,5th Street,2021-03-16,210753324,2021-03-16 22:41:00,2021-03-16 22:43:41,2021-03-16 23:01:20,San Francisco,94107,B03,8,2242,3,10,0,0,0,0,,500.0,500.0,0,0,0,0,1,143 Grass fire,N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,"000 Property Use, other","90 Outside area, other",2 Unintentional,UU Undetermined,,00 Heat source: other,"00 Item first ignited, other",3 Unattended or unsupervised person,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,South of Market,"-122.400859, 37.778243",2021-03-16 23:01:20,2025-06-01 02:18:08
21033196,0,210331960,601 Masonic Avenue,2021-03-16,210753415,2021-03-16 23:24:44,2021-03-16 23:28:03,2021-03-16 23:54:49,San Francisco,94117,B05,21,4463,3,10,0,0,0,0,,500.0,500.0,0,0,0,0,1,424 Carbon monoxide incident,N None,86 Investigate,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,429 Multifamily dwelling,"90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,5.0,Lone Mountain/USF,"-122.446544, 37.775723",2021-03-16 23:54:49,2025-06-01 02:18:08
21033200,0,210332000,14th Street,2021-03-16,210753433,2021-03-16 23:34:55,2021-03-16 23:39:51,2021-03-16 23:40:07,San Francisco,94103,B02,7,5216,2,9,0,0,0,0,,500.0,500.0,0,0,0,0,1,"700 False alarm or false call, other",N None,"70 Assistance, other",63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,"000 Property Use, other","90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,9.0,Mission,"-122.415616, 37.768536",2021-03-16 23:40:07,2025-06-01 02:18:08
21033205,0,210332050,545 Duboce Avenue,2021-03-17,210760020,2021-03-17 00:08:54,2021-03-17 00:12:27,2021-03-17 00:29:25,San Francisco,94117,B05,6,5131,1,4,0,0,0,0,,500.0,500.0,0,0,0,0,1,154 Dumpster or other outside trash receptacle fire,N None,86 Investigate,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,419 1 or 2 family dwelling,"90 Outside area, other",U Cause undetermined after investigation,UU Undetermined,,UU Undetermined,UU Undetermined,2 Possibly impaired by alcohol or drugs,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,8.0,Castro/Upper Market,"-122.432313, 37.769191",2021-03-17 00:29:25,2025-06-01 02:18:08
21033213,0,210332130,221 Kearny Street,2021-03-17,210760106,2021-03-17 01:02:47,2021-03-17 01:07:59,2021-03-17 01:10:43,San Francisco,94108,B01,13,1242,3,11,0,0,0,0,,500.0,500.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,"60 Systems and services, other",63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,429 Multifamily dwelling,"90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,3.0,Financial District/South Beach,"-122.403979, 37.790055",2021-03-17 01:10:43,2025-06-01 02:18:08
21033226,0,210332260,45 Castro Street,2021-03-17,210760180,2021-03-17 02:04:58,2021-03-17 02:14:30,2021-03-17 03:11:44,San Francisco,94114,B05,6,513,1,4,0,0,0,0,,500.0,500.0,0,0,0,0,1,512 Ring or jewelry removal,N None,"23 Extricate, disentangle",63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,331 Hospital  -  medical or psychiatric,"90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,8.0,Castro/Upper Market,"-122.434595, 37.768239",2021-03-17 03:11:44,2025-06-01 02:18:08
21033228,0,210332280,703 Market Street,2021-03-17,210760205,2021-03-17 02:31:30,2021-03-17 02:36:29,2021-03-17 02:46:29,San Francisco,94105,B03,1,2211,3,10,0,0,0,0,,500.0,500.0,0,0,0,0,1,"730 System malfunction, other",N None,"00 Action taken, other",63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,"000 Property Use, other","90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,Financial District/South Beach,"-122.403477, 37.787512",2021-03-17 02:46:29,2025-06-01 02:18:08
21033230,0,210332300,199 Fremont Street,2021-03-17,210760229,2021-03-17 03:04:35,2021-03-17 03:07:23,2021-03-17 03:19:57,San Francisco,94105,B03,35,2126,3,10,0,0,0,0,,500.0,500.0,0,0,0,0,1,"730 System malfunction, other",N None,"00 Action taken, other",63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,"000 Property Use, other","90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,6.0,Financial District/South Beach,"-122.395154, 37.789332",2021-03-17 03:19:57,2025-06-01 02:18:08
21033236,0,210332360,Masonic Avenue,2021-03-17,210760268,2021-03-17 03:57:37,2021-03-17 04:01:58,2021-03-17 04:03:33,San Francisco,94118,B05,10,4371,1,4,0,0,0,0,,500.0,500.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,NNN None,"90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,2.0,Lone Mountain/USF,"-122.447303, 37.782391",2021-03-17 04:03:33,2025-06-01 02:18:08
21033245,0,210332450,1680 Tennessee Street,2021-03-17,210760314,2021-03-17 04:43:05,2021-03-17 04:48:20,2021-03-17 04:49:34,San Francisco,94124,B10,25,2641,1,4,0,0,0,0,,500.0,500.0,0,0,0,0,1,"600 Good intent call, other",N None,86 Investigate,63 Restore fire alarm system,12 Salvage & overhaul,1 Detector alerted occupants,"960 Street, other","90 Outside area, other",2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,,,1.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,,10.0,Bayview Hunters Point,"-122.388622, 37.750483",2021-03-17 04:49:34,2025-06-01 02:18:08
