"incident_number","exposure_number","id","address","incident_date","call_number","alarm_dttm","arrival_dttm","close_dttm","city","zipcode","battalion","station_area","box","suppression_units","suppression_personnel","ems_units","ems_personnel","other_units","other_personnel","first_unit_on_scene","estimated_property_loss","estimated_contents_loss","fire_fatalities","fire_injuries","civilian_fatalities","civilian_injuries","number_of_alarms","primary_situation","mutual_aid","action_taken_primary","action_taken_secondary","action_taken_other","detector_alerted_occupants","property_use","area_of_fire_origin","ignition_cause","ignition_factor_primary","ignition_factor_secondary","heat_source","item_first_ignited","human_factors_associated_with_ignition","structure_type","structure_status","floor_of_fire_origin","fire_spread","no_flame_spread","number_of_floors_with_minimum_damage","number_of_floors_with_significant_damage","number_of_floors_with_heavy_damage","number_of_floors_with_extreme_damage","detectors_present","detector_type","detector_operation","detector_effectiveness","detector_failure_reason","automatic_extinguishing_system_present","automatic_extinguishing_sytem_type","automatic_extinguishing_sytem_perfomance","automatic_extinguishing_sytem_failure_reason","number_of_sprinkler_heads_operating","supervisor_district","neighborhood_district","point","data_as_of","data_loaded_at"
"04045206","0","040452060","241 Montana St.","2004-06-09T00:00:00.000","041610183","2004-06-09T11:40:20.000","2004-06-09T11:44:07.000","2004-06-09T11:55:58.000","SF","94112","B09","33",,"3","11","0","0","0","0","T15","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"419 - 1 or 2 family dwelling",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","Oceanview/Merced/Ingleside","POINT (-122.46060859 37.71634325)","2004-06-09T12:00:15.000","2025-06-14T02:21:17.000"
"04045209","0","040452090","500 Steiner St.","2004-06-09T00:00:00.000","041610186","2004-06-09T11:50:22.000","2004-06-09T11:53:17.000","2004-06-09T11:53:55.000","SF","94114","B05","21",,"2","9","0","0","0","0","E06","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Hayes Valley","POINT (-122.432397 37.773835)","2004-06-09T12:03:07.000","2025-06-14T02:21:17.000"
"04045213","0","040452130","496 Wilde Av.","2004-06-09T00:00:00.000","041610194","2004-06-09T12:14:22.000","2004-06-09T12:18:52.000","2004-06-09T12:24:59.000","SF","94134","B10","44",,"1","4","1","2","0","0","E42","0","0","0","0","0","0","1","661 - EMS call, party transported by non-fire ag","None","32 - Provide basic life support (BLS)",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","McLaren Park","POINT (-122.4072788 37.71787988)","2004-06-09T13:52:26.000","2025-06-14T02:21:17.000"
"04045218","0","040452180","366 Geary St.","2004-06-09T00:00:00.000","041610201","2004-06-09T12:34:55.000","2004-06-09T12:37:22.000","2004-06-09T13:00:08.000","SF","94102","B01","03",,"3","14","0","0","0","0","E03","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Tenderloin","POINT (-122.4093944 37.78739934)","2004-06-09T17:36:48.000","2025-06-14T02:21:17.000"
"04045223","0","040452230","Eddy St. / Fillmore St.","2004-06-09T00:00:00.000","041610206","2004-06-09T12:42:44.000","2004-06-09T12:45:04.000","2004-06-09T12:48:40.000","SF","94102","B05","05",,"1","3","0","0","0","0","E05","0","0","0","0","0","0","1","500 - Service Call, other","None","71 - Assist physically disabled",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.432329 37.781429)","2004-06-09T14:44:56.000","2025-06-14T02:21:17.000"
"04045228","0","040452280","45th Av. / Vicente St.","2004-06-09T00:00:00.000","041610212","2004-06-09T12:58:08.000","2004-06-09T13:02:18.000","2004-06-09T13:04:41.000","SF","94116","B08","18",,"2","9","0","0","0","0","E18","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.503288 37.738095)","2004-06-09T14:02:03.000","2025-06-14T02:21:17.000"
"04045229","0","040452290","1175 Mcallister St.","2004-06-09T00:00:00.000","041610213","2004-06-09T13:03:23.000","2004-06-09T13:04:29.000","2004-06-09T13:14:57.000","SF","94102","B05","05",,"9","36","1","2","0","0","T05","0","10","0","0","0","0","1","113 - Cooking fire, confined to container","None","86 - Investigate",,,"1 - Detector alerted occupants","429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Western Addition","POINT (-122.431331 37.778617)","2004-06-09T18:14:31.000","2025-06-14T02:21:17.000"
"04045232","0","040452320","3027 25th St.","2004-06-09T00:00:00.000","041610217","2004-06-09T13:13:30.000","2004-06-09T13:16:31.000","2004-06-09T13:19:30.000","SF","94110","B06","07",,"2","7","0","0","0","0","E07","0","0","0","0","0","0","1","735 - Alarm system sounded due to malfunction","None","86 - Investigate",,,,"899 - Residential or self storage units",,,,,,,,,,,,,,,,,,,,,,,,,,,"9","Mission","POINT (-122.41060278 37.75091172)","2004-06-09T14:04:29.000","2025-06-14T02:21:17.000"
"04045233","0","040452330","Bay St. / Mason St.","2004-06-09T00:00:00.000","041610219","2004-06-09T13:20:35.000","2004-06-09T13:24:38.000","2004-06-09T13:25:36.000","SF","94133","B01","28",,"2","9","0","0","0","0","E02","0","0","0","0","0","0","1","711 - Municipal alarm system, Street Box False","None","86 - Investigate",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.41361 37.805619)","2004-06-18T16:12:25.000","2025-06-14T02:21:17.000"
"04045234","0","040452340","1567 Sloat Bl.","2004-06-09T00:00:00.000","041610220","2004-06-09T13:23:32.000","2004-06-09T13:29:26.000","2004-06-09T13:52:48.000","SF","94132","B08","19",,"3","10","0","0","0","0","T19","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Sunset/Parkside","POINT (-122.48958593 37.73300635)","2004-06-09T14:13:24.000","2025-06-14T02:21:17.000"
"04045235","0","040452350","2000 The Embarcadero Nor","2004-06-09T00:00:00.000","041610221","2004-06-09T13:28:06.000","2004-06-09T13:28:32.000","2004-06-09T14:03:13.000","SF","94133","B01","28",,"12","45","0","0","0","0","T02","0","0","0","0","0","0","1","651 - Smoke scare, odor of smoke","None","86 - Investigate",,,,"898 - Dock, marina, pier, wharf",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","North Beach","POINT (-122.407302 37.807489)","2004-06-09T17:39:51.000","2025-06-14T02:21:17.000"
"04045239","0","040452390","Jennings St. / Quesada Av.","2004-06-09T00:00:00.000","041610232","2004-06-09T13:59:32.000","2004-06-09T14:01:30.000","2004-06-09T14:13:45.000","SF","94124","B10","17",,"1","4","0","0","0","0","E17","0","0","0","0","0","0","1","551 - Assist PD or other Govern. Agency","None","23 - Extricate, disentangle",,,,"963 - Street or road in commercial area",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","Bayview Hunters Point","POINT (-122.385835 37.730169)","2004-06-09T22:33:25.000","2025-06-14T02:21:17.000"
"04045243","0","040452430","606 Eddy St.","2004-06-09T00:00:00.000","041610236","2004-06-09T14:04:23.000","2004-06-09T14:07:58.000","2004-06-09T14:14:44.000","SF","94102","B02","03",,"3","11","0","0","0","0","B02","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","Tenderloin","POINT (-122.41781803 37.78340729)","2004-06-09T18:12:05.000","2025-06-14T02:21:17.000"
"04045244","0","040452440","Grant Av. / Jackson St.","2004-06-09T00:00:00.000","041610239","2004-06-09T14:15:49.000","2004-06-09T14:19:35.000","2004-06-09T14:24:18.000","SF","94133","B01","02",,"1","4","0","0","0","0","E02","0","0","0","0","0","0","1","118 - Trash or rubbish fire, contained","None","86 - Investigate",,,"U - Unknown","960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Chinatown","POINT (-122.406657 37.796024)","2004-06-09T16:19:20.000","2025-06-14T02:21:17.000"
"04045248","0","040452480","Clay St. / Van Ness Av.","2004-06-09T00:00:00.000","041610246","2004-06-09T14:37:38.000","2004-06-09T14:40:10.000","2004-06-09T14:40:24.000","SF","94109","B04","41",,"2","9","0","0","0","0","E41","0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Pacific Heights","POINT (-122.422696 37.792174)","2004-06-09T16:11:00.000","2025-06-14T02:21:17.000"
"04045249","0","040452490","25th Av. / Balboa St.","2004-06-09T00:00:00.000","041610249","2004-06-09T14:39:27.000","2004-06-09T14:42:34.000","2004-06-09T14:42:34.000","SF","94121","B07","14",,"2","9","0","0","0","0",,"0","0","0","0","0","0","1","700 - False alarm or false call, other","None","86 - Investigate",,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Outer Richmond","POINT (-122.484461 37.7763)","2004-06-09T20:24:42.000","2025-06-14T02:21:17.000"
"04045251","0","040452510","1499 Sutter St.","2004-06-09T00:00:00.000","041610253","2004-06-09T14:50:28.000","2004-06-09T14:53:24.000","2004-06-09T14:57:50.000","SF","94115","B04","03",,"3","10","0","0","0","0","T03","0","0","0","0","0","0","1","745 - Alarm system sounded/no fire-accidental","None","86 - Investigate",,,,"429 - Multifamily dwellings",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Western Addition","POINT (-122.424951 37.787073)","2004-06-09T15:05:46.000","2025-06-14T02:21:17.000"
